model,bin_id,delta_sv,n_years,cntr,crop,component,dln
IPSL-CM6A-LR,-3.5,-3.4644,8,ES,Winter barley,gdd_mj,0.0241336615642227
IPSL-CM6A-LR,-2.5,-2.5669,9,ES,Winter barley,gdd_mj,0.0645003549324199
IPSL-CM6A-LR,-1.5,-1.2909,6,ES,Winter barley,gdd_mj,0.0673227215466412
IPSL-CM6A-LR,-0.5,-0.6347,8,ES,Winter barley,gdd_mj,-0.0166553266479527
EC-Earth3,-9.5,-9.1554,4,FR,Winter barley,gdd_mj,0.221739946696044
EC-Earth3,-8.5,-8.4726,15,FR,Winter barley,gdd_mj,0.204652218845969
EC-Earth3,-7.5,-7.5562,20,FR,Winter barley,gdd_mj,0.184505894952189
EC-Earth3,-6.5,-6.4767,21,FR,Winter barley,gdd_mj,0.118525485388676
EC-Earth3,-5.5,-5.3342,8,FR,Winter barley,gdd_mj,0.148865604819169
EC-Earth3,-4.5,-4.5495,8,FR,Winter barley,gdd_mj,0.139200503768663
EC-Earth3,-3.5,-3.3459,9,FR,Winter barley,gdd_mj,0.0969234583932652
EC-Earth3,-2.5,-2.4493,5,FR,Winter barley,gdd_mj,0.0722801083720062
EC-Earth3,-1.5,-1.3807,6,FR,Winter barley,gdd_mj,0.0325640597395061
EC-Earth3,-0.5,-0.6596,3,FR,Winter barley,gdd_mj,0.0132364465461054
HadGEM3-GC3-1LL,-8.5,-8.3848,12,FR,Winter barley,gdd_mj,0.146472515860959
HadGEM3-GC3-1LL,-7.5,-7.5599,19,FR,Winter barley,gdd_mj,0.151381093038915
HadGEM3-GC3-1LL,-6.5,-6.5442,24,FR,Winter barley,gdd_mj,0.14198079202367
HadGEM3-GC3-1LL,-5.5,-5.5797,10,FR,Winter barley,gdd_mj,0.121936545139598
HadGEM3-GC3-1LL,-4.5,-4.5263,6,FR,Winter barley,gdd_mj,0.108034348443775
HadGEM3-GC3-1LL,-3.5,-3.7835,7,FR,Winter barley,gdd_mj,0.152351150331758
HadGEM3-GC3-1LL,-2.5,-2.4504,6,FR,Winter barley,gdd_mj,0.131997752485951
HadGEM3-GC3-1LL,-1.5,-1.3098,8,FR,Winter barley,gdd_mj,0.0515149637890907
HadGEM3-GC3-1LL,-0.5,-0.331,6,FR,Winter barley,gdd_mj,0.0410571505449774
HadGEM3-GC3-1MM,-14.5,-14.3032,4,FR,Winter barley,gdd_mj,0.355022158682783
HadGEM3-GC3-1MM,-13.5,-13.3931,8,FR,Winter barley,gdd_mj,0.374077416762528
HadGEM3-GC3-1MM,-12.5,-12.588,13,FR,Winter barley,gdd_mj,0.312606171128892
HadGEM3-GC3-1MM,-11.5,-11.5321,21,FR,Winter barley,gdd_mj,0.301972488638209
HadGEM3-GC3-1MM,-10.5,-10.4803,10,FR,Winter barley,gdd_mj,0.26841046121146
HadGEM3-GC3-1MM,-9.5,-9.6161,7,FR,Winter barley,gdd_mj,0.221903181999461
HadGEM3-GC3-1MM,-8.5,-8.6582,7,FR,Winter barley,gdd_mj,0.193725037270791
HadGEM3-GC3-1MM,-7.5,-7.6345,8,FR,Winter barley,gdd_mj,0.20990301365126
HadGEM3-GC3-1MM,-6.5,-6.4299,4,FR,Winter barley,gdd_mj,0.135072558620299
HadGEM3-GC3-1MM,-5.5,-5.3528,4,FR,Winter barley,gdd_mj,0.149245083194589
HadGEM3-GC3-1MM,-4.5,-4.3969,4,FR,Winter barley,gdd_mj,0.0503688132858048
IPSL-CM6A-LR,-9.5,-9.3401,5,FR,Winter barley,gdd_mj,0.236627118466809
IPSL-CM6A-LR,-8.5,-8.4598,8,FR,Winter barley,gdd_mj,0.293100709045603
IPSL-CM6A-LR,-7.5,-7.5255,19,FR,Winter barley,gdd_mj,0.211056795975679
IPSL-CM6A-LR,-6.5,-6.5577,11,FR,Winter barley,gdd_mj,0.201861538727885
IPSL-CM6A-LR,-5.5,-5.5623,13,FR,Winter barley,gdd_mj,0.174613207754301
IPSL-CM6A-LR,-4.5,-4.3507,11,FR,Winter barley,gdd_mj,0.12635708191823
IPSL-CM6A-LR,-3.5,-3.4644,8,FR,Winter barley,gdd_mj,0.130532327142645
IPSL-CM6A-LR,-2.5,-2.5669,9,FR,Winter barley,gdd_mj,0.0357980006959978
IPSL-CM6A-LR,-1.5,-1.2909,6,FR,Winter barley,gdd_mj,0.131368656842029
IPSL-CM6A-LR,-0.5,-0.6347,8,FR,Winter barley,gdd_mj,0.0181069307365423
EC-Earth3,-9.5,-9.1554,4,HU,Winter barley,gdd_mj,0.139624020895762
EC-Earth3,-8.5,-8.4726,15,HU,Winter barley,gdd_mj,0.21168252163034
EC-Earth3,-7.5,-7.5562,20,HU,Winter barley,gdd_mj,0.176118869460109
EC-Earth3,-6.5,-6.4767,21,HU,Winter barley,gdd_mj,0.0777804048392574
EC-Earth3,-5.5,-5.3342,8,HU,Winter barley,gdd_mj,0.0617908435066936
EC-Earth3,-4.5,-4.5495,8,HU,Winter barley,gdd_mj,0.0887798392384214
EC-Earth3,-3.5,-3.3459,9,HU,Winter barley,gdd_mj,0.146187176178435
EC-Earth3,-2.5,-2.4493,5,HU,Winter barley,gdd_mj,0.0488758122184982
EC-Earth3,-1.5,-1.3807,6,HU,Winter barley,gdd_mj,0.0390149497721343
EC-Earth3,-0.5,-0.6596,3,HU,Winter barley,gdd_mj,-0.04676617759808
HadGEM3-GC3-1LL,-8.5,-8.3848,12,HU,Winter barley,gdd_mj,0.132638610320119
HadGEM3-GC3-1LL,-7.5,-7.5599,19,HU,Winter barley,gdd_mj,0.0832947041704186
HadGEM3-GC3-1LL,-6.5,-6.5442,24,HU,Winter barley,gdd_mj,0.12806182523489
HadGEM3-GC3-1LL,-5.5,-5.5797,10,HU,Winter barley,gdd_mj,0.0731878733212807
HadGEM3-GC3-1LL,-4.5,-4.5263,6,HU,Winter barley,gdd_mj,0.13727092884658
HadGEM3-GC3-1LL,-3.5,-3.7835,7,HU,Winter barley,gdd_mj,0.111197786131137
HadGEM3-GC3-1LL,-2.5,-2.4504,6,HU,Winter barley,gdd_mj,0.118212255245423
HadGEM3-GC3-1LL,-1.5,-1.3098,8,HU,Winter barley,gdd_mj,0.0149909015046929
HadGEM3-GC3-1LL,-0.5,-0.331,6,HU,Winter barley,gdd_mj,0.066725343262883
HadGEM3-GC3-1MM,-14.5,-14.3032,4,HU,Winter barley,gdd_mj,0.182229797220983
HadGEM3-GC3-1MM,-13.5,-13.3931,8,HU,Winter barley,gdd_mj,0.218308052882534
HadGEM3-GC3-1MM,-12.5,-12.588,13,HU,Winter barley,gdd_mj,0.24195063763961
HadGEM3-GC3-1MM,-11.5,-11.5321,21,HU,Winter barley,gdd_mj,0.227053729435431
HadGEM3-GC3-1MM,-10.5,-10.4803,10,HU,Winter barley,gdd_mj,0.230089904567036
HadGEM3-GC3-1MM,-9.5,-9.6161,7,HU,Winter barley,gdd_mj,0.11585739928402
HadGEM3-GC3-1MM,-8.5,-8.6582,7,HU,Winter barley,gdd_mj,0.141070742826435
HadGEM3-GC3-1MM,-7.5,-7.6345,8,HU,Winter barley,gdd_mj,0.177163302739231
HadGEM3-GC3-1MM,-6.5,-6.4299,4,HU,Winter barley,gdd_mj,0.104987941016977
HadGEM3-GC3-1MM,-5.5,-5.3528,4,HU,Winter barley,gdd_mj,0.0887674192447985
HadGEM3-GC3-1MM,-4.5,-4.3969,4,HU,Winter barley,gdd_mj,0.0478819444100104
IPSL-CM6A-LR,-9.5,-9.3401,5,HU,Winter barley,gdd_mj,0.174183995794041
IPSL-CM6A-LR,-8.5,-8.4598,8,HU,Winter barley,gdd_mj,0.165951243378444
IPSL-CM6A-LR,-7.5,-7.5255,19,HU,Winter barley,gdd_mj,0.130315128586109
IPSL-CM6A-LR,-6.5,-6.5577,11,HU,Winter barley,gdd_mj,0.115306278562707
IPSL-CM6A-LR,-5.5,-5.5623,13,HU,Winter barley,gdd_mj,0.0958957754819542
IPSL-CM6A-LR,-4.5,-4.3507,11,HU,Winter barley,gdd_mj,0.0779954949333268
IPSL-CM6A-LR,-3.5,-3.4644,8,HU,Winter barley,gdd_mj,0.0889015398649146
IPSL-CM6A-LR,-2.5,-2.5669,9,HU,Winter barley,gdd_mj,0.0416874184777513
IPSL-CM6A-LR,-1.5,-1.2909,6,HU,Winter barley,gdd_mj,0.0603424764658274
IPSL-CM6A-LR,-0.5,-0.6347,8,HU,Winter barley,gdd_mj,-0.023756486682025
EC-Earth3,-9.5,-9.1554,4,IT,Winter barley,gdd_mj,0.149537301318718
EC-Earth3,-8.5,-8.4726,15,IT,Winter barley,gdd_mj,0.166855233617143
EC-Earth3,-7.5,-7.5562,20,IT,Winter barley,gdd_mj,0.149671224240765
EC-Earth3,-6.5,-6.4767,21,IT,Winter barley,gdd_mj,0.0891644386646515
EC-Earth3,-5.5,-5.3342,8,IT,Winter barley,gdd_mj,0.0826882194266586
EC-Earth3,-4.5,-4.5495,8,IT,Winter barley,gdd_mj,0.0818809976008232
EC-Earth3,-3.5,-3.3459,9,IT,Winter barley,gdd_mj,0.121678805375836
EC-Earth3,-2.5,-2.4493,5,IT,Winter barley,gdd_mj,0.035773862315532
EC-Earth3,-1.5,-1.3807,6,IT,Winter barley,gdd_mj,0.0234189819400062
EC-Earth3,-0.5,-0.6596,3,IT,Winter barley,gdd_mj,-0.0669977482247769
HadGEM3-GC3-1LL,-8.5,-8.3848,12,IT,Winter barley,gdd_mj,0.12351481023733
HadGEM3-GC3-1LL,-7.5,-7.5599,19,IT,Winter barley,gdd_mj,0.102207808682736
HadGEM3-GC3-1LL,-6.5,-6.5442,24,IT,Winter barley,gdd_mj,0.139281572331789
HadGEM3-GC3-1LL,-5.5,-5.5797,10,IT,Winter barley,gdd_mj,0.079429187697946
HadGEM3-GC3-1LL,-4.5,-4.5263,6,IT,Winter barley,gdd_mj,0.104246659027551
HadGEM3-GC3-1LL,-3.5,-3.7835,7,IT,Winter barley,gdd_mj,0.0827160870856513
HadGEM3-GC3-1LL,-2.5,-2.4504,6,IT,Winter barley,gdd_mj,0.0809696463872239
HadGEM3-GC3-1LL,-1.5,-1.3098,8,IT,Winter barley,gdd_mj,0.0155273658069432
HadGEM3-GC3-1LL,-0.5,-0.331,6,IT,Winter barley,gdd_mj,0.0452234933715671
HadGEM3-GC3-1MM,-14.5,-14.3032,4,IT,Winter barley,gdd_mj,0.232505808679044
HadGEM3-GC3-1MM,-13.5,-13.3931,8,IT,Winter barley,gdd_mj,0.248615699250895
HadGEM3-GC3-1MM,-12.5,-12.588,13,IT,Winter barley,gdd_mj,0.211596578030477
HadGEM3-GC3-1MM,-11.5,-11.5321,21,IT,Winter barley,gdd_mj,0.207918257570605
HadGEM3-GC3-1MM,-10.5,-10.4803,10,IT,Winter barley,gdd_mj,0.187660636453181
HadGEM3-GC3-1MM,-9.5,-9.6161,7,IT,Winter barley,gdd_mj,0.13467880366605
HadGEM3-GC3-1MM,-8.5,-8.6582,7,IT,Winter barley,gdd_mj,0.115927845654495
HadGEM3-GC3-1MM,-7.5,-7.6345,8,IT,Winter barley,gdd_mj,0.140240646080615
HadGEM3-GC3-1MM,-6.5,-6.4299,4,IT,Winter barley,gdd_mj,0.115623500152419
HadGEM3-GC3-1MM,-5.5,-5.3528,4,IT,Winter barley,gdd_mj,0.0778417671323843
HadGEM3-GC3-1MM,-4.5,-4.3969,4,IT,Winter barley,gdd_mj,0.0138322969868698
IPSL-CM6A-LR,-9.5,-9.3401,5,IT,Winter barley,gdd_mj,0.200062549887086
IPSL-CM6A-LR,-8.5,-8.4598,8,IT,Winter barley,gdd_mj,0.174644465757757
IPSL-CM6A-LR,-7.5,-7.5255,19,IT,Winter barley,gdd_mj,0.130529537362334
IPSL-CM6A-LR,-6.5,-6.5577,11,IT,Winter barley,gdd_mj,0.132135674309474
IPSL-CM6A-LR,-5.5,-5.5623,13,IT,Winter barley,gdd_mj,0.0997004235980851
IPSL-CM6A-LR,-4.5,-4.3507,11,IT,Winter barley,gdd_mj,0.0622260751410731
IPSL-CM6A-LR,-3.5,-3.4644,8,IT,Winter barley,gdd_mj,0.0716734840982015
IPSL-CM6A-LR,-2.5,-2.5669,9,IT,Winter barley,gdd_mj,0.0327168102451677
IPSL-CM6A-LR,-1.5,-1.2909,6,IT,Winter barley,gdd_mj,0.0576235698438128
IPSL-CM6A-LR,-0.5,-0.6347,8,IT,Winter barley,gdd_mj,-0.0280647267289647
EC-Earth3,-9.5,-9.1554,4,LT,Winter barley,gdd_mj,0.0939650209861696
EC-Earth3,-8.5,-8.4726,15,LT,Winter barley,gdd_mj,0.130417781310869
EC-Earth3,-7.5,-7.5562,20,LT,Winter barley,gdd_mj,0.131057980259121
EC-Earth3,-6.5,-6.4767,21,LT,Winter barley,gdd_mj,0.0639792184038542
EC-Earth3,-5.5,-5.3342,8,LT,Winter barley,gdd_mj,0.0627754056032241
EC-Earth3,-4.5,-4.5495,8,LT,Winter barley,gdd_mj,0.132433174253214
EC-Earth3,-3.5,-3.3459,9,LT,Winter barley,gdd_mj,0.115756500300627
EC-Earth3,-2.5,-2.4493,5,LT,Winter barley,gdd_mj,0.0905928493732948
EC-Earth3,-1.5,-1.3807,6,LT,Winter barley,gdd_mj,-0.0179190043394661
EC-Earth3,-0.5,-0.6596,3,LT,Winter barley,gdd_mj,-0.00305980839663452
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LT,Winter barley,gdd_mj,0.0972326676289186
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LT,Winter barley,gdd_mj,0.0939628009695243
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LT,Winter barley,gdd_mj,0.0993194753241693
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LT,Winter barley,gdd_mj,0.0731312044530919
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LT,Winter barley,gdd_mj,0.091115431817833
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LT,Winter barley,gdd_mj,0.107876216376923
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LT,Winter barley,gdd_mj,0.117804943979723
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LT,Winter barley,gdd_mj,0.0437976446226119
HadGEM3-GC3-1LL,-0.5,-0.331,6,LT,Winter barley,gdd_mj,0.0355164336461628
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LT,Winter barley,gdd_mj,0.208488903378629
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LT,Winter barley,gdd_mj,0.27143341623203
HadGEM3-GC3-1MM,-12.5,-12.588,13,LT,Winter barley,gdd_mj,0.288717716865732
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LT,Winter barley,gdd_mj,0.263560955843151
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LT,Winter barley,gdd_mj,0.270128691291242
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LT,Winter barley,gdd_mj,0.193898194042797
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LT,Winter barley,gdd_mj,0.198179070413116
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LT,Winter barley,gdd_mj,0.19298898933411
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LT,Winter barley,gdd_mj,0.108981979240733
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LT,Winter barley,gdd_mj,0.0981679726208149
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LT,Winter barley,gdd_mj,0.0876891851907514
IPSL-CM6A-LR,-9.5,-9.3401,5,LT,Winter barley,gdd_mj,0.186309267034697
IPSL-CM6A-LR,-8.5,-8.4598,8,LT,Winter barley,gdd_mj,0.204744639810402
IPSL-CM6A-LR,-7.5,-7.5255,19,LT,Winter barley,gdd_mj,0.171294003166046
IPSL-CM6A-LR,-6.5,-6.5577,11,LT,Winter barley,gdd_mj,0.176971009376012
IPSL-CM6A-LR,-5.5,-5.5623,13,LT,Winter barley,gdd_mj,0.131469879086271
IPSL-CM6A-LR,-4.5,-4.3507,11,LT,Winter barley,gdd_mj,0.122674653382876
IPSL-CM6A-LR,-3.5,-3.4644,8,LT,Winter barley,gdd_mj,0.117421654079878
IPSL-CM6A-LR,-2.5,-2.5669,9,LT,Winter barley,gdd_mj,0.0723124933827934
IPSL-CM6A-LR,-1.5,-1.2909,6,LT,Winter barley,gdd_mj,0.0572247739140136
IPSL-CM6A-LR,-0.5,-0.6347,8,LT,Winter barley,gdd_mj,0.0104017308035988
EC-Earth3,-9.5,-9.1554,4,LV,Winter barley,gdd_mj,0.0943475928734775
EC-Earth3,-8.5,-8.4726,15,LV,Winter barley,gdd_mj,0.118621196549432
EC-Earth3,-7.5,-7.5562,20,LV,Winter barley,gdd_mj,0.120501367105704
EC-Earth3,-6.5,-6.4767,21,LV,Winter barley,gdd_mj,0.0616880984345957
EC-Earth3,-5.5,-5.3342,8,LV,Winter barley,gdd_mj,0.0560927564428179
EC-Earth3,-4.5,-4.5495,8,LV,Winter barley,gdd_mj,0.137237166223911
EC-Earth3,-3.5,-3.3459,9,LV,Winter barley,gdd_mj,0.124265729234274
EC-Earth3,-2.5,-2.4493,5,LV,Winter barley,gdd_mj,0.0955452907687304
EC-Earth3,-1.5,-1.3807,6,LV,Winter barley,gdd_mj,-0.00695873155735196
EC-Earth3,-0.5,-0.6596,3,LV,Winter barley,gdd_mj,-0.00166783060353013
HadGEM3-GC3-1LL,-8.5,-8.3848,12,LV,Winter barley,gdd_mj,0.0968091640200092
HadGEM3-GC3-1LL,-7.5,-7.5599,19,LV,Winter barley,gdd_mj,0.0986600924392861
HadGEM3-GC3-1LL,-6.5,-6.5442,24,LV,Winter barley,gdd_mj,0.101476606736693
HadGEM3-GC3-1LL,-5.5,-5.5797,10,LV,Winter barley,gdd_mj,0.0761536044509784
HadGEM3-GC3-1LL,-4.5,-4.5263,6,LV,Winter barley,gdd_mj,0.0769444900442554
HadGEM3-GC3-1LL,-3.5,-3.7835,7,LV,Winter barley,gdd_mj,0.101901386654109
HadGEM3-GC3-1LL,-2.5,-2.4504,6,LV,Winter barley,gdd_mj,0.107086935638688
HadGEM3-GC3-1LL,-1.5,-1.3098,8,LV,Winter barley,gdd_mj,0.0395486153137702
HadGEM3-GC3-1LL,-0.5,-0.331,6,LV,Winter barley,gdd_mj,0.0265615347902626
HadGEM3-GC3-1MM,-14.5,-14.3032,4,LV,Winter barley,gdd_mj,0.22466326587814
HadGEM3-GC3-1MM,-13.5,-13.3931,8,LV,Winter barley,gdd_mj,0.288732737412159
HadGEM3-GC3-1MM,-12.5,-12.588,13,LV,Winter barley,gdd_mj,0.305433181055481
HadGEM3-GC3-1MM,-11.5,-11.5321,21,LV,Winter barley,gdd_mj,0.27826155153278
HadGEM3-GC3-1MM,-10.5,-10.4803,10,LV,Winter barley,gdd_mj,0.279747095521237
HadGEM3-GC3-1MM,-9.5,-9.6161,7,LV,Winter barley,gdd_mj,0.209872469423416
HadGEM3-GC3-1MM,-8.5,-8.6582,7,LV,Winter barley,gdd_mj,0.205317244187366
HadGEM3-GC3-1MM,-7.5,-7.6345,8,LV,Winter barley,gdd_mj,0.198136893978595
HadGEM3-GC3-1MM,-6.5,-6.4299,4,LV,Winter barley,gdd_mj,0.113625984561699
HadGEM3-GC3-1MM,-5.5,-5.3528,4,LV,Winter barley,gdd_mj,0.09736223781356
HadGEM3-GC3-1MM,-4.5,-4.3969,4,LV,Winter barley,gdd_mj,0.0953962991757233
IPSL-CM6A-LR,-9.5,-9.3401,5,LV,Winter barley,gdd_mj,0.194736519830099
IPSL-CM6A-LR,-8.5,-8.4598,8,LV,Winter barley,gdd_mj,0.212349395736547
IPSL-CM6A-LR,-7.5,-7.5255,19,LV,Winter barley,gdd_mj,0.178387459296864
IPSL-CM6A-LR,-6.5,-6.5577,11,LV,Winter barley,gdd_mj,0.190997204789734
IPSL-CM6A-LR,-5.5,-5.5623,13,LV,Winter barley,gdd_mj,0.124700208983287
IPSL-CM6A-LR,-4.5,-4.3507,11,LV,Winter barley,gdd_mj,0.120393516018584
IPSL-CM6A-LR,-3.5,-3.4644,8,LV,Winter barley,gdd_mj,0.105953945698457
IPSL-CM6A-LR,-2.5,-2.5669,9,LV,Winter barley,gdd_mj,0.069255662487047
IPSL-CM6A-LR,-1.5,-1.2909,6,LV,Winter barley,gdd_mj,0.0634752273136499
IPSL-CM6A-LR,-0.5,-0.6347,8,LV,Winter barley,gdd_mj,0.00952252269558382
EC-Earth3,-9.5,-9.1554,4,SE,Winter barley,gdd_mj,0.177818974958994
EC-Earth3,-8.5,-8.4726,15,SE,Winter barley,gdd_mj,0.172290155633779
EC-Earth3,-7.5,-7.5562,20,SE,Winter barley,gdd_mj,0.143168283488845
EC-Earth3,-6.5,-6.4767,21,SE,Winter barley,gdd_mj,0.0857161011439621
EC-Earth3,-5.5,-5.3342,8,SE,Winter barley,gdd_mj,0.0918823012193014
EC-Earth3,-4.5,-4.5495,8,SE,Winter barley,gdd_mj,0.15789802719386
EC-Earth3,-3.5,-3.3459,9,SE,Winter barley,gdd_mj,0.127606175140885
EC-Earth3,-2.5,-2.4493,5,SE,Winter barley,gdd_mj,0.127964572700124
EC-Earth3,-1.5,-1.3807,6,SE,Winter barley,gdd_mj,0.0327280059201564
EC-Earth3,-0.5,-0.6596,3,SE,Winter barley,gdd_mj,0.0373435025815597
HadGEM3-GC3-1LL,-8.5,-8.3848,12,SE,Winter barley,gdd_mj,0.118179145776828
HadGEM3-GC3-1LL,-7.5,-7.5599,19,SE,Winter barley,gdd_mj,0.11809398992362
HadGEM3-GC3-1LL,-6.5,-6.5442,24,SE,Winter barley,gdd_mj,0.123274710293993
HadGEM3-GC3-1LL,-5.5,-5.5797,10,SE,Winter barley,gdd_mj,0.0913339512622636
HadGEM3-GC3-1LL,-4.5,-4.5263,6,SE,Winter barley,gdd_mj,0.0873749588918734
HadGEM3-GC3-1LL,-3.5,-3.7835,7,SE,Winter barley,gdd_mj,0.124140364366146
HadGEM3-GC3-1LL,-2.5,-2.4504,6,SE,Winter barley,gdd_mj,0.110464813545912
HadGEM3-GC3-1LL,-1.5,-1.3098,8,SE,Winter barley,gdd_mj,0.0313946418072713
HadGEM3-GC3-1LL,-0.5,-0.331,6,SE,Winter barley,gdd_mj,0.0346626947332812
HadGEM3-GC3-1MM,-14.5,-14.3032,4,SE,Winter barley,gdd_mj,0.314532159848526
HadGEM3-GC3-1MM,-13.5,-13.3931,8,SE,Winter barley,gdd_mj,0.334511081444579
HadGEM3-GC3-1MM,-12.5,-12.588,13,SE,Winter barley,gdd_mj,0.335820192035187
HadGEM3-GC3-1MM,-11.5,-11.5321,21,SE,Winter barley,gdd_mj,0.316454850459348
HadGEM3-GC3-1MM,-10.5,-10.4803,10,SE,Winter barley,gdd_mj,0.299355773051096
HadGEM3-GC3-1MM,-9.5,-9.6161,7,SE,Winter barley,gdd_mj,0.230307965616778
HadGEM3-GC3-1MM,-8.5,-8.6582,7,SE,Winter barley,gdd_mj,0.233495808690602
HadGEM3-GC3-1MM,-7.5,-7.6345,8,SE,Winter barley,gdd_mj,0.214228504840482
HadGEM3-GC3-1MM,-6.5,-6.4299,4,SE,Winter barley,gdd_mj,0.110860297534576
HadGEM3-GC3-1MM,-5.5,-5.3528,4,SE,Winter barley,gdd_mj,0.130789918875499
HadGEM3-GC3-1MM,-4.5,-4.3969,4,SE,Winter barley,gdd_mj,0.0899173836574399
IPSL-CM6A-LR,-9.5,-9.3401,5,SE,Winter barley,gdd_mj,0.223823939591279
IPSL-CM6A-LR,-8.5,-8.4598,8,SE,Winter barley,gdd_mj,0.268989009771396
IPSL-CM6A-LR,-7.5,-7.5255,19,SE,Winter barley,gdd_mj,0.206754919792
IPSL-CM6A-LR,-6.5,-6.5577,11,SE,Winter barley,gdd_mj,0.238226663154016
IPSL-CM6A-LR,-5.5,-5.5623,13,SE,Winter barley,gdd_mj,0.147813032574446
IPSL-CM6A-LR,-4.5,-4.3507,11,SE,Winter barley,gdd_mj,0.136384709712422
IPSL-CM6A-LR,-3.5,-3.4644,8,SE,Winter barley,gdd_mj,0.132411166088466
IPSL-CM6A-LR,-2.5,-2.5669,9,SE,Winter barley,gdd_mj,0.0621482708914491
IPSL-CM6A-LR,-1.5,-1.2909,6,SE,Winter barley,gdd_mj,0.0989277996297474
IPSL-CM6A-LR,-0.5,-0.6347,8,SE,Winter barley,gdd_mj,0.0287341901698365
EC-Earth3,-9.5,-9.1554,4,SK,Winter barley,gdd_mj,0.135375628017101
EC-Earth3,-8.5,-8.4726,15,SK,Winter barley,gdd_mj,0.186648013518221
EC-Earth3,-7.5,-7.5562,20,SK,Winter barley,gdd_mj,0.168586549691259
EC-Earth3,-6.5,-6.4767,21,SK,Winter barley,gdd_mj,0.0684764984037444
EC-Earth3,-5.5,-5.3342,8,SK,Winter barley,gdd_mj,0.0613069342195887
EC-Earth3,-4.5,-4.5495,8,SK,Winter barley,gdd_mj,0.101124464274341
EC-Earth3,-3.5,-3.3459,9,SK,Winter barley,gdd_mj,0.117745697893682
EC-Earth3,-2.5,-2.4493,5,SK,Winter barley,gdd_mj,0.0598426197460911
EC-Earth3,-1.5,-1.3807,6,SK,Winter barley,gdd_mj,0.0144184330006291
EC-Earth3,-0.5,-0.6596,3,SK,Winter barley,gdd_mj,-0.0497841011786914
HadGEM3-GC3-1LL,-8.5,-8.3848,12,SK,Winter barley,gdd_mj,0.121530696719948
HadGEM3-GC3-1LL,-7.5,-7.5599,19,SK,Winter barley,gdd_mj,0.0862377980261196
HadGEM3-GC3-1LL,-6.5,-6.5442,24,SK,Winter barley,gdd_mj,0.114062658193627
HadGEM3-GC3-1LL,-5.5,-5.5797,10,SK,Winter barley,gdd_mj,0.0720640673182866
HadGEM3-GC3-1LL,-4.5,-4.5263,6,SK,Winter barley,gdd_mj,0.126753404956804
HadGEM3-GC3-1LL,-3.5,-3.7835,7,SK,Winter barley,gdd_mj,0.108273857529447
HadGEM3-GC3-1LL,-2.5,-2.4504,6,SK,Winter barley,gdd_mj,0.113985933753604
HadGEM3-GC3-1LL,-1.5,-1.3098,8,SK,Winter barley,gdd_mj,0.0292733295065165
HadGEM3-GC3-1LL,-0.5,-0.331,6,SK,Winter barley,gdd_mj,0.0640001582426186
HadGEM3-GC3-1MM,-14.5,-14.3032,4,SK,Winter barley,gdd_mj,0.183113076043115
HadGEM3-GC3-1MM,-13.5,-13.3931,8,SK,Winter barley,gdd_mj,0.200180702566554
HadGEM3-GC3-1MM,-12.5,-12.588,13,SK,Winter barley,gdd_mj,0.225871851772379
HadGEM3-GC3-1MM,-11.5,-11.5321,21,SK,Winter barley,gdd_mj,0.21546268152229
HadGEM3-GC3-1MM,-10.5,-10.4803,10,SK,Winter barley,gdd_mj,0.223240539061552
HadGEM3-GC3-1MM,-9.5,-9.6161,7,SK,Winter barley,gdd_mj,0.0980905496497883
HadGEM3-GC3-1MM,-8.5,-8.6582,7,SK,Winter barley,gdd_mj,0.139336267392163
HadGEM3-GC3-1MM,-7.5,-7.6345,8,SK,Winter barley,gdd_mj,0.176063776643757
HadGEM3-GC3-1MM,-6.5,-6.4299,4,SK,Winter barley,gdd_mj,0.0938109445711576
HadGEM3-GC3-1MM,-5.5,-5.3528,4,SK,Winter barley,gdd_mj,0.0839508874444277
HadGEM3-GC3-1MM,-4.5,-4.3969,4,SK,Winter barley,gdd_mj,0.0508239237441922
IPSL-CM6A-LR,-9.5,-9.3401,5,SK,Winter barley,gdd_mj,0.156872970617529
IPSL-CM6A-LR,-8.5,-8.4598,8,SK,Winter barley,gdd_mj,0.174332657734414
IPSL-CM6A-LR,-7.5,-7.5255,19,SK,Winter barley,gdd_mj,0.134540143384117
IPSL-CM6A-LR,-6.5,-6.5577,11,SK,Winter barley,gdd_mj,0.111103457759991
