model,bin_id,delta_sv,n_years,cntr,crop,component,dln
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Winter barley,gdd_mj,-0.298939566735277
EC-Earth3,-4.5,-4.5546,8,FR,Winter barley,gdd_mj,-0.380247022216631
EC-Earth3,-3.5,-3.4737,8,FR,Winter barley,gdd_mj,-0.42441785607099
EC-Earth3,-2.5,-2.5448,11,FR,Winter barley,gdd_mj,-0.352773263082378
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Winter barley,gdd_mj,-0.391493847019849
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Winter barley,gdd_mj,-0.318614826776782
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Winter barley,gdd_mj,-0.336220461266846
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Winter barley,gdd_mj,-0.254480974442379
EC-Earth3,-4.5,-4.5546,8,HU,Winter barley,gdd_mj,-0.416882177652682
EC-Earth3,-3.5,-3.4737,8,HU,Winter barley,gdd_mj,-0.517973260447373
EC-Earth3,-2.5,-2.5448,11,HU,Winter barley,gdd_mj,-0.384414461756742
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Winter barley,gdd_mj,-0.416123663319991
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Winter barley,gdd_mj,-0.383993849790009
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Winter barley,gdd_mj,-0.339296780851021
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Winter barley,gdd_mj,-0.331844790792251
EC-Earth3,-4.5,-4.5546,8,IT,Winter barley,gdd_mj,-0.457431167187289
EC-Earth3,-3.5,-3.4737,8,IT,Winter barley,gdd_mj,-0.470365976630427
EC-Earth3,-2.5,-2.5448,11,IT,Winter barley,gdd_mj,-0.411072455912792
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Winter barley,gdd_mj,-0.378018296472269
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Winter barley,gdd_mj,-0.350837206510319
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Winter barley,gdd_mj,-0.312749459387086
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Winter barley,gdd_mj,-0.287445519513584
EC-Earth3,-4.5,-4.5546,8,LT,Winter barley,gdd_mj,-0.312242410522417
EC-Earth3,-3.5,-3.4737,8,LT,Winter barley,gdd_mj,-0.424967791203515
EC-Earth3,-2.5,-2.5448,11,LT,Winter barley,gdd_mj,-0.240855591258896
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Winter barley,gdd_mj,-0.455003702829554
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Winter barley,gdd_mj,-0.370359859694802
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Winter barley,gdd_mj,-0.380431650499169
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Winter barley,gdd_mj,-0.290381936494675
EC-Earth3,-4.5,-4.5546,8,LV,Winter barley,gdd_mj,-0.325287132881144
EC-Earth3,-3.5,-3.4737,8,LV,Winter barley,gdd_mj,-0.426570698059395
EC-Earth3,-2.5,-2.5448,11,LV,Winter barley,gdd_mj,-0.252044407487967
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Winter barley,gdd_mj,-0.452619333384238
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Winter barley,gdd_mj,-0.37111828421485
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Winter barley,gdd_mj,-0.379813321355227
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Winter barley,gdd_mj,-0.281498113922023
EC-Earth3,-4.5,-4.5546,8,SE,Winter barley,gdd_mj,-0.332081124316928
EC-Earth3,-3.5,-3.4737,8,SE,Winter barley,gdd_mj,-0.435869808515126
EC-Earth3,-2.5,-2.5448,11,SE,Winter barley,gdd_mj,-0.293083611109728
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Winter barley,gdd_mj,-0.387801805227667
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Winter barley,gdd_mj,-0.325139145545982
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Winter barley,gdd_mj,-0.352054337517636
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Winter barley,gdd_mj,-0.243954276279126
EC-Earth3,-4.5,-4.5546,8,SK,Winter barley,gdd_mj,-0.403880285636148
EC-Earth3,-3.5,-3.4737,8,SK,Winter barley,gdd_mj,-0.515581398190758
EC-Earth3,-2.5,-2.5448,11,SK,Winter barley,gdd_mj,-0.355018587003071
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Winter barley,gdd_mj,-0.419138608493436
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Winter barley,gdd_mj,-0.382777775443974
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Winter barley,gdd_mj,-0.350468223162645
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Winter barley,gdd_mj,-0.322393273297747
EC-Earth3,-4.5,-4.5546,8,CZ,Soft wheat,heat_mj,-0.0632573119807389
EC-Earth3,-3.5,-3.4737,8,CZ,Soft wheat,heat_mj,-0.108633570736882
EC-Earth3,-2.5,-2.5448,11,CZ,Soft wheat,heat_mj,-0.0664670270117121
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Soft wheat,heat_mj,-0.0768621797924243
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Soft wheat,heat_mj,-0.078880705791024
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Soft wheat,heat_mj,-0.0891924038598742
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Soft wheat,heat_mj,-0.0547971909319044
EC-Earth3,-4.5,-4.5546,8,DE,Soft wheat,heat_mj,-0.0471232265319098
EC-Earth3,-3.5,-3.4737,8,DE,Soft wheat,heat_mj,-0.0825394085237772
EC-Earth3,-2.5,-2.5448,11,DE,Soft wheat,heat_mj,-0.0495269674923259
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Soft wheat,heat_mj,-0.0597849482508909
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Soft wheat,heat_mj,-0.0571054016634458
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Soft wheat,heat_mj,-0.0779923420771665
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Soft wheat,heat_mj,-0.0359223816847392
EC-Earth3,-4.5,-4.5546,8,DK,Soft wheat,heat_mj,-0.0100728584216382
EC-Earth3,-3.5,-3.4737,8,DK,Soft wheat,heat_mj,-0.0157450435452563
EC-Earth3,-2.5,-2.5448,11,DK,Soft wheat,heat_mj,-0.00795466456360883
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Soft wheat,heat_mj,-0.0144642974370255
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Soft wheat,heat_mj,-0.0106581432371178
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Soft wheat,heat_mj,-0.0174044641154543
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Soft wheat,heat_mj,-0.00517871229060508
EC-Earth3,-4.5,-4.5546,8,EE,Soft wheat,heat_mj,-0.0242075446134211
EC-Earth3,-3.5,-3.4737,8,EE,Soft wheat,heat_mj,-0.0313958860028692
EC-Earth3,-2.5,-2.5448,11,EE,Soft wheat,heat_mj,-0.0139142068720222
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Soft wheat,heat_mj,-0.0759355448185281
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Soft wheat,heat_mj,-0.0457930407304519
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Soft wheat,heat_mj,-0.0470036661387477
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Soft wheat,heat_mj,-0.0223592447454959
EC-Earth3,-4.5,-4.5546,8,EL,Soft wheat,heat_mj,-0.23879031153132
EC-Earth3,-3.5,-3.4737,8,EL,Soft wheat,heat_mj,-0.263963795837963
EC-Earth3,-2.5,-2.5448,11,EL,Soft wheat,heat_mj,-0.204898533926626
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Soft wheat,heat_mj,-0.168362411570827
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Soft wheat,heat_mj,-0.175923052046486
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Soft wheat,heat_mj,-0.155266336087705
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Soft wheat,heat_mj,-0.137204207339681
EC-Earth3,-4.5,-4.5546,8,ES,Soft wheat,heat_mj,-0.238905313145191
EC-Earth3,-3.5,-3.4737,8,ES,Soft wheat,heat_mj,-0.244394901415341
EC-Earth3,-2.5,-2.5448,11,ES,Soft wheat,heat_mj,-0.22712085989415
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Soft wheat,heat_mj,-0.15500282010658
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Soft wheat,heat_mj,-0.157723081639681
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Soft wheat,heat_mj,-0.137151609972728
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Soft wheat,heat_mj,-0.129388204625341
EC-Earth3,-4.5,-4.5546,8,FI,Soft wheat,heat_mj,-0.0192938437085375
EC-Earth3,-3.5,-3.4737,8,FI,Soft wheat,heat_mj,-0.0281632609066833
EC-Earth3,-2.5,-2.5448,11,FI,Soft wheat,heat_mj,-0.0114152143525775
IPSL-CM6A-LR,-5.5,-5.3985,4,FI,Soft wheat,heat_mj,-0.0521896808624362
IPSL-CM6A-LR,-4.5,-4.3046,12,FI,Soft wheat,heat_mj,-0.0363299760131981
IPSL-CM6A-LR,-3.5,-3.5013,7,FI,Soft wheat,heat_mj,-0.0380540861643028
IPSL-CM6A-LR,-2.5,-2.2964,6,FI,Soft wheat,heat_mj,-0.0168687553978267
EC-Earth3,-4.5,-4.5546,8,FR,Soft wheat,heat_mj,-0.0785101258866238
EC-Earth3,-3.5,-3.4737,8,FR,Soft wheat,heat_mj,-0.100809267449275
EC-Earth3,-2.5,-2.5448,11,FR,Soft wheat,heat_mj,-0.0848029591865218
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Soft wheat,heat_mj,-0.071817868725987
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Soft wheat,heat_mj,-0.0676310363217125
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Soft wheat,heat_mj,-0.0781131408678919
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Soft wheat,heat_mj,-0.0485082958486308
EC-Earth3,-4.5,-4.5546,8,HU,Soft wheat,heat_mj,-0.174996967933883
EC-Earth3,-3.5,-3.4737,8,HU,Soft wheat,heat_mj,-0.265681551606215
EC-Earth3,-2.5,-2.5448,11,HU,Soft wheat,heat_mj,-0.174783813159226
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Soft wheat,heat_mj,-0.155420451343642
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Soft wheat,heat_mj,-0.157184704217078
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Soft wheat,heat_mj,-0.139006501003304
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Soft wheat,heat_mj,-0.125781694894054
EC-Earth3,-4.5,-4.5546,8,IT,Soft wheat,heat_mj,-0.219606255183626
EC-Earth3,-3.5,-3.4737,8,IT,Soft wheat,heat_mj,-0.267637642996538
EC-Earth3,-2.5,-2.5448,11,IT,Soft wheat,heat_mj,-0.220169066503707
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Soft wheat,heat_mj,-0.149622982110299
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Soft wheat,heat_mj,-0.144229641641324
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Soft wheat,heat_mj,-0.145526208954788
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Soft wheat,heat_mj,-0.127064882462442
EC-Earth3,-4.5,-4.5546,8,LT,Soft wheat,heat_mj,-0.031582387287456
EC-Earth3,-3.5,-3.4737,8,LT,Soft wheat,heat_mj,-0.055265881850842
EC-Earth3,-2.5,-2.5448,11,LT,Soft wheat,heat_mj,-0.0187948832778988
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Soft wheat,heat_mj,-0.100865712789658
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Soft wheat,heat_mj,-0.0641738991762829
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Soft wheat,heat_mj,-0.0658353733808404
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Soft wheat,heat_mj,-0.0320527488515476
EC-Earth3,-4.5,-4.5546,8,LV,Soft wheat,heat_mj,-0.0265917589511624
EC-Earth3,-3.5,-3.4737,8,LV,Soft wheat,heat_mj,-0.0410640848369718
EC-Earth3,-2.5,-2.5448,11,LV,Soft wheat,heat_mj,-0.0152976868226736
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Soft wheat,heat_mj,-0.0887167734395226
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Soft wheat,heat_mj,-0.0536447868897383
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Soft wheat,heat_mj,-0.0553203289911033
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Soft wheat,heat_mj,-0.0267977767198231
EC-Earth3,-4.5,-4.5546,8,RO,Soft wheat,heat_mj,-0.191381012453816
EC-Earth3,-3.5,-3.4737,8,RO,Soft wheat,heat_mj,-0.249707234280131
EC-Earth3,-2.5,-2.5448,11,RO,Soft wheat,heat_mj,-0.168041050895304
IPSL-CM6A-LR,-5.5,-5.3985,4,RO,Soft wheat,heat_mj,-0.186625302516065
IPSL-CM6A-LR,-4.5,-4.3046,12,RO,Soft wheat,heat_mj,-0.184861008698755
IPSL-CM6A-LR,-3.5,-3.5013,7,RO,Soft wheat,heat_mj,-0.147211369145003
IPSL-CM6A-LR,-2.5,-2.2964,6,RO,Soft wheat,heat_mj,-0.15476400467619
EC-Earth3,-4.5,-4.5546,8,SE,Soft wheat,heat_mj,-0.0156766822658165
EC-Earth3,-3.5,-3.4737,8,SE,Soft wheat,heat_mj,-0.0264672633239071
EC-Earth3,-2.5,-2.5448,11,SE,Soft wheat,heat_mj,-0.0137478825707428
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Soft wheat,heat_mj,-0.0332900914068842
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Soft wheat,heat_mj,-0.0290677966096325
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Soft wheat,heat_mj,-0.0374821778599443
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Soft wheat,heat_mj,-0.0131003624160417
EC-Earth3,-4.5,-4.5546,8,SK,Soft wheat,heat_mj,-0.123595052845438
EC-Earth3,-3.5,-3.4737,8,SK,Soft wheat,heat_mj,-0.194483454555721
EC-Earth3,-2.5,-2.5448,11,SK,Soft wheat,heat_mj,-0.116018871679979
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Soft wheat,heat_mj,-0.118240861758143
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Soft wheat,heat_mj,-0.115655202117004
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Soft wheat,heat_mj,-0.108833846953663
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Soft wheat,heat_mj,-0.0891614159996762
EC-Earth3,-4.5,-4.5546,8,EL,Durum wheat,heat_mj,0.0949052720494855
EC-Earth3,-3.5,-3.4737,8,EL,Durum wheat,heat_mj,0.103262601952661
EC-Earth3,-2.5,-2.5448,11,EL,Durum wheat,heat_mj,0.0814645445273136
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Durum wheat,heat_mj,0.0691557717782202
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Durum wheat,heat_mj,0.0719032236975999
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Durum wheat,heat_mj,0.0634022849214554
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Durum wheat,heat_mj,0.0565413595538856
EC-Earth3,-4.5,-4.5546,8,ES,Durum wheat,heat_mj,0.111608456569115
EC-Earth3,-3.5,-3.4737,8,ES,Durum wheat,heat_mj,0.11079251229857
EC-Earth3,-2.5,-2.5448,11,ES,Durum wheat,heat_mj,0.105143753284287
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Durum wheat,heat_mj,0.0761706947597503
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Durum wheat,heat_mj,0.0764668522951568
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Durum wheat,heat_mj,0.065102282035392
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Durum wheat,heat_mj,0.062278845314286
EC-Earth3,-4.5,-4.5546,8,FR,Durum wheat,heat_mj,0.0540254712258168
EC-Earth3,-3.5,-3.4737,8,FR,Durum wheat,heat_mj,0.0640407619434234
EC-Earth3,-2.5,-2.5448,11,FR,Durum wheat,heat_mj,0.0568107504238038
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Durum wheat,heat_mj,0.0385850240427266
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Durum wheat,heat_mj,0.0392701264014643
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Durum wheat,heat_mj,0.0400586413637066
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Durum wheat,heat_mj,0.0302865955768459
EC-Earth3,-4.5,-4.5546,8,HU,Durum wheat,heat_mj,0.0688050057807102
EC-Earth3,-3.5,-3.4737,8,HU,Durum wheat,heat_mj,0.103783761855405
EC-Earth3,-2.5,-2.5448,11,HU,Durum wheat,heat_mj,0.0691400504675011
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Durum wheat,heat_mj,0.0600781601765989
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Durum wheat,heat_mj,0.0614576082605473
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Durum wheat,heat_mj,0.054403487298317
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Durum wheat,heat_mj,0.0492763721329498
EC-Earth3,-4.5,-4.5546,8,IT,Durum wheat,heat_mj,0.0811022174213264
EC-Earth3,-3.5,-3.4737,8,IT,Durum wheat,heat_mj,0.0898643696682898
EC-Earth3,-2.5,-2.5448,11,IT,Durum wheat,heat_mj,0.0733930278803633
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Durum wheat,heat_mj,0.0529150130050822
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Durum wheat,heat_mj,0.0522063918767775
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Durum wheat,heat_mj,0.0533931590699076
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Durum wheat,heat_mj,0.041956782174667
EC-Earth3,-4.5,-4.5546,8,RO,Durum wheat,heat_mj,0.0679785453888358
EC-Earth3,-3.5,-3.4737,8,RO,Durum wheat,heat_mj,0.0906406314396918
EC-Earth3,-2.5,-2.5448,11,RO,Durum wheat,heat_mj,0.0592279497778053
IPSL-CM6A-LR,-5.5,-5.3985,4,RO,Durum wheat,heat_mj,0.0668896626653078
IPSL-CM6A-LR,-4.5,-4.3046,12,RO,Durum wheat,heat_mj,0.065635636208842
IPSL-CM6A-LR,-3.5,-3.5013,7,RO,Durum wheat,heat_mj,0.0521836230748105
IPSL-CM6A-LR,-2.5,-2.2964,6,RO,Durum wheat,heat_mj,0.0538598281514354
EC-Earth3,-4.5,-4.5546,8,SK,Durum wheat,heat_mj,0.0524992376281837
EC-Earth3,-3.5,-3.4737,8,SK,Durum wheat,heat_mj,0.0817882142101383
EC-Earth3,-2.5,-2.5448,11,SK,Durum wheat,heat_mj,0.0508398796021421
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Durum wheat,heat_mj,0.0478982101081115
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Durum wheat,heat_mj,0.0482883609459034
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Durum wheat,heat_mj,0.0463853623664324
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Durum wheat,heat_mj,0.0373945546816326
EC-Earth3,-4.5,-4.5546,8,CZ,Spring barley,heat_mj,-0.0696346713442857
EC-Earth3,-3.5,-3.4737,8,CZ,Spring barley,heat_mj,-0.119270409286382
EC-Earth3,-2.5,-2.5448,11,CZ,Spring barley,heat_mj,-0.0728269822127729
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Spring barley,heat_mj,-0.0841430350095894
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Spring barley,heat_mj,-0.0863341937361246
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Spring barley,heat_mj,-0.09686624204816
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Spring barley,heat_mj,-0.0598798009211575
EC-Earth3,-4.5,-4.5546,8,DE,Spring barley,heat_mj,-0.0552731764381969
EC-Earth3,-3.5,-3.4737,8,DE,Spring barley,heat_mj,-0.094804987173861
EC-Earth3,-2.5,-2.5448,11,DE,Spring barley,heat_mj,-0.0596852450700158
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Spring barley,heat_mj,-0.0659875346108862
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Spring barley,heat_mj,-0.0644635758920751
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Spring barley,heat_mj,-0.0868705096077206
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Spring barley,heat_mj,-0.0406964021747951
EC-Earth3,-4.5,-4.5546,8,DK,Spring barley,heat_mj,-0.0110918866235916
EC-Earth3,-3.5,-3.4737,8,DK,Spring barley,heat_mj,-0.0171048876342045
EC-Earth3,-2.5,-2.5448,11,DK,Spring barley,heat_mj,-0.0087770861162655
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Spring barley,heat_mj,-0.015986894592468
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Spring barley,heat_mj,-0.0116486742334317
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Spring barley,heat_mj,-0.0193375151931978
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Spring barley,heat_mj,-0.00577698081915603
EC-Earth3,-4.5,-4.5546,8,EE,Spring barley,heat_mj,-0.0262215412188337
EC-Earth3,-3.5,-3.4737,8,EE,Spring barley,heat_mj,-0.0339211778975946
EC-Earth3,-2.5,-2.5448,11,EE,Spring barley,heat_mj,-0.0149746789436682
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Spring barley,heat_mj,-0.0808196590652285
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Spring barley,heat_mj,-0.0488228638103282
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Spring barley,heat_mj,-0.0501655176320303
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Spring barley,heat_mj,-0.023741128090204
EC-Earth3,-4.5,-4.5546,8,ES,Spring barley,heat_mj,-0.276154499829419
EC-Earth3,-3.5,-3.4737,8,ES,Spring barley,heat_mj,-0.281812333440625
EC-Earth3,-2.5,-2.5448,11,ES,Spring barley,heat_mj,-0.262115181411196
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Spring barley,heat_mj,-0.180456818175946
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Spring barley,heat_mj,-0.184219449141381
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Spring barley,heat_mj,-0.161739660254419
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Spring barley,heat_mj,-0.151304213784972
EC-Earth3,-4.5,-4.5546,8,FI,Spring barley,heat_mj,-0.019488977097693
EC-Earth3,-3.5,-3.4737,8,FI,Spring barley,heat_mj,-0.0279630647918258
EC-Earth3,-2.5,-2.5448,11,FI,Spring barley,heat_mj,-0.0116396417662081
IPSL-CM6A-LR,-5.5,-5.3985,4,FI,Spring barley,heat_mj,-0.0518441607302065
IPSL-CM6A-LR,-4.5,-4.3046,12,FI,Spring barley,heat_mj,-0.0370992655427877
IPSL-CM6A-LR,-3.5,-3.5013,7,FI,Spring barley,heat_mj,-0.0382311450027346
IPSL-CM6A-LR,-2.5,-2.2964,6,FI,Spring barley,heat_mj,-0.0168626103923907
EC-Earth3,-4.5,-4.5546,8,FR,Spring barley,heat_mj,-0.0896132420432107
EC-Earth3,-3.5,-3.4737,8,FR,Spring barley,heat_mj,-0.119324669351583
EC-Earth3,-2.5,-2.5448,11,FR,Spring barley,heat_mj,-0.0982574219780585
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Spring barley,heat_mj,-0.0835861147245832
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Spring barley,heat_mj,-0.0813300246832402
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Spring barley,heat_mj,-0.0958720852521935
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Spring barley,heat_mj,-0.0581349270828139
EC-Earth3,-4.5,-4.5546,8,HU,Spring barley,heat_mj,-0.180163191268228
EC-Earth3,-3.5,-3.4737,8,HU,Spring barley,heat_mj,-0.277438525715306
EC-Earth3,-2.5,-2.5448,11,HU,Spring barley,heat_mj,-0.180504717689729
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Spring barley,heat_mj,-0.161885886665369
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Spring barley,heat_mj,-0.163620608365399
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Spring barley,heat_mj,-0.146927143769322
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Spring barley,heat_mj,-0.130353594556042
EC-Earth3,-4.5,-4.5546,8,LT,Spring barley,heat_mj,-0.0341539182661975
EC-Earth3,-3.5,-3.4737,8,LT,Spring barley,heat_mj,-0.0589882037261853
EC-Earth3,-2.5,-2.5448,11,LT,Spring barley,heat_mj,-0.0203042822423095
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Spring barley,heat_mj,-0.108605416938141
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Spring barley,heat_mj,-0.0687249970527566
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Spring barley,heat_mj,-0.0708208079823501
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Spring barley,heat_mj,-0.0342287986810411
EC-Earth3,-4.5,-4.5546,8,LV,Spring barley,heat_mj,-0.0284486766587722
EC-Earth3,-3.5,-3.4737,8,LV,Spring barley,heat_mj,-0.04342882828086
EC-Earth3,-2.5,-2.5448,11,LV,Spring barley,heat_mj,-0.0163113736757056
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Spring barley,heat_mj,-0.0963078082570133
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Spring barley,heat_mj,-0.0578765843474143
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Spring barley,heat_mj,-0.0595021440356153
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Spring barley,heat_mj,-0.0290018824284892
EC-Earth3,-4.5,-4.5546,8,SE,Spring barley,heat_mj,-0.0170569677630981
EC-Earth3,-3.5,-3.4737,8,SE,Spring barley,heat_mj,-0.0281802085281223
EC-Earth3,-2.5,-2.5448,11,SE,Spring barley,heat_mj,-0.0145257289333237
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Spring barley,heat_mj,-0.0348228288435503
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Spring barley,heat_mj,-0.030094118670656
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Spring barley,heat_mj,-0.0389365611645745
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Spring barley,heat_mj,-0.0135697090251537
EC-Earth3,-4.5,-4.5546,8,SK,Spring barley,heat_mj,-0.140317815947622
EC-Earth3,-3.5,-3.4737,8,SK,Spring barley,heat_mj,-0.219957722664757
EC-Earth3,-2.5,-2.5448,11,SK,Spring barley,heat_mj,-0.133222120372166
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Spring barley,heat_mj,-0.132065679167549
