model,bin_id,delta_sv,n_years,cntr,crop,component,dln
IPSL-CM6A-LR,-1.5,-1.7768,5,DE,Soft wheat,heat,-0.00667099471292843
EC-Earth3,-3.5,-3.2771,5,DK,Soft wheat,heat,-3.28622355257537e-06
EC-Earth3,-2.5,-2.5562,17,DK,Soft wheat,heat,-0.00125561206476182
EC-Earth3,-1.5,-1.5166,7,DK,Soft wheat,heat,-0.000744782385200087
IPSL-CM6A-LR,-3.5,-3.4513,9,DK,Soft wheat,heat,-0.00112067959734534
IPSL-CM6A-LR,-2.5,-2.5185,16,DK,Soft wheat,heat,-0.000406649685460757
IPSL-CM6A-LR,-1.5,-1.7768,5,DK,Soft wheat,heat,-1.444026948458e-05
EC-Earth3,-3.5,-3.2771,5,EE,Soft wheat,heat,-0.00342925924824838
EC-Earth3,-2.5,-2.5562,17,EE,Soft wheat,heat,-0.00313026783418543
EC-Earth3,-1.5,-1.5166,7,EE,Soft wheat,heat,-0.00343919110231319
IPSL-CM6A-LR,-3.5,-3.4513,9,EE,Soft wheat,heat,-0.0054937200145094
IPSL-CM6A-LR,-2.5,-2.5185,16,EE,Soft wheat,heat,-0.00412378786428869
IPSL-CM6A-LR,-1.5,-1.7768,5,EE,Soft wheat,heat,-0.00382254546791149
EC-Earth3,-3.5,-3.2771,5,EL,Soft wheat,heat,-0.0234148589948795
EC-Earth3,-2.5,-2.5562,17,EL,Soft wheat,heat,-0.0201777767332779
EC-Earth3,-1.5,-1.5166,7,EL,Soft wheat,heat,-0.0224343862287831
IPSL-CM6A-LR,-3.5,-3.4513,9,EL,Soft wheat,heat,-0.0154101297837295
IPSL-CM6A-LR,-2.5,-2.5185,16,EL,Soft wheat,heat,-0.02446619022026
IPSL-CM6A-LR,-1.5,-1.7768,5,EL,Soft wheat,heat,-0.0288277029092283
EC-Earth3,-3.5,-3.2771,5,ES,Soft wheat,heat,-0.0208684121559242
EC-Earth3,-2.5,-2.5562,17,ES,Soft wheat,heat,-0.0203200293653343
EC-Earth3,-1.5,-1.5166,7,ES,Soft wheat,heat,-0.022927931545256
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Soft wheat,heat,-0.00860937533876772
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Soft wheat,heat,-0.0176812472682321
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Soft wheat,heat,-0.0345073870509124
EC-Earth3,-3.5,-3.2771,5,FI,Soft wheat,heat,-0.0023240753599891
EC-Earth3,-2.5,-2.5562,17,FI,Soft wheat,heat,-0.00242903546023054
EC-Earth3,-1.5,-1.5166,7,FI,Soft wheat,heat,-0.00295515970774815
IPSL-CM6A-LR,-3.5,-3.4513,9,FI,Soft wheat,heat,-0.00334950275431121
IPSL-CM6A-LR,-2.5,-2.5185,16,FI,Soft wheat,heat,-0.00308658818627477
IPSL-CM6A-LR,-1.5,-1.7768,5,FI,Soft wheat,heat,-0.00197449298276462
EC-Earth3,-3.5,-3.2771,5,FR,Soft wheat,heat,-0.00186200021669748
EC-Earth3,-2.5,-2.5562,17,FR,Soft wheat,heat,-0.00853937090961977
EC-Earth3,-1.5,-1.5166,7,FR,Soft wheat,heat,-0.0081106506130641
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Soft wheat,heat,-0.00767779769604202
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Soft wheat,heat,-0.00285295996058068
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Soft wheat,heat,-0.0060040604589434
EC-Earth3,-3.5,-3.2771,5,HU,Soft wheat,heat,-0.00287319223121835
EC-Earth3,-2.5,-2.5562,17,HU,Soft wheat,heat,-0.0174878356952691
EC-Earth3,-1.5,-1.5166,7,HU,Soft wheat,heat,-0.0337773067270473
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Soft wheat,heat,-0.023437748910478
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Soft wheat,heat,-0.0280973023624664
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Soft wheat,heat,-0.0284750165367741
EC-Earth3,-3.5,-3.2771,5,IT,Soft wheat,heat,-0.0109644486411272
EC-Earth3,-2.5,-2.5562,17,IT,Soft wheat,heat,-0.022115018325647
EC-Earth3,-1.5,-1.5166,7,IT,Soft wheat,heat,-0.0301263729213374
IPSL-CM6A-LR,-3.5,-3.4513,9,IT,Soft wheat,heat,-0.0168904619627379
IPSL-CM6A-LR,-2.5,-2.5185,16,IT,Soft wheat,heat,-0.0204259310794114
IPSL-CM6A-LR,-1.5,-1.7768,5,IT,Soft wheat,heat,-0.0259704055543605
EC-Earth3,-3.5,-3.2771,5,LT,Soft wheat,heat,-0.00160852682299523
EC-Earth3,-2.5,-2.5562,17,LT,Soft wheat,heat,-0.00373766826671434
EC-Earth3,-1.5,-1.5166,7,LT,Soft wheat,heat,-0.00367461770406268
IPSL-CM6A-LR,-3.5,-3.4513,9,LT,Soft wheat,heat,-0.00862898399968947
IPSL-CM6A-LR,-2.5,-2.5185,16,LT,Soft wheat,heat,-0.0064797975792374
IPSL-CM6A-LR,-1.5,-1.7768,5,LT,Soft wheat,heat,-0.00692326502111601
EC-Earth3,-3.5,-3.2771,5,LV,Soft wheat,heat,-0.00317725475222838
EC-Earth3,-2.5,-2.5562,17,LV,Soft wheat,heat,-0.0033820773131459
EC-Earth3,-1.5,-1.5166,7,LV,Soft wheat,heat,-0.00337680961983604
IPSL-CM6A-LR,-3.5,-3.4513,9,LV,Soft wheat,heat,-0.00715639381897513
IPSL-CM6A-LR,-2.5,-2.5185,16,LV,Soft wheat,heat,-0.00553151878801174
IPSL-CM6A-LR,-1.5,-1.7768,5,LV,Soft wheat,heat,-0.00530218321588165
EC-Earth3,-3.5,-3.2771,5,RO,Soft wheat,heat,-0.0141547843297275
EC-Earth3,-2.5,-2.5562,17,RO,Soft wheat,heat,-0.0122922532662409
EC-Earth3,-1.5,-1.5166,7,RO,Soft wheat,heat,-0.0285716637948153
IPSL-CM6A-LR,-3.5,-3.4513,9,RO,Soft wheat,heat,-0.0210188026961049
IPSL-CM6A-LR,-2.5,-2.5185,16,RO,Soft wheat,heat,-0.0282104184101802
IPSL-CM6A-LR,-1.5,-1.7768,5,RO,Soft wheat,heat,-0.0320712643808162
EC-Earth3,-3.5,-3.2771,5,SE,Soft wheat,heat,-0.000442641033137354
EC-Earth3,-2.5,-2.5562,17,SE,Soft wheat,heat,-0.00239822338867941
EC-Earth3,-1.5,-1.5166,7,SE,Soft wheat,heat,-0.0026408271881048
IPSL-CM6A-LR,-3.5,-3.4513,9,SE,Soft wheat,heat,-0.00372326037677656
IPSL-CM6A-LR,-2.5,-2.5185,16,SE,Soft wheat,heat,-0.0022169888520458
IPSL-CM6A-LR,-1.5,-1.7768,5,SE,Soft wheat,heat,-0.00142397724844122
EC-Earth3,-3.5,-3.2771,5,SK,Soft wheat,heat,0.00264940203861961
EC-Earth3,-2.5,-2.5562,17,SK,Soft wheat,heat,-0.00983817522970289
EC-Earth3,-1.5,-1.5166,7,SK,Soft wheat,heat,-0.0220678995481217
IPSL-CM6A-LR,-3.5,-3.4513,9,SK,Soft wheat,heat,-0.0156657672560309
IPSL-CM6A-LR,-2.5,-2.5185,16,SK,Soft wheat,heat,-0.0165356044104561
IPSL-CM6A-LR,-1.5,-1.7768,5,SK,Soft wheat,heat,-0.0184255474576938
EC-Earth3,-3.5,-3.2771,5,EL,Durum wheat,heat,-0.000100480318355835
EC-Earth3,-2.5,-2.5562,17,EL,Durum wheat,heat,-8.06375011905662e-05
EC-Earth3,-1.5,-1.5166,7,EL,Durum wheat,heat,-8.80590807958534e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,EL,Durum wheat,heat,-5.87307697666789e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,EL,Durum wheat,heat,-9.75541407895738e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,EL,Durum wheat,heat,-0.000111799722746319
EC-Earth3,-3.5,-3.2771,5,ES,Durum wheat,heat,-0.00010657177091908
EC-Earth3,-2.5,-2.5562,17,ES,Durum wheat,heat,-0.000101359789711921
EC-Earth3,-1.5,-1.5166,7,ES,Durum wheat,heat,-0.00011855742204491
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Durum wheat,heat,-4.14582619708338e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Durum wheat,heat,-8.03793926258564e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Durum wheat,heat,-0.000161173324807192
EC-Earth3,-3.5,-3.2771,5,FR,Durum wheat,heat,-2.16440466572405e-05
EC-Earth3,-2.5,-2.5562,17,FR,Durum wheat,heat,-4.69839727091482e-05
EC-Earth3,-1.5,-1.5166,7,FR,Durum wheat,heat,-5.42868245698106e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Durum wheat,heat,-3.82935691417776e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Durum wheat,heat,-2.46634402172773e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Durum wheat,heat,-4.98121078719916e-05
EC-Earth3,-3.5,-3.2771,5,HU,Durum wheat,heat,-1.0793515921355e-05
EC-Earth3,-2.5,-2.5562,17,HU,Durum wheat,heat,-6.73025304539498e-05
EC-Earth3,-1.5,-1.5166,7,HU,Durum wheat,heat,-0.000130659024896909
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Durum wheat,heat,-8.76354493561416e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Durum wheat,heat,-0.000107188879937274
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Durum wheat,heat,-0.000106826937504441
EC-Earth3,-3.5,-3.2771,5,IT,Durum wheat,heat,-5.02365561188545e-05
EC-Earth3,-2.5,-2.5562,17,IT,Durum wheat,heat,-6.18618705023559e-05
EC-Earth3,-1.5,-1.5166,7,IT,Durum wheat,heat,-7.50568503527201e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,IT,Durum wheat,heat,-3.62937935559189e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,IT,Durum wheat,heat,-5.96133362269349e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,IT,Durum wheat,heat,-7.95445834766923e-05
EC-Earth3,-3.5,-3.2771,5,RO,Durum wheat,heat,-4.54534210726461e-05
EC-Earth3,-2.5,-2.5562,17,RO,Durum wheat,heat,-4.36545927803669e-05
EC-Earth3,-1.5,-1.5166,7,RO,Durum wheat,heat,-0.000100462806036494
IPSL-CM6A-LR,-3.5,-3.4513,9,RO,Durum wheat,heat,-7.47691719828888e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,RO,Durum wheat,heat,-9.88254340380617e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,RO,Durum wheat,heat,-0.000111572252701202
EC-Earth3,-3.5,-3.2771,5,SK,Durum wheat,heat,1.28926437735939e-05
EC-Earth3,-2.5,-2.5562,17,SK,Durum wheat,heat,-4.09477822315934e-05
EC-Earth3,-1.5,-1.5166,7,SK,Durum wheat,heat,-9.42935889633711e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,SK,Durum wheat,heat,-6.15275004201921e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,SK,Durum wheat,heat,-6.48684716731095e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,SK,Durum wheat,heat,-7.0232732503942e-05
EC-Earth3,-3.5,-3.2771,5,CZ,Spring barley,heat,0.00550364943910293
EC-Earth3,-2.5,-2.5562,17,CZ,Spring barley,heat,-0.0111639010145044
EC-Earth3,-1.5,-1.5166,7,CZ,Spring barley,heat,-0.0146571073674566
IPSL-CM6A-LR,-3.5,-3.4513,9,CZ,Spring barley,heat,-0.0164435513252425
IPSL-CM6A-LR,-2.5,-2.5185,16,CZ,Spring barley,heat,-0.0146168688279494
IPSL-CM6A-LR,-1.5,-1.7768,5,CZ,Spring barley,heat,-0.019444477990457
EC-Earth3,-3.5,-3.2771,5,DE,Spring barley,heat,0.00226389059346337
EC-Earth3,-2.5,-2.5562,17,DE,Spring barley,heat,-0.0141800805570135
EC-Earth3,-1.5,-1.5166,7,DE,Spring barley,heat,-0.0109391331208017
IPSL-CM6A-LR,-3.5,-3.4513,9,DE,Spring barley,heat,-0.0147616352972266
IPSL-CM6A-LR,-2.5,-2.5185,16,DE,Spring barley,heat,-0.00948090838319953
IPSL-CM6A-LR,-1.5,-1.7768,5,DE,Spring barley,heat,-0.0121833472663724
EC-Earth3,-3.5,-3.2771,5,DK,Spring barley,heat,2.64064989295319e-05
EC-Earth3,-2.5,-2.5562,17,DK,Spring barley,heat,-0.00212688573299488
EC-Earth3,-1.5,-1.5166,7,DK,Spring barley,heat,-0.00126614863124611
IPSL-CM6A-LR,-3.5,-3.4513,9,DK,Spring barley,heat,-0.00189743775083883
IPSL-CM6A-LR,-2.5,-2.5185,16,DK,Spring barley,heat,-0.000667142629242588
IPSL-CM6A-LR,-1.5,-1.7768,5,DK,Spring barley,heat,2.63083337304961e-05
EC-Earth3,-3.5,-3.2771,5,EE,Spring barley,heat,-0.0055076923939487
EC-Earth3,-2.5,-2.5562,17,EE,Spring barley,heat,-0.00504890045267088
EC-Earth3,-1.5,-1.5166,7,EE,Spring barley,heat,-0.0055341248836318
IPSL-CM6A-LR,-3.5,-3.4513,9,EE,Spring barley,heat,-0.00865224036672411
IPSL-CM6A-LR,-2.5,-2.5185,16,EE,Spring barley,heat,-0.00646381638576993
IPSL-CM6A-LR,-1.5,-1.7768,5,EE,Spring barley,heat,-0.00595536153329068
EC-Earth3,-3.5,-3.2771,5,ES,Spring barley,heat,-0.0347687170761756
EC-Earth3,-2.5,-2.5562,17,ES,Spring barley,heat,-0.034263051313717
EC-Earth3,-1.5,-1.5166,7,ES,Spring barley,heat,-0.0371851997195103
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Spring barley,heat,-0.0140335760769171
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Spring barley,heat,-0.0319331127788989
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Spring barley,heat,-0.0624418305965579
EC-Earth3,-3.5,-3.2771,5,FI,Spring barley,heat,-0.00381462367059096
EC-Earth3,-2.5,-2.5562,17,FI,Spring barley,heat,-0.00357657341544933
EC-Earth3,-1.5,-1.5166,7,FI,Spring barley,heat,-0.00449926373154197
IPSL-CM6A-LR,-3.5,-3.4513,9,FI,Spring barley,heat,-0.00503032551788953
IPSL-CM6A-LR,-2.5,-2.5185,16,FI,Spring barley,heat,-0.00477442576234837
IPSL-CM6A-LR,-1.5,-1.7768,5,FI,Spring barley,heat,-0.00306593498690913
EC-Earth3,-3.5,-3.2771,5,FR,Spring barley,heat,-0.00293645423355881
EC-Earth3,-2.5,-2.5562,17,FR,Spring barley,heat,-0.0159016635422062
EC-Earth3,-1.5,-1.5166,7,FR,Spring barley,heat,-0.0138985237653787
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Spring barley,heat,-0.0138546925895364
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Spring barley,heat,-0.00565194964411809
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Spring barley,heat,-0.0102949068236564
EC-Earth3,-3.5,-3.2771,5,HU,Spring barley,heat,-0.00313483356817191
EC-Earth3,-2.5,-2.5562,17,HU,Spring barley,heat,-0.0265769745185802
EC-Earth3,-1.5,-1.5166,7,HU,Spring barley,heat,-0.0518686490046062
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Spring barley,heat,-0.0367448894140491
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Spring barley,heat,-0.0425418665511581
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Spring barley,heat,-0.0432952212079479
EC-Earth3,-3.5,-3.2771,5,LT,Spring barley,heat,-0.0027243822958297
EC-Earth3,-2.5,-2.5562,17,LT,Spring barley,heat,-0.00606927408842365
EC-Earth3,-1.5,-1.5166,7,LT,Spring barley,heat,-0.00588922471103336
IPSL-CM6A-LR,-3.5,-3.4513,9,LT,Spring barley,heat,-0.0137704059206716
IPSL-CM6A-LR,-2.5,-2.5185,16,LT,Spring barley,heat,-0.0102452298400443
IPSL-CM6A-LR,-1.5,-1.7768,5,LT,Spring barley,heat,-0.0108462079611051
EC-Earth3,-3.5,-3.2771,5,LV,Spring barley,heat,-0.00523333989152727
EC-Earth3,-2.5,-2.5562,17,LV,Spring barley,heat,-0.00530760639592053
EC-Earth3,-1.5,-1.5166,7,LV,Spring barley,heat,-0.00534993492371319
IPSL-CM6A-LR,-3.5,-3.4513,9,LV,Spring barley,heat,-0.0114990849631645
IPSL-CM6A-LR,-2.5,-2.5185,16,LV,Spring barley,heat,-0.00890938575283774
IPSL-CM6A-LR,-1.5,-1.7768,5,LV,Spring barley,heat,-0.0086285421984608
EC-Earth3,-3.5,-3.2771,5,SE,Spring barley,heat,-0.000945578037519382
EC-Earth3,-2.5,-2.5562,17,SE,Spring barley,heat,-0.00381209192395736
EC-Earth3,-1.5,-1.5166,7,SE,Spring barley,heat,-0.00443389311750136
IPSL-CM6A-LR,-3.5,-3.4513,9,SE,Spring barley,heat,-0.00570750325855389
IPSL-CM6A-LR,-2.5,-2.5185,16,SE,Spring barley,heat,-0.00346726777354039
IPSL-CM6A-LR,-1.5,-1.7768,5,SE,Spring barley,heat,-0.00214451171028233
EC-Earth3,-3.5,-3.2771,5,SK,Spring barley,heat,0.00471995875906199
EC-Earth3,-2.5,-2.5562,17,SK,Spring barley,heat,-0.0167982505271066
EC-Earth3,-1.5,-1.5166,7,SK,Spring barley,heat,-0.0379606549629518
IPSL-CM6A-LR,-3.5,-3.4513,9,SK,Spring barley,heat,-0.0260683228620792
IPSL-CM6A-LR,-2.5,-2.5185,16,SK,Spring barley,heat,-0.0275123297935406
IPSL-CM6A-LR,-1.5,-1.7768,5,SK,Spring barley,heat,-0.0303664384863473
EC-Earth3,-3.5,-3.2771,5,CZ,Winter barley,heat,9.3678889756163e-05
EC-Earth3,-2.5,-2.5562,17,CZ,Winter barley,heat,-0.00020205540401287
EC-Earth3,-1.5,-1.5166,7,CZ,Winter barley,heat,-0.000244473242039839
IPSL-CM6A-LR,-3.5,-3.4513,9,CZ,Winter barley,heat,-0.000294069755208465
IPSL-CM6A-LR,-2.5,-2.5185,16,CZ,Winter barley,heat,-0.000261567442781717
IPSL-CM6A-LR,-1.5,-1.7768,5,CZ,Winter barley,heat,-0.000347465848813478
EC-Earth3,-3.5,-3.2771,5,DE,Winter barley,heat,4.69158620093759e-05
EC-Earth3,-2.5,-2.5562,17,DE,Winter barley,heat,-0.000254223701373177
EC-Earth3,-1.5,-1.5166,7,DE,Winter barley,heat,-0.000198921226493527
IPSL-CM6A-LR,-3.5,-3.4513,9,DE,Winter barley,heat,-0.000259095356615904
IPSL-CM6A-LR,-2.5,-2.5185,16,DE,Winter barley,heat,-0.000158305740476972
IPSL-CM6A-LR,-1.5,-1.7768,5,DE,Winter barley,heat,-0.000203425947501133
EC-Earth3,-3.5,-3.2771,5,DK,Winter barley,heat,6.60658327126737e-07
EC-Earth3,-2.5,-2.5562,17,DK,Winter barley,heat,-3.90858197534851e-05
EC-Earth3,-1.5,-1.5166,7,DK,Winter barley,heat,-2.25607818126991e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,DK,Winter barley,heat,-3.42838029611592e-05
IPSL-CM6A-LR,-2.5,-2.5185,16,DK,Winter barley,heat,-1.22985644648286e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,DK,Winter barley,heat,6.70439049750092e-07
EC-Earth3,-3.5,-3.2771,5,EE,Winter barley,heat,-9.74251327760588e-05
EC-Earth3,-2.5,-2.5562,17,EE,Winter barley,heat,-8.94547444747561e-05
EC-Earth3,-1.5,-1.5166,7,EE,Winter barley,heat,-9.83615865238461e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,EE,Winter barley,heat,-0.00015170889831069
IPSL-CM6A-LR,-2.5,-2.5185,16,EE,Winter barley,heat,-0.000112908426700609
IPSL-CM6A-LR,-1.5,-1.7768,5,EE,Winter barley,heat,-0.000104301579525737
EC-Earth3,-3.5,-3.2771,5,EL,Winter barley,heat,-0.000763329757364118
EC-Earth3,-2.5,-2.5562,17,EL,Winter barley,heat,-0.000610870516389494
EC-Earth3,-1.5,-1.5166,7,EL,Winter barley,heat,-0.000663467458137977
IPSL-CM6A-LR,-3.5,-3.4513,9,EL,Winter barley,heat,-0.000457828689474059
IPSL-CM6A-LR,-2.5,-2.5185,16,EL,Winter barley,heat,-0.000748077508884649
IPSL-CM6A-LR,-1.5,-1.7768,5,EL,Winter barley,heat,-0.000874079211992877
EC-Earth3,-3.5,-3.2771,5,ES,Winter barley,heat,-0.000635772604764095
EC-Earth3,-2.5,-2.5562,17,ES,Winter barley,heat,-0.000629241304558403
EC-Earth3,-1.5,-1.5166,7,ES,Winter barley,heat,-0.000646557136449368
IPSL-CM6A-LR,-3.5,-3.4513,9,ES,Winter barley,heat,-0.000214875116201228
IPSL-CM6A-LR,-2.5,-2.5185,16,ES,Winter barley,heat,-0.000567126724168569
IPSL-CM6A-LR,-1.5,-1.7768,5,ES,Winter barley,heat,-0.00118617409939891
EC-Earth3,-3.5,-3.2771,5,FR,Winter barley,heat,-5.85210635111187e-05
EC-Earth3,-2.5,-2.5562,17,FR,Winter barley,heat,-0.000275552989722887
EC-Earth3,-1.5,-1.5166,7,FR,Winter barley,heat,-0.000261464254653581
IPSL-CM6A-LR,-3.5,-3.4513,9,FR,Winter barley,heat,-0.00024677901598815
IPSL-CM6A-LR,-2.5,-2.5185,16,FR,Winter barley,heat,-0.000111119889150427
IPSL-CM6A-LR,-1.5,-1.7768,5,FR,Winter barley,heat,-0.00020784319194032
EC-Earth3,-3.5,-3.2771,5,HU,Winter barley,heat,-8.98468187983469e-05
EC-Earth3,-2.5,-2.5562,17,HU,Winter barley,heat,-0.000534379122315778
EC-Earth3,-1.5,-1.5166,7,HU,Winter barley,heat,-0.00103079318307164
IPSL-CM6A-LR,-3.5,-3.4513,9,HU,Winter barley,heat,-0.000698698356841471
IPSL-CM6A-LR,-2.5,-2.5185,16,HU,Winter barley,heat,-0.000850190280194198
IPSL-CM6A-LR,-1.5,-1.7768,5,HU,Winter barley,heat,-0.000850268943182972
EC-Earth3,-3.5,-3.2771,5,IT,Winter barley,heat,-0.000329782662662008
EC-Earth3,-2.5,-2.5562,17,IT,Winter barley,heat,-0.000553122829619383
EC-Earth3,-1.5,-1.5166,7,IT,Winter barley,heat,-0.000698246156786018
IPSL-CM6A-LR,-3.5,-3.4513,9,IT,Winter barley,heat,-0.000381669347182125
IPSL-CM6A-LR,-2.5,-2.5185,16,IT,Winter barley,heat,-0.00052628982914203
IPSL-CM6A-LR,-1.5,-1.7768,5,IT,Winter barley,heat,-0.000675115826221296
EC-Earth3,-3.5,-3.2771,5,LT,Winter barley,heat,-4.64137004857386e-05
EC-Earth3,-2.5,-2.5562,17,LT,Winter barley,heat,-0.000110245025678084
EC-Earth3,-1.5,-1.5166,7,LT,Winter barley,heat,-0.000108059520131654
IPSL-CM6A-LR,-3.5,-3.4513,9,LT,Winter barley,heat,-0.000255761603964638
IPSL-CM6A-LR,-2.5,-2.5185,16,LT,Winter barley,heat,-0.000190509242981176
IPSL-CM6A-LR,-1.5,-1.7768,5,LT,Winter barley,heat,-0.000204047200264233
EC-Earth3,-3.5,-3.2771,5,LV,Winter barley,heat,-9.43451020005694e-05
EC-Earth3,-2.5,-2.5562,17,LV,Winter barley,heat,-0.00010177209669938
EC-Earth3,-1.5,-1.5166,7,LV,Winter barley,heat,-0.000101388084028731
IPSL-CM6A-LR,-3.5,-3.4513,9,LV,Winter barley,heat,-0.000206262176745896
IPSL-CM6A-LR,-2.5,-2.5185,16,LV,Winter barley,heat,-0.000157557276251715
IPSL-CM6A-LR,-1.5,-1.7768,5,LV,Winter barley,heat,-0.000147906061734161
EC-Earth3,-3.5,-3.2771,5,SE,Winter barley,heat,-1.52263481373039e-05
EC-Earth3,-2.5,-2.5562,17,SE,Winter barley,heat,-7.71944288145182e-05
EC-Earth3,-1.5,-1.5166,7,SE,Winter barley,heat,-7.51128433824138e-05
IPSL-CM6A-LR,-3.5,-3.4513,9,SE,Winter barley,heat,-0.000107784443124424
IPSL-CM6A-LR,-2.5,-2.5185,16,SE,Winter barley,heat,-5.75451123935932e-05
IPSL-CM6A-LR,-1.5,-1.7768,5,SE,Winter barley,heat,-3.93268075441432e-05
EC-Earth3,-3.5,-3.2771,5,SK,Winter barley,heat,7.8875248351493e-05
EC-Earth3,-2.5,-2.5562,17,SK,Winter barley,heat,-0.000292453205737117
EC-Earth3,-1.5,-1.5166,7,SK,Winter barley,heat,-0.000655099596304343
IPSL-CM6A-LR,-3.5,-3.4513,9,SK,Winter barley,heat,-0.000466865262364249
IPSL-CM6A-LR,-2.5,-2.5185,16,SK,Winter barley,heat,-0.000493293495834311
IPSL-CM6A-LR,-1.5,-1.7768,5,SK,Winter barley,heat,-0.000550315614932591
EC-Earth3,-3.5,-3.2771,5,CZ,Soft wheat,frost,-0.00555372799527027
EC-Earth3,-2.5,-2.5562,17,CZ,Soft wheat,frost,-0.000646001343411934
EC-Earth3,-1.5,-1.5166,7,CZ,Soft wheat,frost,-0.00342760184713861
IPSL-CM6A-LR,-3.5,-3.4513,9,CZ,Soft wheat,frost,0.00043616406885867
IPSL-CM6A-LR,-2.5,-2.5185,16,CZ,Soft wheat,frost,0.0016035761040084
IPSL-CM6A-LR,-1.5,-1.7768,5,CZ,Soft wheat,frost,0.00199303784567427
EC-Earth3,-3.5,-3.2771,5,DE,Soft wheat,frost,-0.00490323802679589
EC-Earth3,-2.5,-2.5562,17,DE,Soft wheat,frost,-0.000502487626010235
EC-Earth3,-1.5,-1.5166,7,DE,Soft wheat,frost,-0.00307276852197313
IPSL-CM6A-LR,-3.5,-3.4513,9,DE,Soft wheat,frost,0.000994195162113322
IPSL-CM6A-LR,-2.5,-2.5185,16,DE,Soft wheat,frost,0.00176268414011023
IPSL-CM6A-LR,-1.5,-1.7768,5,DE,Soft wheat,frost,0.00177175815847373
EC-Earth3,-3.5,-3.2771,5,DK,Soft wheat,frost,-0.00236362613447602
EC-Earth3,-2.5,-2.5562,17,DK,Soft wheat,frost,0.00180256230116279
EC-Earth3,-1.5,-1.5166,7,DK,Soft wheat,frost,0.000351934249365163
IPSL-CM6A-LR,-3.5,-3.4513,9,DK,Soft wheat,frost,0.00281995546077825
IPSL-CM6A-LR,-2.5,-2.5185,16,DK,Soft wheat,frost,0.002716439062502
IPSL-CM6A-LR,-1.5,-1.7768,5,DK,Soft wheat,frost,0.00328677807053589
EC-Earth3,-3.5,-3.2771,5,EE,Soft wheat,frost,-0.0016561188442291
EC-Earth3,-2.5,-2.5562,17,EE,Soft wheat,frost,-0.00113220709498651
EC-Earth3,-1.5,-1.5166,7,EE,Soft wheat,frost,-0.00191745690673924
IPSL-CM6A-LR,-3.5,-3.4513,9,EE,Soft wheat,frost,0.0127450383116967
IPSL-CM6A-LR,-2.5,-2.5185,16,EE,Soft wheat,frost,0.0100107207048339
IPSL-CM6A-LR,-1.5,-1.7768,5,EE,Soft wheat,frost,0.0143035950123509
EC-Earth3,-3.5,-3.2771,5,EL,Soft wheat,frost,0.000495477380157994
EC-Earth3,-2.5,-2.5562,17,EL,Soft wheat,frost,0.000480742073779427
EC-Earth3,-1.5,-1.5166,7,EL,Soft wheat,frost,0.00144059016148633
IPSL-CM6A-LR,-3.5,-3.4513,9,EL,Soft wheat,frost,0.00108228102390493
IPSL-CM6A-LR,-2.5,-2.5185,16,EL,Soft wheat,frost,0.00134004053542551
IPSL-CM6A-LR,-1.5,-1.7768,5,EL,Soft wheat,frost,0.00118545892616822
