country_id,year,population,ln_population
ITA,2013,60277309,17.9144662890539
ITA,2014,60345917,17.9156038478753
ITA,2015,60295497,17.9147679822921
ITA,2016,60163712,17.91257993783
ITA,2017,60066734,17.9109667354465
ITA,2018,59937769,17.9088173986062
ITA,2019,59816673,17.9067949927689
ITA,2020,59641488,17.9038619972478
ITA,2021,59236213,17.8970436189194
ITA,2022,59030133,17.893558600306
ITA,2023,58997201,17.8930005600667
ITA,2024,58971230,17.8925602558226
ITA,2025,58943464,17.892089305179
LTU,1960,2755600,14.8291457627012
LTU,1961,2801500,14.8456655459875
LTU,1962,2845600,14.8612844996164
LTU,1963,2881100,14.8736827236344
LTU,1964,2916800,14.8859976829065
LTU,1965,2953600,14.8985353232907
LTU,1966,2989300,14.9105498042456
LTU,1967,3026800,14.9230165138025
LTU,1968,3062000,14.9345788551998
LTU,1969,3095700,14.9455246097719
LTU,1970,3118941,14.9530040790917
LTU,1971,3160437,14.966220867141
LTU,1972,3197645,14.977925159335
LTU,1973,3229598,14.9878682292489
LTU,1974,3259277,14.9970159496052
LTU,1975,3288510,15.005945132619
LTU,1976,3314794,15.0139060378914
LTU,1977,3342533,15.0222394607592
LTU,1978,3367538,15.0296924715386
LTU,1979,3391490,15.0367799108161
LTU,1980,3404194,15.0405187588258
LTU,1981,3422210,15.0457970991726
LTU,1982,3443684,15.0520523865454
LTU,1983,3470673,15.0598590812443
LTU,1984,3499711,15.0681909516219
LTU,1985,3528698,15.0764395223449
LTU,1986,3560388,15.0853800856534
LTU,1987,3597439,15.0957327613803
LTU,1988,3635295,15.1062008210901
LTU,1989,3674802,15.1170098116266
LTU,1990,3693708,15.1221413895135
LTU,1991,3701968,15.124375128102
LTU,1992,3706299,15.1255443625514
LTU,1993,3693929,15.1222012191993
LTU,1994,3671296,15.1160552912088
LTU,1995,3642991,15.1083156054963
LTU,1996,3615212,15.1006610563921
LTU,1997,3588013,15.0931091253427
LTU,1998,3562261,15.0859060135893
LTU,1999,3536401,15.0786201012872
LTU,2000,3512074,15.0717173041302
LTU,2001,3486998,15.0645517520987
LTU,2002,3454637,15.0552279445412
LTU,2003,3431497,15.0485071670772
LTU,2004,3398929,15.0389709399635
LTU,2005,3355220,15.0260279000085
LTU,2006,3289835,15.0063479695082
LTU,2007,3249983,14.994160323523
LTU,2008,3212605,14.9825926924764
LTU,2009,3183856,14.973603598793
LTU,2010,3141976,14.9603624593217
LTU,2011,3052588,14.9315003133803
LTU,2012,3003641,14.915335777401
LTU,2013,2974637,14.9056325727105
LTU,2014,2947862,14.8965907197981
LTU,2015,2926644,14.8893669320385
LTU,2016,2895573,14.8786935768653
LTU,2017,2859077,14.8660094034357
LTU,2018,2826200,14.8544436111308
LTU,2019,2812200,14.8494776531389
LTU,2020,2809977,14.8486868562231
LTU,2021,2810761,14.8489658231506
LTU,2022,2805998,14.8472698268859
LTU,2023,2857279,14.8653803313277
LTU,2024,2885891,14.8753442490649
LTU,2025,2890664,14.8769967914838
LUX,1960,313050,12.6541182011735
LUX,1961,314889,12.6599754747546
LUX,1962,318800,12.6723192258982
LUX,1963,322700,12.6844783780401
LUX,1964,325500,12.6931177406308
LUX,1965,330000,12.7068479334427
LUX,1966,333000,12.7158977689626
LUX,1967,334790,12.7212587485731
LUX,1968,335200,12.7224826475901
LUX,1969,336500,12.7263534280669
LUX,1970,338507,12.7323000505889
LUX,1971,339841,12.7362331401525
LUX,1972,345000,12.7512996960135
LUX,1973,348200,12.7605323063162
LUX,1974,352700,12.7733731162241
LUX,1975,357400,12.7866108817075
LUX,1976,360500,12.7952472357071
LUX,1977,360962,12.7965279686166
LUX,1978,361753,12.7987169374794
LUX,1979,362261,12.8001202254914
LUX,1980,363450,12.8033970149128
LUX,1981,364850,12.8072415891938
LUX,1982,365600,12.8092951185621
LUX,1983,365450,12.8088847499085
LUX,1984,365794,12.8098256123987
LUX,1985,366202,12.8109403727041
LUX,1986,367210,12.8136891704731
LUX,1987,369500,12.8199060193704
LUX,1988,372000,12.8266491332553
LUX,1989,374900,12.834414602724
LUX,1990,379300,12.846082727677
LUX,1991,384400,12.8594389560783
LUX,1992,389600,12.8728758507505
LUX,1993,394750,12.8860079321179
LUX,1994,400200,12.8997197011318
LUX,1995,405650,12.9132459978232
LUX,1996,411600,12.927807282942
LUX,1997,416850,12.9404817238388
LUX,1998,422050,12.9528790694119
LUX,1999,427350,12.9653586285942
LUX,2000,433600,12.9798777291076
LUX,2001,439000,12.9922546920573
LUX,2002,444050,13.0036924476867
LUX,2003,448300,13.0132179301435
LUX,2004,454960,13.0279647819807
LUX,2005,461230,13.0416521129632
LUX,2006,469086,13.0585413994883
LUX,2007,476187,13.0735659132083
LUX,2008,483799,13.0894248101861
LUX,2009,493500,13.1092781378557
LUX,2010,502066,13.1264868641355
LUX,2011,511840,13.1457673551833
LUX,2012,524853,13.1708735023664
LUX,2013,537039,13.1938259965522
LUX,2014,549680,13.217091569705
LUX,2015,562958,13.2409603039838
LUX,2016,576249,13.2642951379336
LUX,2017,590667,13.289007685813
LUX,2018,602005,13.3080210299043
LUX,2019,613894,13.3275775537891
LUX,2020,626108,13.3472781591634
LUX,2021,634730,13.3609549906026
LUX,2022,645397,13.3776209103091
LUX,2023,660809,13.4012201209509
LUX,2024,672050,13.4180880214993
LUX,2025,681973,13.4327453465991
LVA,1960,2104128,14.5594116874912
LVA,1961,2137830,14.5753018538417
LVA,1962,2167531,14.589099289726
LVA,1963,2195640,14.6019841337466
LVA,1964,2226198,14.615805755649
LVA,1965,2255048,14.6286818167234
LVA,1966,2276789,14.6382766749638
LVA,1967,2289645,14.6439073416792
LVA,1968,2312795,14.6539673078002
LVA,1969,2334443,14.6632838767318
LVA,1970,2351903,14.6707353456536
LVA,1971,2366424,14.6768905128751
LVA,1972,2386353,14.6852768170507
LVA,1973,2404995,14.6930583825178
LVA,1974,2426642,14.7020189666179
LVA,1975,2447730,14.7106716224139
LVA,1976,2464529,14.7175112721511
LVA,1977,2477449,14.722739959707
LVA,1978,2492697,14.7288758148062
LVA,1979,2503145,14.7330584992194
LVA,1980,2508761,14.7352995637368
LVA,1981,2514640,14.7376402101172
LVA,1982,2524202,14.7414355311366
LVA,1983,2537958,14.7468703786562
LVA,1984,2554063,14.7531959824591
LVA,1985,2570030,14.759428129955
LVA,1986,2587716,14.7662861913325
LVA,1987,2612068,14.7756528027302
LVA,1988,2641097,14.7867049191167
LVA,1989,2665770,14.7960035044313
LVA,1990,2668140,14.7968921584041
LVA,1991,2658161,14.7931450882795
LVA,1992,2643000,14.7874251935864
LVA,1993,2585675,14.7654971536952
LVA,1994,2540904,14.7480304811872
LVA,1995,2500580,14.7320332629306
LVA,1996,2469531,14.7195388120324
LVA,1997,2444912,14.7095196884233
LVA,1998,2420789,14.6996040780535
LVA,1999,2399248,14.6906659128857
LVA,2000,2381715,14.6833313743839
LVA,2001,2353384,14.6713648503146
LVA,2002,2320956,14.6574897277309
LVA,2003,2299390,14.6481544283317
LVA,2004,2276520,14.6381585191346
LVA,2005,2249724,14.6263180999898
LVA,2006,2227874,14.6165583254678
LVA,2007,2208840,14.6079780488148
LVA,2008,2191810,14.6002382444611
LVA,2009,2162834,14.5869299567289
LVA,2010,2120504,14.5671643542426
LVA,2011,2074605,14.5452813320801
LVA,2012,2044813,14.5308169007351
LVA,2013,2023825,14.5204998432008
LVA,2014,2001468,14.509391469278
LVA,2015,1986096,14.5016814607876
LVA,2016,1968957,14.4930145188861
LVA,2017,1950116,14.4833994159501
LVA,2018,1934379,14.4752969027043
LVA,2019,1919968,14.4678190771984
LVA,2020,1907675,14.4613957810519
LVA,2021,1893223,14.4537912256833
LVA,2022,1875757,14.4445228692416
LVA,2023,1895239,14.4548555099181
LVA,2024,1878575,14.4460240686716
LVA,2025,1860565,14.4363907630035
MLT,1960,327200,12.6983268837107
MLT,1961,325900,12.6943458648257
MLT,1962,324600,12.6903489340626
MLT,1963,323200,12.6860266056291
MLT,1964,321900,12.6819962172869
MLT,1965,320600,12.6779495191576
MLT,1966,317000,12.6666570528594
MLT,1967,313400,12.6552356089041
MLT,1968,309700,12.6433593659613
MLT,1969,306100,12.6316671249335
MLT,1970,302500,12.619836556453
MLT,1971,302800,12.6208278005454
MLT,1972,302600,12.6201670803364
MLT,1973,302300,12.6191751807675
MLT,1974,302100,12.6185133673748
MLT,1975,301892,12.6178246165032
MLT,1976,306551,12.6331394152961
MLT,1977,304997,12.6280572194756
MLT,1978,308942,12.6409088359962
MLT,1979,311421,12.6489009734878
MLT,1980,315262,12.6611593181305
MLT,1981,318028,12.6698947082006
MLT,1982,319936,12.6758762547732
MLT,1983,331859,12.7124654588934
MLT,1984,329189,12.704387332889
MLT,1985,331997,12.7128812117132
MLT,1986,340907,12.7393649917961
MLT,1987,343334,12.7464590132834
MLT,1988,345636,12.7531414771537
MLT,1989,349014,12.7628673149932
MLT,1990,352430,12.7726072999542
MLT,1991,361908,12.7991453148615
MLT,1992,365781,12.8097900726386
MLT,1993,369455,12.8197842257563
MLT,1994,373161,12.8297652408869
MLT,1995,376433,12.838495355539
MLT,1996,378404,12.8437176869285
MLT,1997,381405,12.8516170816588
MLT,1998,384176,12.8588560599006
MLT,1999,386397,12.8646206173152
MLT,2000,388759,12.870714893333
MLT,2001,391415,12.877523657175
MLT,2002,394641,12.8857317698594
MLT,2003,397296,12.8924368737933
MLT,2004,399867,12.8988872707997
MLT,2005,402668,12.9058676800616
MLT,2006,404999,12.9116398769498
MLT,2007,405616,12.9131621782128
MLT,2008,407832,12.9186106038821
MLT,2009,410926,12.9261684286059
MLT,2010,414027,12.9336864680722
MLT,2011,414989,12.9360072928374
MLT,2012,417546,12.9421499968444
MLT,2013,421464,12.9514896435238
MLT,2014,428156,12.9672428941364
MLT,2015,438805,12.9918104020311
MLT,2016,449635,13.0161914215068
MLT,2017,459375,13.0376221489492
MLT,2018,474837,13.0707268662299
MLT,2019,492968,13.1081995421961
MLT,2020,514855,13.1516405866042
MLT,2021,516125,13.1541042631884
MLT,2022,520174,13.161918649971
MLT,2023,542051,13.203115371936
MLT,2024,563443,13.2418214538407
MLT,2025,574250,13.2608201205513
NLD,1960,11417254,16.2506362779366
NLD,1961,11556008,16.2627160328491
NLD,1962,11721416,16.2769281539277
NLD,1963,11889962,16.2912050726989
NLD,1964,12041970,16.3039086057229
NLD,1965,12212269,16.3179516601082
NLD,1966,12377194,16.3313661436338
NLD,1967,12535307,16.3440597806986
NLD,1968,12661095,16.354044463831
NLD,1969,12798346,16.3648265017904
NLD,1970,12957621,16.3771946672235
NLD,1971,13119430,16.3896048954145
NLD,1972,13269563,16.4009834743419
NLD,1973,13387623,16.409841181371
NLD,1974,13491020,16.4175348368897
NLD,1975,13599092,16.4255135837715
NLD,1976,13733578,16.4353543410269
NLD,1977,13814495,16.4412289612017
NLD,1978,13897874,16.4472464367626
NLD,1979,13985526,16.4535334956377
NLD,1980,14091014,16.4610478472187
NLD,1981,14208586,16.4693569877329
NLD,1982,14285829,16.4747786248648
NLD,1983,14339551,16.4785320816274
NLD,1984,14394589,16.4823629300404
NLD,1985,14453833,16.4864701968632
NLD,1986,14529430,16.491686805596
NLD,1987,14615125,16.4975675093476
NLD,1988,14714948,16.5043744058344
NLD,1989,14805240,16.5104917301261
NLD,1990,14892574,16.5163732574167
NLD,1991,15010445,16.5242568500723
NLD,1992,15129150,16.5321339044111
NLD,1993,15239182,16.5393804322416
NLD,1994,15341553,16.546075587371
NLD,1995,15424122,16.5514432055522
NLD,1996,15493889,16.5559562460848
NLD,1997,15567107,16.5606707205089
NLD,1998,15654192,16.5662492985074
NLD,1999,15760225,16.5729999189418
NLD,2000,15863950,16.5795597973866
NLD,2001,15987075,16.5872911412477
NLD,2002,16105285,16.5946580369584
NLD,2003,16192572,16.6000631765323
NLD,2004,16258032,16.6040976215485
NLD,2005,16305526,16.6070146267281
NLD,2006,16334210,16.6087722394358
NLD,2007,16357992,16.6102271432196
NLD,2008,16405399,16.6131210459347
NLD,2009,16485787,16.6180091737185
NLD,2010,16574989,16.6234054303859
NLD,2011,16655799,16.6282690020407
NLD,2012,16730348,16.632734873703
NLD,2013,16779575,16.6356729309114
NLD,2014,16829289,16.6386313192853
NLD,2015,16900726,16.6428671375505
NLD,2016,16979120,16.6474949118272
NLD,2017,17081507,16.6535069742826
NLD,2018,17181084,16.6593195691539
NLD,2019,17282163,16.6651854871177
NLD,2020,17407585,16.6724165887397
NLD,2021,17475415,16.6763055940139
NLD,2022,17590672,16.6828793195087
NLD,2023,17811291,16.6953431400054
NLD,2024,17942942,16.7027073922312
NLD,2025,18044027,16.7083252738516
NOR,1960,3567707,15.087433650476
NOR,1961,3594771,15.0949908475256
NOR,1962,3624829,15.1033176727445
NOR,1963,3653006,15.1110609482617
NOR,1964,3680068,15.1184417882353
NOR,1965,3708609,15.1261674316643
NOR,1966,3737726,15.1339879630804
NOR,1967,3768298,15.1421339986
NOR,1968,3800780,15.1507168667909
NOR,1969,3832192,15.1589475212018
NOR,1970,3863221,15.1670118494348
NOR,1971,3888305,15.1734838879878
NOR,1972,3917773,15.1810339380848
NOR,1973,3948234,15.1887789482958
NOR,1974,3972990,15.1950295178039
NOR,1975,3997525,15.2011859775794
NOR,1976,4017101,15.206071056167
NOR,1977,4035202,15.210566920391
NOR,1978,4051208,15.2145256662135
NOR,1979,4066134,15.2182032288497
NOR,1980,4078900,15.2213379021865
NOR,1981,4092340,15.224627491556
NOR,1982,4107063,15.228218732485
NOR,1983,4122511,15.2319730016961
NOR,1984,4134353,15.2348414050317
NOR,1985,4145845,15.2376171858473
NOR,1986,4159187,15.2408301804457
NOR,1987,4175521,15.2447496989006
NOR,1988,4198289,15.2501876192991
NOR,1989,4220686,15.2555082320426
NOR,1990,4233116,15.2584489228602
NOR,1991,4249830,15.2623895401006
NOR,1992,4273634,15.267975077128
NOR,1993,4299167,15.2739318409672
NOR,1994,4324815,15.2798799228668
NOR,1995,4348410,15.2853208190058
NOR,1996,4369957,15.2902637272064
NOR,1997,4392714,15.2954578172647
NOR,1998,4417599,15.3011068937907
NOR,1999,4445329,15.3073644399391
NOR,2000,4478497,15.31479805703
NOR,2001,4503436,15.3203512189359
NOR,2002,4524066,15.3249217049711
NOR,2003,4552252,15.3311326135372
NOR,2004,4577457,15.3366541617128
NOR,2005,4606363,15.3429491665049
NOR,2006,4640219,15.3502721213645
NOR,2007,4681134,15.3590509462344
NOR,2008,4737171,15.3709506800511
NOR,2009,4799252,15.3839706304015
NOR,2010,4858199,15.3961783510647
NOR,2011,4920305,15.408881078417
NOR,2012,4985870,15.4221184697213
NOR,2013,5051275,15.4351512446326
NOR,2014,5109056,15.446525209302
NOR,2015,5165802,15.4575709243773
NOR,2016,5213985,15.4668549966015
NOR,2017,5258317,15.475321571538
NOR,2018,5295619,15.4823904329235
NOR,2019,5328212,15.4885262802006
NOR,2020,5367580,15.4958877131419
NOR,2021,5391369,15.5003098995037
NOR,2022,5425270,15.5065782257376
NOR,2023,5488984,15.518253732607
NOR,2024,5550203,15.5293450616303
NOR,2025,5594340,15.5372659303036
POL,1960,29479900,17.1992192331494
POL,1961,29795000,17.2098511521632
POL,1962,30133000,17.2211314746862
POL,1963,30484000,17.2327125137681
POL,1964,30940000,17.2475604031092
POL,1965,31338900,17.260370695361
POL,1966,31551000,17.2671158421703
POL,1967,31811000,17.2753226998863
POL,1968,32163310,17.2863369198644
POL,1969,32426000,17.2944711280922
POL,1970,32670600,17.3019861488815
POL,1971,32658000,17.3016004066444
POL,1972,32909000,17.3092567345569
POL,1973,33202300,17.3181297085956
POL,1974,33512100,17.3274171256103
POL,1975,33845698,17.3373224591425
POL,1976,34184700,17.3472887335127
POL,1977,34527900,17.3572782508356
POL,1978,34850200,17.3665694340353
POL,1979,35081000,17.3731702313333
POL,1980,35413434,17.3826017976407
POL,1981,35734865,17.3916373808202
POL,1982,36062309,17.4007588058581
POL,1983,36398652,17.4100422989542
POL,1984,36744964,17.4195117402195
POL,1985,37063303,17.4281379005921
POL,1986,37340467,17.4355882026949
POL,1987,37571771,17.4417635551136
POL,1988,37764318,17.4468752465172
POL,1989,37884655,17.4500567067996
POL,1990,38038403,17.4541068126361
POL,1991,38183160,17.457905138683
POL,1992,38309226,17.4612013128705
POL,1993,38418108,17.4640394689073
POL,1994,38504707,17.4662910515252
POL,1995,38580597,17.4682600396612
POL,1996,38609399,17.4690063022037
POL,1997,38639341,17.4697815122977
POL,1998,38659979,17.4703154885472
POL,1999,38666983,17.4704966414035
POL,2000,38263303,17.4600018486213
POL,2001,38253955,17.4597575115844
POL,2002,38242197,17.459450097426
POL,2003,38218531,17.4588310606636
POL,2004,38190608,17.458100179473
POL,2005,38173835,17.457660891249
POL,2006,38157055,17.4572212265138
POL,2007,38125479,17.4563933567474
POL,2008,38115641,17.456135280789
POL,2009,38135876,17.4566660243406
POL,2010,38022869,17.4536983524616
POL,2011,38062718,17.45474583084
POL,2012,38063792,17.4547740470291
POL,2013,38062535,17.4547410229742
POL,2014,38017856,17.4535665020615
POL,2015,38005614,17.4532444436208
POL,2016,37967209,17.4522334241073
POL,2017,37972964,17.4523849907889
POL,2018,37976687,17.4524830294225
POL,2019,37972812,17.452380987933
POL,2020,37958138,17.4519944788696
POL,2021,37073357,17.4284091294298
POL,2022,36889761,17.4234445908314
POL,2023,36753736,17.4197504383201
POL,2024,36620970,17.4161315851176
POL,2025,36497495,17.4127541860606
PRT,1960,8826040,15.9932170008657
PRT,1961,8889392,16.0003692137002
PRT,1962,8969240,16.0093115035781
PRT,1963,9018730,16.0148140838996
PRT,1964,9041980,16.0173887349342
PRT,1965,9028750,16.0159244883472
PRT,1966,8968440,16.0092223058669
PRT,1967,8893540,16.0008357284544
PRT,1968,8855500,15.9965492928788
PRT,1969,8817800,15.9922829637628
PRT,1970,8697610,15.9785588332407
PRT,1971,8663252,15.9746007296793
PRT,1972,8624260,15.9700897200995
PRT,1973,8636600,15.971519544813
PRT,1974,8629600,15.9707087120434
PRT,1975,8879130,15.9992141371957
PRT,1976,9307810,16.0463643906476
PRT,1977,9403810,16.0566254842696
PRT,1978,9507540,16.0675957259805
PRT,1979,9608960,16.0782065544867
PRT,1980,9713570,16.0890344349002
PRT,1981,9819054,16.099835341678
PRT,1982,9883670,16.1063944582407
PRT,1983,9939871,16.1120646006813
PRT,1984,9975859,16.1156786323207
PRT,1985,10016605,16.1197547738524
PRT,1986,10030621,16.1211530722787
PRT,1987,10034846,16.1215741938068
PRT,1988,10025215,16.120613977311
PRT,1989,10014005,16.1194951711729
PRT,1990,9995995,16.1176950707368
PRT,1991,9970441,16.1151353736579
PRT,1992,9950029,16.1130860237034
PRT,1993,9954958,16.1135812764861
PRT,1994,9974391,16.1155314662448
PRT,1995,10008659,16.1189611762832
PRT,1996,10043693,16.1224554332807
PRT,1997,10084196,16.1264800038325
PRT,1998,10133758,16.131382784725
PRT,1999,10186634,16.1365870267831
PRT,2000,10249022,16.1426928443623
PRT,2001,10330774,16.1506377656848
PRT,2002,10394669,16.1568036365354
PRT,2003,10444592,16.1615948904578
PRT,2004,10473050,16.1643158489251
PRT,2005,10494672,16.1663782577709
PRT,2006,10511988,16.1680268781534
PRT,2007,10532588,16.1699846278918
PRT,2008,10553339,16.171952860704
PRT,2009,10563014,16.1728692121855
PRT,2010,10573479,16.1738594427649
PRT,2011,10572721,16.1737877513971
PRT,2012,10558950,16.1724843994805
PRT,2013,10503889,16.167256127506
PRT,2014,10444092,16.1615470176478
PRT,2015,10395121,16.1568471194181
PRT,2016,10368554,16.1542881297886
PRT,2017,10344478,16.1519634087297
PRT,2018,10335770,16.151121252435
PRT,2019,10333496,16.1509012155929
PRT,2020,10375395,16.1549476956455
PRT,2021,10394297,16.1567678483197
PRT,2022,10421117,16.159344786241
PRT,2023,10467366,16.163772975265
PRT,2024,10639726,16.1801052896665
PRT,2025,10749635,16.1903823584731
ROU,1960,18319210,16.7234607940097
ROU,1961,18494600,16.7329893555479
ROU,1962,18615900,16.7395266122266
ROU,1963,18737200,16.746021410591
ROU,1964,18858500,16.7524742986026
ROU,1965,18979752,16.758883284675
ROU,1966,19083400,16.7643294051742
ROU,1967,19347500,16.7780737701268
ROU,1968,19720984,16.797193804474
ROU,1969,19878678,16.8051582579876
ROU,1970,20139603,16.8181987330445
ROU,1971,20361192,16.8291412941018
ROU,1972,20561942,16.8389524493435
ROU,1973,20753972,16.8482482080089
ROU,1974,20917390,16.8560914283834
ROU,1975,21141468,16.8667469778119
ROU,1976,21445698,16.881034623783
ROU,1977,21657569,16.8908655587047
ROU,1978,21854622,16.8999229903167
ROU,1979,22048305,16.9087462861541
ROU,1980,22132670,16.9125653554499
ROU,1981,22281894,16.919284978387
ROU,1982,22424246,16.9256533421555
ROU,1983,22527235,16.9302355796219
ROU,1984,22593720,16.9331825495216
ROU,1985,22687374,16.9373191162549
ROU,1986,22778624,16.9413331102959
ROU,1987,22895058,16.9464316373743
ROU,1988,23003802,16.95117006458
ROU,1989,23111521,16.955841795749
ROU,1990,23211395,16.9601538798482
ROU,1991,23192274,16.9593297639326
ROU,1992,22810035,16.9427111286741
ROU,1993,22778533,16.9413291153144
ROU,1994,22748027,16.9399889743257
ROU,1995,22712394,16.9384213246421
ROU,1996,22656145,16.9359416755257
ROU,1997,22581862,16.932657575642
ROU,1998,22526093,16.9301848841438
ROU,1999,22488595,16.9285188497742
ROU,2000,22455485,16.9270454630238
ROU,2001,22430457,16.9259302807873
ROU,2002,21833483,16.8989552668757
ROU,2003,21627509,16.8894766271734
ROU,2004,21521142,16.8845463587644
ROU,2005,21382354,16.8780765604002
ROU,2006,21257016,16.8721975635482
ROU,2007,21130503,16.8662281943255
ROU,2008,20635460,16.8425215131423
ROU,2009,20440290,16.8330185110661
ROU,2010,20294683,16.8258694885224
ROU,2011,20199059,16.8211465771279
ROU,2012,20095996,16.8160311492055
ROU,2013,20020074,16.8122460281482
ROU,2014,19947311,16.8086049052482
ROU,2015,19870647,16.8047541756486
ROU,2016,19760585,16.7991998551089
ROU,2017,19643949,16.7932799099253
ROU,2018,19533481,16.7876405255775
ROU,2019,19414458,16.7815286041989
ROU,2020,19328838,16.7771087355649
ROU,2021,19201662,16.7705073957517
ROU,2022,19043098,16.7622152841757
ROU,2023,19055228,16.7628520575819
ROU,2024,19067576,16.7634998588524
ROU,2025,19043151,16.7622180673324
SVK,1960,3969682,15.1941965486995
SVK,1961,4166507,15.2425885928702
SVK,1962,4216827,15.2545935074622
SVK,1963,4259549,15.2646738440965
SVK,1964,4304484,15.2751678280329
SVK,1965,4350198,15.2857319192704
SVK,1966,4391768,15.2952424374612
SVK,1967,4431564,15.3042631271188
SVK,1968,4467170,15.3122656564715
SVK,1969,4500659,15.3197343884631
SVK,1970,4536555,15.3276784714024
SVK,1971,4539890,15.3284133406491
SVK,1972,4575007,15.3361187867452
SVK,1973,4618236,15.345523371965
SVK,1974,4664653,15.3555240057885
SVK,1975,4714593,15.3661731500694
SVK,1976,4763617,15.3765178115991
SVK,1977,4815396,15.3873288428232
SVK,1978,4865605,15.3977016235272
SVK,1979,4914644,15.4077298776075
SVK,1980,4963301,15.4175816015316
SVK,1981,4996329,15.4242140007416
SVK,1982,5035881,15.4320990440022
SVK,1983,5074316,15.4397022954836
SVK,1984,5109626,15.4466367696775
SVK,1985,5144568,15.4534519587105
SVK,1986,5178967,15.4601161734993
SVK,1987,5208708,15.4658423983314
SVK,1988,5236972,15.4712540266749
SVK,1989,5264220,15.476443544427
SVK,1990,5287663,15.4808869292847
SVK,1991,5310711,15.4852362825596
SVK,1992,5295877,15.4824391512537
SVK,1993,5314155,15.4858845731114
SVK,1994,5336455,15.4900721328074
SVK,1995,5356207,15.4937666332913
SVK,1996,5367790,15.4959268361531
SVK,1997,5378932,15.4980003994205
SVK,1998,5387650,15.4996198552339
SVK,1999,5393382,15.5006832043716
SVK,2000,5398657,15.5016607768989
SVK,2001,5378783,15.4979726983706
SVK,2002,5378951,15.498003931714
SVK,2003,5374873,15.4972455037919
SVK,2004,5371875,15.4966875675534
SVK,2005,5372685,15.4968383415267
SVK,2006,5372928,15.4968835692862
SVK,2007,5373180,15.4969304699873
SVK,2008,5376064,15.4974670658762
SVK,2009,5382401,15.4986451151114
SVK,2010,5390410,15.5001320067826
SVK,2011,5392446,15.5005096432871
SVK,2012,5404322,15.5027095617793
SVK,2013,5410836,15.503914167535
SVK,2014,5415949,15.5048586769863
SVK,2015,5421349,15.505855235436
SVK,2016,5426252,15.5067592141745
SVK,2017,5435343,15.5084331860217
SVK,2018,5443120,15.5098629838388
SVK,2019,5450421,15.5112034113624
SVK,2020,5457873,15.5125697113831
SVK,2021,5459781,15.5129192370266
SVK,2022,5434712,15.508317087253
SVK,2023,5428792,15.5072271993889
SVK,2024,5424687,15.5064707598738
SVK,2025,5419451,15.5055050767726
SVN,1960,1580535,14.2732739552835
SVN,1961,1588904,14.2785550283382
SVN,1962,1599357,14.2851122314366
SVN,1963,1607941,14.2904650365056
SVN,1964,1626000,14.3016335690899
SVN,1965,1638227,14.3091251174319
SVN,1966,1660092,14.3223835804837
SVN,1967,1679717,14.3341358848088
SVN,1968,1699339,14.3457499098856
SVN,1969,1709752,14.3518588887213
SVN,1970,1717995,14.3566684711612
SVN,1971,1731787,14.3646643813272
SVN,1972,1744882,14.3721974895557
SVN,1973,1759584,14.3805879754397
SVN,1974,1773809,14.3886397697644
SVN,1975,1778454,14.3912550055436
SVN,1976,1808707,14.4081227833211
SVN,1977,1831790,14.4208041888249
SVN,1978,1852963,14.4322965374481
SVN,1979,1872133,14.4425889805045
SVN,1980,1893064,14.4537072383891
SVN,1981,1909566,14.4623865490724
SVN,1982,1903495,14.459202228061
SVN,1983,1917173,14.4663622631307
SVN,1984,1927469,14.4717183012812
SVN,1985,1936839,14.4765678207106
SVN,1986,1946442,14.481513648517
SVN,1987,1985486,14.501374278408
SVN,1988,1994066,14.505686328254
SVN,1989,1996325,14.5068185482502
SVN,1990,1996377,14.5068445957739
SVN,1991,1999945,14.5086302381461
SVN,1992,1998912,14.5081135905025
SVN,1993,1994084,14.5056953549958
SVN,1994,1989408,14.5033476650053
SVN,1995,1989477,14.5033823480887
SVN,1996,1990266,14.5037788561096
SVN,1997,1986989,14.5021309855347
SVN,1998,1984923,14.5010906804191
SVN,1999,1978334,14.4977656343417
SVN,2000,1987755,14.5025164191674
SVN,2001,1990094,14.503692431766
SVN,2002,1994026,14.5056662685363
SVN,2003,1995033,14.5061711495227
SVN,2004,1996433,14.5068726461945
SVN,2005,1997590,14.507452011928
SVN,2006,2003358,14.5103353305795
SVN,2007,2010377,14.5138328246367
SVN,2008,2010269,14.5137791019265
SVN,2009,2032362,14.5247092214201
SVN,2010,2046976,14.5318741400999
SVN,2011,2050189,14.5334425419868
SVN,2012,2055496,14.5360277393196
SVN,2013,2058821,14.5376440468253
SVN,2014,2061085,14.5387431011376
SVN,2015,2062874,14.5396107140854
SVN,2016,2064188,14.5402474867069
SVN,2017,2065895,14.5410741045241
SVN,2018,2066880,14.5415507818262
SVN,2019,2080908,14.5483148948838
SVN,2020,2095861,14.5554750054301
SVN,2021,2108977,14.561713553759
SVN,2022,2107180,14.5608611186581
SVN,2023,2116972,14.565497323766
SVN,2024,2123949,14.5687876497563
SVN,2025,2130850,14.5720315191148
SWE,1960,7471345,15.8265855944488
SWE,1961,7497967,15.8301424750947
SWE,1962,7542028,15.8360016693366
SWE,1963,7581148,15.8411751973383
SWE,1964,7627507,15.8472716133044
SWE,1965,7695200,15.8561073158205
SWE,1966,7772506,15.8661031928671
SWE,1967,7843088,15.8751431923282
SWE,1968,7892774,15.8814582153147
SWE,1969,7931772,15.8863870238819
SWE,1970,8004371,15.8954983254356
