eobs_cell_id,cntr,pop,w_pop
66132,AL,10,1
50804,AT,1812734,0.202231883226916
52656,AT,358857,0.0400347358846701
50340,AT,326224,0.0363941393904553
50332,AT,275084,0.0306888685077861
51255,AT,237421,0.0264871161172117
52169,AT,216502,0.024153354646845
52176,AT,157951,0.0176212992019649
50795,AT,157826,0.0176073539759122
50796,AT,156066,0.0174110051930906
53580,AT,138540,0.0154557729386976
51267,AT,128566,0.0143430554615028
51268,AT,107156,0.0119545171432011
50794,AT,101205,0.0112906128212855
53578,AT,94613,0.0105551973801717
50801,AT,92877,0.0103615260807522
52657,AT,88983,0.00992710439875939
50803,AT,87888,0.00980494421853798
50337,AT,82785,0.00923564431016369
50805,AT,81389,0.00907990402560745
53120,AT,80520,0.00898295681408928
50331,AT,78665,0.00877600965946762
50339,AT,74371,0.00829696325410623
52177,AT,72176,0.00805208508462131
53121,AT,70839,0.00790292694676192
50793,AT,70503,0.00786544217913234
50341,AT,69477,0.00775097976369201
51731,AT,65510,0.00730841406968441
50798,AT,65473,0.00730428628277282
51258,AT,64552,0.00720153785721673
50797,AT,63403,0.00707335333934057
52178,AT,62218,0.00694115259636123
50791,AT,61553,0.00686696399376102
51719,AT,60635,0.00676455025363019
53579,AT,60515,0.00675116283661963
52192,AT,60417,0.00674022977939433
52640,AT,59837,0.00667552393050994
50799,AT,56531,0.00630670059186886
51715,AT,55356,0.00617561546697374
52170,AT,53866,0.00600938837242589
51269,AT,53629,0.00598294822383003
50792,AT,53284,0.00594445939992465
52634,AT,50358,0.0056180295484837
50333,AT,48728,0.00543618380075686
53122,AT,48597,0.00542156920385366
52175,AT,48511,0.00541197488832942
51256,AT,46656,0.00520502773370777
52195,AT,46468,0.00518405411372455
52191,AT,45455,0.00507104200179369
52182,AT,45262,0.00504951057276837
52633,AT,44301,0.00494229967487542
52658,AT,43893,0.0048967824570395
51257,AT,43851,0.0048920968610858
52655,AT,43666,0.00487145792652785
50800,AT,43566,0.00486030174568571
52659,AT,43162,0.00481523077508347
50802,AT,42934,0.0047897946827634
50329,AT,42873,0.0047829894124497
52637,AT,42210,0.00470902393346632
50330,AT,42175,0.00470511927017157
52183,AT,41711,0.00465335459106406
53118,AT,40330,0.00449928773363413
51732,AT,40149,0.00447909504630986
50338,AT,39544,0.00441160015221493
50806,AT,38754,0.00432346632356204
51254,AT,37186,0.00414853740795732
51270,AT,36926,0.00411953133776777
53116,AT,35719,0.00398487623500316
52194,AT,34884,0.00389172212497132
52179,AT,33687,0.00375818264029093
53581,AT,33486,0.00373575871679823
52653,AT,33273,0.00371199605160448
52180,AT,32966,0.00367774657641911
51259,AT,31858,0.00355413609268823
53113,AT,31772,0.00354454177716399
49877,AT,30360,0.00338701650367301
52654,AT,29929,0.00333893336424339
50328,AT,29742,0.00331807130606859
53110,AT,28817,0.00321487663327882
51716,AT,28015,0.00312540406292488
49866,AT,27712,0.0030916008349732
51721,AT,27700,0.00309026209327214
49875,AT,27557,0.00307430875466789
53119,AT,25693,0.00286635754377044
49874,AT,25311,0.00282374093295347
50790,AT,24635,0.00274832515046062
52184,AT,24299,0.00271084038283104
53577,AT,24099,0.00268852802114676
52174,AT,23476,0.00261902501450025
51729,AT,23084,0.00257529278559907
52181,AT,23002,0.00256614471730851
49407,AT,22974,0.00256302098667272
52660,AT,22625,0.00252408591553365
52638,AT,22130,0.00246886282036507
49873,AT,22127,0.00246852813493981
51730,AT,21941,0.00244777763857343
49876,AT,21573,0.00240672289307437
51724,AT,21432,0.00239099267808695
49871,AT,21177,0.0023625444169395
52193,AT,21056,0.00234904543812051
53112,AT,20771,0.00231725032272042
51723,AT,19882,0.00221807187503382
50334,AT,19786,0.00220736194142537
52196,AT,19562,0.00218237209633898
52173,AT,19511,0.00217668244410949
51262,AT,18751,0.00209189546970924
53582,AT,18555,0.00207002935525865
49408,AT,18480,0.00206166221962705
53584,AT,18089,0.00201804155253429
52190,AT,17737,0.00197877179596996
53123,AT,17106,0.00190837629485607
50336,AT,16962,0.0018923113944434
49878,AT,16867,0.00188171302264337
51733,AT,16509,0.00184177389522851
51706,AT,16326,0.0018213580842874
49870,AT,16043,0.00178978609250415
51260,AT,16042,0.00178967453069573
52652,AT,16029,0.00178822422718625
51261,AT,15680,0.00174928915604719
52647,AT,15399,0.00171794028788078
52642,AT,14950,0.00166784903589959
53585,AT,14822,0.00165356912442165
51720,AT,14740,0.0016444210561311
49872,AT,14736,0.00164397480889741
50335,AT,14480,0.00161541498594154
49869,AT,13682,0.00152638866282128
50342,AT,13656,0.00152348805580232
50327,AT,13456,0.00150117569411805
49867,AT,13027,0.00145331567830528
49868,AT,12893,0.00143836639597681
52185,AT,12324,0.00137488772698505
52649,AT,12186,0.0013594921974229
52186,AT,11809,0.00131743339564804
51266,AT,11803,0.00131676402479751
52636,AT,11606,0.0012947863485385
51722,AT,11494,0.00128229142599531
52650,AT,10997,0.00122684520720988
51263,AT,10667,0.00119002981043083
52651,AT,10502,0.0011716221120413
51728,AT,10212,0.0011392691875991
53115,AT,10180,0.00113569920972962
53109,AT,9882,0.00110245379082005
51717,AT,9496,0.0010593909327694
53575,AT,9022,0.00100651063557766
53576,AT,8995,0.00100349846675029
53111,AT,8372,0.000933995460103768
53586,AT,8322,0.000928417369682699
51264,AT,7792,0.00086928961121937
50807,AT,7574,0.000844969136983509
53117,AT,7491,0.000835709506884535
49406,AT,7191,0.000802240964358122
52171,AT,6972,0.00077780892831384
49865,AT,6850,0.000764198387686432
53583,AT,6421,0.000716338371873662
49410,AT,6355,0.000708975292517851
52639,AT,6344,0.000707748112625216
52188,AT,6177,0.000689117290618846
51726,AT,6157,0.000686886054450418
53108,AT,6058,0.000675841435416702
52197,AT,5805,0.000647616297886093
51265,AT,5787,0.000645608185334509
51271,AT,5565,0.000620841463864963
49409,AT,5430,0.000605780619728077
53114,AT,5101,0.000569076784757444
51709,AT,4893,0.000545871928605798
51734,AT,4845,0.000540516961801571
51725,AT,4594,0.000512514947887806
51705,AT,4572,0.000510060588102536
53574,AT,4455,0.000497007856517234
52646,AT,4354,0.000485740113866675
52641,AT,4331,0.000483174192272984
51727,AT,4205,0.00046911740441189
52644,AT,4157,0.000463762437607664
53101,AT,3911,0.000436318232736005
52635,AT,3680,0.000410547454990667
52189,AT,3632,0.000405192488186441
52645,AT,3455,0.000385446048095857
52187,AT,3384,0.00037752515969794
51718,AT,3131,0.000349300022167331
53103,AT,2727,0.000304229051565095
52172,AT,2696,0.000300770635504032
49864,AT,2671,0.000297981590293498
53099,AT,2561,0.000285709791367146
52643,AT,2473,0.000275892352226065
51713,AT,2195,0.000244878169484922
49413,AT,2137,0.000238407584596483
54045,AT,1778,0.000198356895373208
53573,AT,1602,0.000178722017091046
53572,AT,1445,0.00016120681316889
52648,AT,1307,0.00014581128360674
51714,AT,1168,0.000130304192236168
51708,AT,1020,0.000113793044589805
54044,AT,718,8.01013784465487e-05
53124,AT,701,7.82048277033853e-05
53102,AT,513,5.72312077201664e-05
53587,AT,480,5.3549668042261e-05
54043,AT,261,2.91176319979794e-05
53100,AT,209,2.33164179600678e-05
49411,AT,158,1.76267657305776e-05
53098,AT,127,1.41683496695149e-05
49412,AT,126,1.40567878610935e-05
48943,AT,112,1.24949225431942e-05
49402,AT,10,1.11561808421377e-06
51710,AT,4,4.46247233685508e-07
53104,AT,1,1.11561808421377e-07
45652,BE,1548125,0.134313342475967
45188,BE,871095,0.0755750866784676
46121,BE,506925,0.0439801638334306
46580,BE,359759,0.0312122301337498
45185,BE,321705,0.0279107138255832
45651,BE,319863,0.0277509042644427
45187,BE,319674,0.0277345068664755
45653,BE,315294,0.0273545036754898
45189,BE,280232,0.0243125694557773
45648,BE,277028,0.0240345945188097
45647,BE,273244,0.0237062995245882
45183,BE,263711,0.0228792286525182
45186,BE,234806,0.0203714678681708
45656,BE,229167,0.0198822354494566
46116,BE,218131,0.0189247662221237
45650,BE,209106,0.0181417687795104
45190,BE,206251,0.0178940726356145
46578,BE,204312,0.0177258474786918
46117,BE,190594,0.0165356913659197
44724,BE,188259,0.0163331097561134
46579,BE,185181,0.0160660664177906
45191,BE,183469,0.0159175354901724
45192,BE,181422,0.0157399403915542
46120,BE,175852,0.0152566943244788
46115,BE,169959,0.0147454251910362
46122,BE,169848,0.0147357949731824
46581,BE,169127,0.0146732419364928
45657,BE,164068,0.0142343295750324
45649,BE,161863,0.0140430265987485
45654,BE,158710,0.0137694763564704
46582,BE,157533,0.0136673613437329
45182,BE,149176,0.012942318725681
44726,BE,143209,0.0124246294470025
45655,BE,138349,0.0120029820707033
44725,BE,132166,0.0114665529086338
45184,BE,123764,0.0107376061482087
46112,BE,121325,0.0105260016315845
45193,BE,117372,0.0101830444137839
46119,BE,104369,0.00905492078538504
46113,BE,95843,0.00831521594375398
46114,BE,93298,0.00809441500287302
46118,BE,84122,0.00729831699362991
45646,BE,80598,0.00699257926645329
46583,BE,66153,0.00573934956467511
47978,BE,51542,0.00447171791547601
45181,BE,47857,0.00415201203447549
47977,BE,44416,0.00385347528100932
46123,BE,44395,0.00385165334790186
46585,BE,42493,0.00368663826359711
46587,BE,39817,0.00345447193047434
44727,BE,37463,0.00325024190499938
46111,BE,36647,0.00317944678996642
46586,BE,36113,0.00313311763380515
46584,BE,35664,0.00309416296879315
47048,BE,34439,0.00298788353752432
44721,BE,32989,0.00286208339438978
46577,BE,32474,0.00281740265389717
47044,BE,30137,0.00261464752665206
47512,BE,28669,0.00248728572656827
47045,BE,27450,0.00238152684761586
45645,BE,25882,0.00224548917559175
47049,BE,24143,0.00209461576254971
47047,BE,23818,0.0020664191787437
47046,BE,23283,0.00202000326386302
47511,BE,21046,0.00182592400855823
47513,BE,21028,0.00182436235160897
45194,BE,19330,0.00167704604606246
47976,BE,15036,0.00130450410494543
44723,BE,12964,0.00112474003834215
47050,BE,12918,0.0011207491372496
47043,BE,10489,0.000910012207819407
46110,BE,9416,0.000816920101899851
47510,BE,6958,0.000603667169606963
44728,BE,6797,0.00058969901578306
46588,BE,6053,0.000525150528547133
44729,BE,4657,0.000404035356260366
47051,BE,4634,0.000402039905714094
47514,BE,3568,0.00030955511083036
47508,BE,2460,0.000213426449731694
45658,BE,2355,0.000204316784194366
47975,BE,1395,0.000121028413567363
47507,BE,651,5.64799263314362e-05
47509,BE,610,5.29228188359079e-05
44722,BE,96,8.32883706270027e-06
44262,BE,10,8.67587194031278e-07
61040,BG,1098832,0.170585956875052
60130,BG,310816,0.0482520028285271
61974,BG,243458,0.0377951460176682
61973,BG,219361,0.0340542558699312
61039,BG,162173,0.0251762201904366
61513,BG,136890,0.0212512118655316
61056,BG,131854,0.0204694082059888
58730,BG,123847,0.0192263776456315
60121,BG,115562,0.0179401895361573
61972,BG,112104,0.0174033593028969
59653,BG,110616,0.0171723577450336
61052,BG,101307,0.0157272008215459
61520,BG,86702,0.0134598770630822
59202,BG,81622,0.0126712427123122
62441,BG,78437,0.0121767938132567
59662,BG,72488,0.0112532533107507
61967,BG,71276,0.0110650988160394
60113,BG,70321,0.0109168417678139
62904,BG,69227,0.01074700594503
61048,BG,64578,0.0100252813196895
60584,BG,62959,0.00977394293112723
61517,BG,54981,0.00853541441726054
60576,BG,47893,0.00743505215776102
61501,BG,45949,0.00713325979990732
59647,BG,43262,0.00671612190610439
59197,BG,42401,0.00658245769822782
61503,BG,42066,0.00653045129911209
61977,BG,41755,0.00648217073157479
63359,BG,41455,0.00643559783684428
61046,BG,40064,0.00621965484827715
60125,BG,40062,0.00621934436231228
60578,BG,38618,0.0059951734956761
60575,BG,38438,0.00596722975883779
61057,BG,37908,0.00588495097814722
58718,BG,37410,0.00580763997289458
61971,BG,36756,0.00570611106238206
61041,BG,35000,0.00543350438522615
61975,BG,33779,0.00524395270367297
60117,BG,33497,0.00520017418262629
62896,BG,31454,0.00488301276951152
61505,BG,31018,0.00481532682916985
59651,BG,30595,0.00474965904759983
61506,BG,29899,0.00464160993182504
59666,BG,29710,0.00461226900814482
62897,BG,29515,0.00458199662656999
62898,BG,29243,0.00453977053534766
59667,BG,28853,0.004479225772198
61510,BG,28364,0.00440331195378727
58272,BG,28013,0.00434882166695257
62901,BG,27933,0.00433640222835777
60129,BG,27364,0.00424806897135224
61970,BG,27199,0.00422245387925046
61043,BG,26979,0.00418830042311475
62443,BG,26845,0.00416749786346845
62431,BG,25688,0.00398788173279112
60119,BG,24993,0.00387998785999877
60128,BG,24949,0.00387315716877163
61976,BG,24585,0.00381664872316528
61038,BG,24072,0.00373700907317611
59663,BG,23812,0.003696645897743
59198,BG,23307,0.00361824819161331
61514,BG,23199,0.00360148194951032
59192,BG,23026,0.00357462491354906
62432,BG,22666,0.00351873743987245
58735,BG,22361,0.00347138833022977
62442,BG,22124,0.00343459574339266
60581,BG,22047,0.00342264203374517
59659,BG,21844,0.00339112770831086
63368,BG,21387,0.00332018166533805
61050,BG,20754,0.00322191285745667
59186,BG,20528,0.00318682794342635
59661,BG,20190,0.00313435581536331
61045,BG,19869,0.00308452281800167
61516,BG,19790,0.0030722586223893
61054,BG,19771,0.00306930900572303
63367,BG,19493,0.00302615145660609
59655,BG,19213,0.00298268342152428
58731,BG,19189,0.00297895758994584
60593,BG,19148,0.00297259262766601
62433,BG,19115,0.00296746960924565
60115,BG,19057,0.00295846551626442
61515,BG,18795,0.00291779185486644
61507,BG,18731,0.0029078563039906
59650,BG,18541,0.00287836013732794
61053,BG,18370,0.00285181358733155
59657,BG,18194,0.00282449082242299
58732,BG,17885,0.00277652074085056
61051,BG,17794,0.00276239362944897
61509,BG,17691,0.00274640360225816
61978,BG,17473,0.00271256063208733
59199,BG,17376,0.00269750206279113
62902,BG,17260,0.00267949387682867
60592,BG,16782,0.00260528773122472
60126,BG,16760,0.00260187238561115
60111,BG,16754,0.00260094092771654
61055,BG,16441,0.00255234987421437
59652,BG,16420,0.00254908977158324
63369,BG,15929,0.00247286546720764
60120,BG,15694,0.0024363833663354
58719,BG,15688,0.00243545190844079
60122,BG,15500,0.00240626622774301
62440,BG,15482,0.00240347185405918
60591,BG,15020,0.00233174959617419
60124,BG,14924,0.00231684626986043
62899,BG,14778,0.00229418079442491
58733,BG,14728,0.00228641864530316
59196,BG,14510,0.00225257567513233
62903,BG,14442,0.00224201915232674
58254,BG,14215,0.00220677899531399
59665,BG,13607,0.00211239126199349
58734,BG,13358,0.00207373575936717
61047,BG,13308,0.00206597361024542
63366,BG,12891,0.00200123728657001
58721,BG,12797,0.00198664444622111
59648,BG,12337,0.001915232674301
60577,BG,12089,0.00187673241465711
61981,BG,11987,0.00186089763044874
60116,BG,11889,0.0018456838181701
60580,BG,11874,0.00184335517343358
60127,BG,11871,0.00184288944448627
59184,BG,11555,0.0017938326620368
59194,BG,11512,0.0017871572137921
61519,BG,11331,0.00175905823397136
60112,BG,11297,0.00175377997256856
61049,BG,11290,0.00175269327169152
59189,BG,11222,0.00174213674888594
59654,BG,11221,0.0017419815059035
60589,BG,11193,0.00173763470239532
62900,BG,11014,0.00170984620853945
59183,BG,10937,0.00169789249889195
58271,BG,10871,0.00168764646205124
59188,BG,10819,0.00167957382696462
61508,BG,10641,0.00165194057609118
62895,BG,10358,0.00160800681206207
59200,BG,10083,0.00156531499189244
62905,BG,10036,0.00155801857171799
59191,BG,9908,0.0015381474699663
62435,BG,9648,0.0014977842945332
59195,BG,9497,0.00147434260418551
59649,BG,9265,0.00143832623226058
59660,BG,9238,0.00143413467173483
61504,BG,9192,0.00142699349454282
59203,BG,9169,0.00142342290594682
61985,BG,8855,0.00137467660946222
61980,BG,8718,0.00135340832086862
60582,BG,8597,0.00133462391999398
59658,BG,8500,0.00131956535069778
60579,BG,8451,0.00131195844455846
61044,BG,8338,0.0012944159875433
60590,BG,8231,0.00127780498842275
59187,BG,8207,0.00127407915684431
59185,BG,8159,0.00126662749368743
59190,BG,8101,0.0012576234007062
61502,BG,7760,0.00120468554369585
58736,BG,7705,0.00119614717966193
60588,BG,7530,0.0011689796577358
60583,BG,7475,0.00116044129370187
59181,BG,7412,0.00115066098580846
63360,BG,7130,0.00110688246476178
58269,BG,7127,0.00110641673581448
59656,BG,7065,0.00109679167090351
61969,BG,6928,0.00107552338230991
59664,BG,6716,0.00104261187003368
62438,BG,6467,0.00100395636740736
60574,BG,6314,0.000980204191094797
62439,BG,6276,0.000974304957762266
60114,BG,6147,0.000954278613028146
61511,BG,5767,0.000895286279702834
59204,BG,5736,0.000890473747247348
59193,BG,5564,0.000863771954268522
60587,BG,5487,0.000851818244621025
60118,BG,5459,0.000847471441112844
60586,BG,5443,0.000844987553393883
58717,BG,5429,0.000842814151639793
61042,BG,5326,0.000826824124448985
59201,BG,5216,0.000809747396381131
62434,BG,5121,0.000794999313049803
58737,BG,4940,0.000766900333229062
59182,BG,4811,0.000746873988494943
58720,BG,4706,0.000730573475339264
60585,BG,4690,0.000728089587620304
58253,BG,4628,0.000718464522709332
59646,BG,4541,0.000704958383237484
62436,BG,4034,0.000626250191142922
61979,BG,3986,0.000618798527986041
62907,BG,3678,0.000570983689396051
61512,BG,3596,0.000558253764836378
60123,BG,3417,0.000530465270980507
62906,BG,3131,0.000486065778004088
60573,BG,3107,0.000482339946425647
61982,BG,2751,0.000427073444678775
58738,BG,2703,0.000419621781521894
58270,BG,2439,0.000378637634159045
62437,BG,2263,0.000351314869250479
62444,BG,2126,0.00033004658065688
61966,BG,2008,0.000311727908729546
63363,BG,1973,0.00030629440434432
61518,BG,1717,0.000266552200840951
62449,BG,1652,0.000256461406982674
63358,BG,1435,0.000222773679794272
63362,BG,1342,0.000208336082427814
61037,BG,1194,0.000185360121027429
63370,BG,1153,0.000178995158747593
58716,BG,997,0.000154777253487728
63365,BG,879,0.000136458581560394
58739,BG,836,0.000129783133315687
62908,BG,793,0.000123107685070981
61984,BG,773,0.00012000282542228
61983,BG,745,0.000115656021914099
63371,BG,740,0.000114879807001924
62445,BG,696,0.000108049115774783
58255,BG,662,0.000102770854371992
59645,BG,608,9.43877333204999e-05
63361,BG,594,9.22143315664094e-05
62430,BG,524,8.13473227959572e-05
60110,BG,256,3.97422035033684e-05
58268,BG,244,3.7879287714148e-05
61964,BG,196,3.04276245572664e-05
62894,BG,195,3.02723815748314e-05
61965,BG,148,2.29759614003849e-05
60572,BG,109,1.69214850854186e-05
61500,BG,104,1.61452701732434e-05
58273,BG,81,1.25746815772377e-05
61968,BG,73,1.13327377177574e-05
62450,BG,57,8.84884999879687e-06
59180,BG,33,5.12301842035608e-06
62446,BG,14,2.17340175409046e-06
61036,BG,10,1.55242982435033e-06
58252,BG,3,4.65728947305098e-07
52165,CH,803769,0.0920255492378575
52164,CH,505192,0.0578407120336462
54475,CH,473239,0.0541823321075763
53549,CH,388079,0.044432147946336
51697,CH,338964,0.0388088471586502
52628,CH,334760,0.0383275205474025
53088,CH,292963,0.0335420761205899
52163,CH,282653,0.0323616580991904
51701,CH,223208,0.0255556494394331
52629,CH,216134,0.024745729256758
52162,CH,214178,0.0245217818610395
52168,CH,213275,0.0244183951032001
52166,CH,207184,0.0237210210810522
52624,CH,206003,0.0235858053988725
52625,CH,192737,0.0220669474481561
53087,CH,175619,0.0201070642580185
54486,CH,175419,0.0200841657512989
53089,CH,170808,0.0195562406788766
52161,CH,151827,0.0173830578986453
54014,CH,143970,0.0164834900621626
52167,CH,135366,0.0154983963030819
52627,CH,123083,0.0140920845128927
52630,CH,123023,0.0140852149608768
53086,CH,119653,0.0136993751226501
51702,CH,113614,0.0130079547122494
52169,CH,107330,0.012288483631117
54011,CH,106771,0.0122244823048355
51703,CH,96783,0.0110809308792546
52626,CH,93816,0.0107412315320681
52623,CH,89583,0.010256584637346
52622,CH,83396,0.0095482193319727
54479,CH,81006,0.00927458217667251
53550,CH,77875,0.0089161060539759
52632,CH,75882,0.00868792243451428
53553,CH,74946,0.00858075742306617
53097,CH,74231,0.00849889526154331
54950,CH,72975,0.00835509263934371
53551,CH,72229,0.0082696812092793
54480,CH,69457,0.00795230790614452
53085,CH,68233,0.00781216904502007
51704,CH,62925,0.00720444267667973
51700,CH,62736,0.00718280358782963
53092,CH,60023,0.00687218534417715
52631,CH,59522,0.00681482458484435
52160,CH,51825,0.00593357555373741
54012,CH,49834,0.00570562091934299
53548,CH,49672,0.00568707312890005
51698,CH,49455,0.00566222824910919
54016,CH,45840,0.00524833774015095
53093,CH,45398,0.00519773204030046
54017,CH,45376,0.00519521320456129
54487,CH,43077,0.00493199486981856
54018,CH,41473,0.00474834884592671
53091,CH,35085,0.00401697054130009
51699,CH,31948,0.00365780746340189
52159,CH,31906,0.00365299877699076
53554,CH,31807,0.00364166401616451
53096,CH,27794,0.00318220547883411
54015,CH,23675,0.00271061073294227
53090,CH,22486,0.00257447911049377
54951,CH,21638,0.00247738944200232
54478,CH,21561,0.00246857351691524
54022,CH,21328,0.00244189675658681
53098,CH,16660,0.00190744560974945
53095,CH,14702,0.00168326922896377
53552,CH,12605,0.00144317838600791
53560,CH,12305,0.00140883062592839
54482,CH,11299,0.00129365113712839
53555,CH,10795,0.0012359469001948
54019,CH,10743,0.00122999328844768
54485,CH,9268,0.00106111680139003
52633,CH,9133,0.00104566030935425
54026,CH,8854,0.00101371689248029
54481,CH,8839,0.00101199950447631
54023,CH,8446,0.000967003938772141
53562,CH,8184,0.000937006894969358
53561,CH,7880,0.000902201164755443
52621,CH,7128,0.000816102779489441
53558,CH,6901,0.000790112974362603
51237,CH,6589,0.0007543913038799
53557,CH,5589,0.000639898770281494
53100,CH,5425,0.000621121994771355
53547,CH,4817,0.000551510534343524
53084,CH,4343,0.000497241073417879
53094,CH,4302,0.000492546879540345
54027,CH,4138,0.000473770104030206
54474,CH,4089,0.000468159969883884
53559,CH,4040,0.000462549835737562
52158,CH,3937,0.000450757104776926
54013,CH,3489,0.00039946444972484
54021,CH,2785,0.000318861706071562
54025,CH,1752,0.000200590918864408
54476,CH,1587,0.000181699650820671
53564,CH,1410,0.000161434472373753
53099,CH,1320,0.000151130144349897
53563,CH,1303,0.000149183771278724
54943,CH,1242,0.000142199726729221
53556,CH,1166,0.000133498294175742
54020,CH,645,7.38476841709722e-05
54491,CH,400,4.57970134393626e-05
54483,CH,372,4.25912224986072e-05
54945,CH,45,5.15216401192829e-06
54024,CH,35,4.00723867594423e-06
51236,CH,15,1.7173880039761e-06
75000,CY,293591,0.319118224100469
75463,CY,196436,0.213515766727862
75464,CY,143861,0.156369462406264
75461,CY,97216,0.105668761215947
75462,CY,67650,0.073532049212669
75002,CY,65559,0.0712592404188229
74999,CY,34347,0.0373334115936074
75001,CY,10852,0.0117955624250685
74997,CY,6833,0.00742711740236759
74998,CY,3662,0.00398040449692231
47084,CZ,1044886,0.099296344498026
48949,CZ,454053,0.0431490163600261
47085,CZ,412452,0.03919564036737
47564,CZ,296152,0.0281435592167752
47563,CZ,242213,0.0230176933080742
47090,CZ,214704,0.0204034912412494
47083,CZ,169484,0.0161061988110698
48953,CZ,149853,0.014240649326398
48008,CZ,147876,0.0140527734499171
46155,CZ,146826,0.013952991117947
49404,CZ,133163,0.0126545854020349
46154,CZ,131743,0.0125196416768944
48028,CZ,122527,0.0116438378945738
46159,CZ,118442,0.0112556371078139
47544,CZ,117497,0.0111658330090408
48488,CZ,116971,0.0111158468122633
45695,CZ,115921,0.0110160644802932
48027,CZ,114484,0.0108795052316827
47549,CZ,114069,0.0108400674528564
48024,CZ,112464,0.0106875430311307
47548,CZ,106784,0.0101477681305685
48023,CZ,104958,0.00997424190373286
47087,CZ,102587,0.0097489238950651
48485,CZ,101626,0.00965759930361435
46622,CZ,93676,0.00890210450441204
48487,CZ,92317,0.00877295765760501
46616,CZ,89854,0.00853889681604082
47562,CZ,89246,0.0084811180942905
47558,CZ,80975,0.00769511841074304
46627,CZ,79492,0.0075541877456843
48029,CZ,78652,0.0074743618801082
48948,CZ,77946,0.00740727014070734
48481,CZ,77411,0.00735642866679876
46617,CZ,77322,0.00734797092627939
48952,CZ,76368,0.00725731155037511
47547,CZ,76059,0.00722794703553819
47086,CZ,73691,0.00700291411924749
47554,CZ,73635,0.00699759239487575
47556,CZ,73545,0.00698903962356403
48490,CZ,73531,0.00698770919247109
46620,CZ,73315,0.00696718254132295
46153,CZ,72087,0.00685048472831409
49414,CZ,70763,0.00672466395923939
49415,CZ,68339,0.00649430931857695
48477,CZ,66614,0.0063303812017689
48946,CZ,66263,0.00629702539365318
48950,CZ,66194,0.00629046826898086
47078,CZ,66106,0.00628210555925384
47565,CZ,64277,0.00610829424004113
47077,CZ,64104,0.00609185391296415
49411,CZ,64053,0.00608700734255417
46157,CZ,63287,0.00601421375561216
48491,CZ,60532,0.00575240392268105
48489,CZ,58994,0.00560624656404291
46160,CZ,57342,0.0054492556950766
46626,CZ,57176,0.00543348058354608
47552,CZ,55518,0.00527591952982565
47089,CZ,53701,0.00510324858012117
45693,CZ,53076,0.00504385433490087
48017,CZ,51104,0.00485645361238175
45691,CZ,48702,0.00462818964915107
47091,CZ,47681,0.00453116321015917
47092,CZ,46592,0.00442767467728731
49405,CZ,46051,0.00437626301862461
48951,CZ,45857,0.00435782704490823
48010,CZ,45651,0.00433825070168361
49416,CZ,44680,0.00424597580230934
47076,CZ,44631,0.00424131929348407
47546,CZ,44022,0.0041834455409414
48018,CZ,43986,0.00418002443241671
46162,CZ,43957,0.00417726853943849
48475,CZ,43740,0.004156646857498
46618,CZ,43281,0.00411302772380821
46621,CZ,43267,0.00411169729271527
47088,CZ,43242,0.00410932152290646
48484,CZ,42465,0.00403548259724857
47541,CZ,42464,0.00403538756645622
46624,CZ,42427,0.00403187142713918
48007,CZ,42394,0.00402873541099155
46619,CZ,42116,0.00400231685071755
49413,CZ,41771,0.00396953122735594
48954,CZ,41631,0.0039562269164266
48026,CZ,41606,0.00395385114661778
46625,CZ,41541,0.00394767414511487
46161,CZ,41085,0.00390434010380213
48009,CZ,40510,0.00384969739819945
48474,CZ,40178,0.00381814717513842
48486,CZ,39494,0.00375314611316932
47557,CZ,39272,0.00373204927726707
47559,CZ,39173,0.00372264122882417
48016,CZ,39039,0.00370990710264894
48025,CZ,38178,0.00362808559043344
47555,CZ,37615,0.00357458325433899
48472,CZ,36907,0.00350730145335342
46614,CZ,36827,0.00349969898996522
48479,CZ,35763,0.00339858622690217
48021,CZ,35579,0.00338110056110931
48483,CZ,35209,0.00334593916793889
47082,CZ,35152,0.0033405224127748
47097,CZ,34808,0.00330783182020554
48938,CZ,34696,0.00329718837146206
48020,CZ,34639,0.00329177161629797
47560,CZ,34413,0.00327029465722631
47081,CZ,33865,0.00321821778301714
48940,CZ,32946,0.0031308844848452
47550,CZ,32026,0.00304345615588091
47553,CZ,31293,0.00297379858508653
48939,CZ,30902,0.00293664154527671
48019,CZ,30588,0.00290680187647803
48011,CZ,29495,0.00280293322043675
46158,CZ,27959,0.00265696592338332
49412,CZ,27754,0.00263748461095106
46623,CZ,27220,0.00258673816783483
45692,CZ,26629,0.00253057496955451
48014,CZ,26604,0.0025281991997457
48943,CZ,26311,0.00250035517758642
47551,CZ,25946,0.00246566893837776
48941,CZ,25646,0.00243715970067201
48942,CZ,25540,0.00242708643668265
49417,CZ,25529,0.00242604109796677
48476,CZ,25371,0.00241102623277508
48022,CZ,25357,0.00240969580168214
46163,CZ,24260,0.00230544702247146
48947,CZ,24056,0.00228606074083155
48480,CZ,24043,0.00228482534053097
48470,CZ,24040,0.00228454024815391
48471,CZ,23825,0.00226410862779812
48944,CZ,23499,0.00223312858949121
47095,CZ,23486,0.00223189318919063
48012,CZ,23382,0.00222200998678597
46156,CZ,23322,0.00221630813924482
47545,CZ,22714,0.0021585294174945
45694,CZ,22424,0.00213097048771228
48482,CZ,21995,0.00209020227779306
48013,CZ,21950,0.0020859258921372
