model,bin_id,delta_sv,n_years,cntr,country_id,component,dln,fuel
EC-Earth3,-3.5,-3.4737,8,EL,GRC,cdd_jja,0.0874800295556353,Electricity
EC-Earth3,-2.5,-2.5448,11,EL,GRC,cdd_jja,0.0685893443757535,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,EL,GRC,cdd_jja,0.0727425193824805,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,EL,GRC,cdd_jja,0.0714814015393103,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,EL,GRC,cdd_jja,0.0723244148087574,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,EL,GRC,cdd_jja,0.0570379515618617,Electricity
EC-Earth3,-4.5,-4.5546,8,ES,ESP,cdd_jja,0.0725927850822936,Electricity
EC-Earth3,-3.5,-3.4737,8,ES,ESP,cdd_jja,0.0746683912219069,Electricity
EC-Earth3,-2.5,-2.5448,11,ES,ESP,cdd_jja,0.0651623785441245,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,ES,ESP,cdd_jja,0.0515763351711249,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,ES,ESP,cdd_jja,0.0506221442928295,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,ES,ESP,cdd_jja,0.051330034677925,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,ES,ESP,cdd_jja,0.0438840571682538,Electricity
EC-Earth3,-4.5,-4.5546,8,FI,FIN,cdd_jja,0.0150579145335315,Electricity
EC-Earth3,-3.5,-3.4737,8,FI,FIN,cdd_jja,0.0189227866785529,Electricity
EC-Earth3,-2.5,-2.5448,11,FI,FIN,cdd_jja,0.0093967977964344,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,FI,FIN,cdd_jja,0.0279367217639356,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,FI,FIN,cdd_jja,0.022563253646044,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,FI,FIN,cdd_jja,0.0227283408368996,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,FI,FIN,cdd_jja,0.0125890214190317,Electricity
EC-Earth3,-4.5,-4.5546,8,FR,FRA,cdd_jja,0.0483770021133599,Electricity
EC-Earth3,-3.5,-3.4737,8,FR,FRA,cdd_jja,0.0542305533778163,Electricity
EC-Earth3,-2.5,-2.5448,11,FR,FRA,cdd_jja,0.0422168728133622,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,FR,FRA,cdd_jja,0.0398019765132031,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,FR,FRA,cdd_jja,0.0373843323945436,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,FR,FRA,cdd_jja,0.0408437050380103,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,FR,FRA,cdd_jja,0.0294593621424744,Electricity
EC-Earth3,-4.5,-4.5546,8,HR,HRV,cdd_jja,0.0732198983267115,Electricity
EC-Earth3,-3.5,-3.4737,8,HR,HRV,cdd_jja,0.0932629662462489,Electricity
EC-Earth3,-2.5,-2.5448,11,HR,HRV,cdd_jja,0.0674488688495996,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,HR,HRV,cdd_jja,0.0584030939625459,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,HR,HRV,cdd_jja,0.0609619236127245,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,HR,HRV,cdd_jja,0.0633194210375425,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,HR,HRV,cdd_jja,0.0513797571079317,Electricity
EC-Earth3,-4.5,-4.5546,8,HU,HUN,cdd_jja,0.0664313472972957,Electricity
EC-Earth3,-3.5,-3.4737,8,HU,HUN,cdd_jja,0.0891859014503655,Electricity
EC-Earth3,-2.5,-2.5448,11,HU,HUN,cdd_jja,0.0601979864534547,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,HU,HUN,cdd_jja,0.0592608494963283,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,HU,HUN,cdd_jja,0.0626745560132888,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,HU,HUN,cdd_jja,0.0611484699575829,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,HU,HUN,cdd_jja,0.0510559943027214,Electricity
EC-Earth3,-4.5,-4.5546,8,IE,IRL,cdd_jja,0.00676700464307961,Electricity
EC-Earth3,-3.5,-3.4737,8,IE,IRL,cdd_jja,0.00677507363391403,Electricity
EC-Earth3,-2.5,-2.5448,11,IE,IRL,cdd_jja,0.00409525273738583,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,IE,IRL,cdd_jja,0.00707615603245465,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,IE,IRL,cdd_jja,0.00626397939284508,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,IE,IRL,cdd_jja,0.00700519252927841,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,IE,IRL,cdd_jja,0.00272513809370098,Electricity
EC-Earth3,-4.5,-4.5546,8,IT,ITA,cdd_jja,0.0816593648808501,Electricity
EC-Earth3,-3.5,-3.4737,8,IT,ITA,cdd_jja,0.0932649725899158,Electricity
EC-Earth3,-2.5,-2.5448,11,IT,ITA,cdd_jja,0.0753150445089942,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,IT,ITA,cdd_jja,0.0628702617531486,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,IT,ITA,cdd_jja,0.0617411264303296,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,IT,ITA,cdd_jja,0.0662173227674335,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,IT,ITA,cdd_jja,0.0538463385655978,Electricity
EC-Earth3,-4.5,-4.5546,8,LT,LTU,cdd_jja,0.0225367350167071,Electricity
EC-Earth3,-3.5,-3.4737,8,LT,LTU,cdd_jja,0.0338808638065709,Electricity
EC-Earth3,-2.5,-2.5448,11,LT,LTU,cdd_jja,0.0150184419026928,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,LT,LTU,cdd_jja,0.0453220821834478,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,LT,LTU,cdd_jja,0.0341890992564458,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,LT,LTU,cdd_jja,0.0352323107309199,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,LT,LTU,cdd_jja,0.0229184200912586,Electricity
EC-Earth3,-4.5,-4.5546,8,LU,LUX,cdd_jja,0.0359572550371844,Electricity
EC-Earth3,-3.5,-3.4737,8,LU,LUX,cdd_jja,0.0465858169966183,Electricity
EC-Earth3,-2.5,-2.5448,11,LU,LUX,cdd_jja,0.0317234337382799,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,LU,LUX,cdd_jja,0.0346736312520112,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,LU,LUX,cdd_jja,0.0323065382705252,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,LU,LUX,cdd_jja,0.038902218610915,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,LU,LUX,cdd_jja,0.0243300137094491,Electricity
EC-Earth3,-4.5,-4.5546,8,LV,LVA,cdd_jja,0.021085537919178,Electricity
EC-Earth3,-3.5,-3.4737,8,LV,LVA,cdd_jja,0.0289483115175721,Electricity
EC-Earth3,-2.5,-2.5448,11,LV,LVA,cdd_jja,0.0133600680134691,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,LV,LVA,cdd_jja,0.0431017139866482,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,LV,LVA,cdd_jja,0.0314713322949125,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,LV,LVA,cdd_jja,0.0332615142398207,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,LV,LVA,cdd_jja,0.0203524810059124,Electricity
EC-Earth3,-4.5,-4.5546,8,MT,MLT,cdd_jja,0.0815798962251727,Electricity
EC-Earth3,-3.5,-3.4737,8,MT,MLT,cdd_jja,0.0842143563083615,Electricity
EC-Earth3,-2.5,-2.5448,11,MT,MLT,cdd_jja,0.0721868494190722,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,MT,MLT,cdd_jja,0.0690147328493109,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,MT,MLT,cdd_jja,0.0685444197240808,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,MT,MLT,cdd_jja,0.0731235065983652,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,MT,MLT,cdd_jja,0.0564506162614492,Electricity
EC-Earth3,-4.5,-4.5546,8,NL,NLD,cdd_jja,0.0245839470318166,Electricity
EC-Earth3,-3.5,-3.4737,8,NL,NLD,cdd_jja,0.0308747067509987,Electricity
EC-Earth3,-2.5,-2.5448,11,NL,NLD,cdd_jja,0.0191700031112529,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,NL,NLD,cdd_jja,0.0241671945592604,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,NL,NLD,cdd_jja,0.0189737739773931,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,NL,NLD,cdd_jja,0.0262828839560458,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,NL,NLD,cdd_jja,0.0122253062051493,Electricity
EC-Earth3,-4.5,-4.5546,8,NO,NOR,cdd_jja,0.00850737692564774,Electricity
EC-Earth3,-3.5,-3.4737,8,NO,NOR,cdd_jja,0.0111186768243334,Electricity
EC-Earth3,-2.5,-2.5448,11,NO,NOR,cdd_jja,0.00598579548180755,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,NO,NOR,cdd_jja,0.0122371698024843,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,NO,NOR,cdd_jja,0.010066175106358,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,NO,NOR,cdd_jja,0.0120545489126263,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,NO,NOR,cdd_jja,0.0049560614028353,Electricity
EC-Earth3,-4.5,-4.5546,8,PL,POL,cdd_jja,0.0328907332069373,Electricity
EC-Earth3,-3.5,-3.4737,8,PL,POL,cdd_jja,0.050393508347132,Electricity
EC-Earth3,-2.5,-2.5448,11,PL,POL,cdd_jja,0.027865278482926,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,PL,POL,cdd_jja,0.0416500807274524,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,PL,POL,cdd_jja,0.0393905888291476,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,PL,POL,cdd_jja,0.040412166684952,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,PL,POL,cdd_jja,0.0296981170388399,Electricity
EC-Earth3,-4.5,-4.5546,8,PT,PRT,cdd_jja,0.0312536003908831,Electricity
EC-Earth3,-3.5,-3.4737,8,PT,PRT,cdd_jja,0.0321540561518379,Electricity
EC-Earth3,-2.5,-2.5448,11,PT,PRT,cdd_jja,0.0276870192097353,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,PT,PRT,cdd_jja,0.0290816461390901,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,PT,PRT,cdd_jja,0.029019187788415,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,PT,PRT,cdd_jja,0.0293136405296214,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,PT,PRT,cdd_jja,0.0247217305023352,Electricity
EC-Earth3,-4.5,-4.5546,8,RO,ROU,cdd_jja,0.0673779925787567,Electricity
EC-Earth3,-3.5,-3.4737,8,RO,ROU,cdd_jja,0.0831444081237171,Electricity
EC-Earth3,-2.5,-2.5448,11,RO,ROU,cdd_jja,0.0561784077652457,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,RO,ROU,cdd_jja,0.0625089890445998,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,RO,ROU,cdd_jja,0.0615020226046306,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,RO,ROU,cdd_jja,0.055910778966543,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,RO,ROU,cdd_jja,0.0532379366566824,Electricity
EC-Earth3,-4.5,-4.5546,8,SE,SWE,cdd_jja,0.0151605869898787,Electricity
EC-Earth3,-3.5,-3.4737,8,SE,SWE,cdd_jja,0.021633793134252,Electricity
EC-Earth3,-2.5,-2.5448,11,SE,SWE,cdd_jja,0.0116554609875724,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,SE,SWE,cdd_jja,0.0231640227257918,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,SE,SWE,cdd_jja,0.0196661370071532,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,SE,SWE,cdd_jja,0.0229243518899261,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,SE,SWE,cdd_jja,0.00984395073716139,Electricity
EC-Earth3,-4.5,-4.5546,8,SI,SVN,cdd_jja,0.0532060968550114,Electricity
EC-Earth3,-3.5,-3.4737,8,SI,SVN,cdd_jja,0.0718612547348616,Electricity
EC-Earth3,-2.5,-2.5448,11,SI,SVN,cdd_jja,0.0501035916872595,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,SI,SVN,cdd_jja,0.0438182839889116,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,SI,SVN,cdd_jja,0.0450083074804055,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,SI,SVN,cdd_jja,0.0476787945172657,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,SI,SVN,cdd_jja,0.0386766357968846,Electricity
EC-Earth3,-4.5,-4.5546,8,SK,SVK,cdd_jja,0.0466812055531312,Electricity
EC-Earth3,-3.5,-3.4737,8,SK,SVK,cdd_jja,0.0651648646656248,Electricity
EC-Earth3,-2.5,-2.5448,11,SK,SVK,cdd_jja,0.0404873173401289,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,SK,SVK,cdd_jja,0.0445125225138386,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,SK,SVK,cdd_jja,0.0454023359301253,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,SK,SVK,cdd_jja,0.0451173915132535,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,SK,SVK,cdd_jja,0.0365192929609269,Electricity
EC-Earth3,-4.5,-4.5546,8,UK,GBR,cdd_jja,0.00431848027841594,Electricity
EC-Earth3,-3.5,-3.4737,8,UK,GBR,cdd_jja,0.00439441602459286,Electricity
EC-Earth3,-2.5,-2.5448,11,UK,GBR,cdd_jja,0.00262141884935366,Electricity
IPSL-CM6A-LR,-5.5,-5.4831,4,UK,GBR,cdd_jja,0.0040218903450426,Electricity
IPSL-CM6A-LR,-4.5,-4.3892,12,UK,GBR,cdd_jja,0.00360688251915328,Electricity
IPSL-CM6A-LR,-3.5,-3.5859,7,UK,GBR,cdd_jja,0.0042947094675794,Electricity
IPSL-CM6A-LR,-2.5,-2.381,6,UK,GBR,cdd_jja,0.00137373478551867,Electricity
EC-Earth3,-4.5,-4.5546,8,AT,AUT,hdd_octmar,-0.131336223046691,Natural gas
EC-Earth3,-3.5,-3.4737,8,AT,AUT,hdd_octmar,-0.141945270422764,Natural gas
EC-Earth3,-2.5,-2.5448,11,AT,AUT,hdd_octmar,-0.106632947344141,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,AT,AUT,hdd_octmar,-0.137926832773451,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,AT,AUT,hdd_octmar,-0.110688087206184,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,AT,AUT,hdd_octmar,-0.105025282965171,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,AT,AUT,hdd_octmar,-0.0959614483425798,Natural gas
EC-Earth3,-4.5,-4.5546,8,BE,BEL,hdd_octmar,-0.101289923530928,Natural gas
EC-Earth3,-3.5,-3.4737,8,BE,BEL,hdd_octmar,-0.107814733795227,Natural gas
EC-Earth3,-2.5,-2.5448,11,BE,BEL,hdd_octmar,-0.0850383655922772,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,BE,BEL,hdd_octmar,-0.112396641338838,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,BE,BEL,hdd_octmar,-0.0938229658126186,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,BE,BEL,hdd_octmar,-0.098434177262564,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,BE,BEL,hdd_octmar,-0.0849349546280335,Natural gas
EC-Earth3,-4.5,-4.5546,8,BG,BGR,hdd_octmar,-0.136967904803261,Natural gas
EC-Earth3,-3.5,-3.4737,8,BG,BGR,hdd_octmar,-0.133727570596333,Natural gas
EC-Earth3,-2.5,-2.5448,11,BG,BGR,hdd_octmar,-0.112210774389916,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,BG,BGR,hdd_octmar,-0.118274451109824,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,BG,BGR,hdd_octmar,-0.0948366164513372,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,BG,BGR,hdd_octmar,-0.0827094696681233,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,BG,BGR,hdd_octmar,-0.0893040885329851,Natural gas
EC-Earth3,-4.5,-4.5546,8,CZ,CZE,hdd_octmar,-0.13285419845987,Natural gas
EC-Earth3,-3.5,-3.4737,8,CZ,CZE,hdd_octmar,-0.145483810108116,Natural gas
EC-Earth3,-2.5,-2.5448,11,CZ,CZE,hdd_octmar,-0.106464315555926,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,CZ,CZE,hdd_octmar,-0.146853736730759,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,CZ,CZE,hdd_octmar,-0.117092623327418,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,CZ,CZE,hdd_octmar,-0.110155574471046,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,CZ,CZE,hdd_octmar,-0.103638617157668,Natural gas
EC-Earth3,-4.5,-4.5546,8,DE,DEU,hdd_octmar,-0.115243542704584,Natural gas
EC-Earth3,-3.5,-3.4737,8,DE,DEU,hdd_octmar,-0.126616186229498,Natural gas
EC-Earth3,-2.5,-2.5448,11,DE,DEU,hdd_octmar,-0.0948109497012191,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,DE,DEU,hdd_octmar,-0.133994818915598,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,DE,DEU,hdd_octmar,-0.109974956599845,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,DE,DEU,hdd_octmar,-0.10952130402449,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,DE,DEU,hdd_octmar,-0.0972854971993116,Natural gas
EC-Earth3,-4.5,-4.5546,8,DK,DNK,hdd_octmar,-0.110532144133405,Natural gas
EC-Earth3,-3.5,-3.4737,8,DK,DNK,hdd_octmar,-0.129281023127821,Natural gas
EC-Earth3,-2.5,-2.5448,11,DK,DNK,hdd_octmar,-0.0934162242861914,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,DK,DNK,hdd_octmar,-0.122917611670625,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,DK,DNK,hdd_octmar,-0.110547560716004,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,DK,DNK,hdd_octmar,-0.10063684733348,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,DK,DNK,hdd_octmar,-0.0995956287038944,Natural gas
EC-Earth3,-4.5,-4.5546,8,EE,EST,hdd_octmar,-0.15364306744716,Natural gas
EC-Earth3,-3.5,-3.4737,8,EE,EST,hdd_octmar,-0.177050606247617,Natural gas
EC-Earth3,-2.5,-2.5448,11,EE,EST,hdd_octmar,-0.124348130009328,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,EE,EST,hdd_octmar,-0.160878528438559,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,EE,EST,hdd_octmar,-0.144818210520514,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,EE,EST,hdd_octmar,-0.130396224821355,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,EE,EST,hdd_octmar,-0.142866752216453,Natural gas
EC-Earth3,-4.5,-4.5546,8,EL,GRC,hdd_octmar,-0.101954035190986,Natural gas
EC-Earth3,-3.5,-3.4737,8,EL,GRC,hdd_octmar,-0.0964503978657618,Natural gas
EC-Earth3,-2.5,-2.5448,11,EL,GRC,hdd_octmar,-0.0814329104988079,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,EL,GRC,hdd_octmar,-0.0827973400558059,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,EL,GRC,hdd_octmar,-0.0721859781257771,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,EL,GRC,hdd_octmar,-0.0634665160667657,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,EL,GRC,hdd_octmar,-0.0655863995024385,Natural gas
EC-Earth3,-4.5,-4.5546,8,ES,ESP,hdd_octmar,-0.0777118103701853,Natural gas
EC-Earth3,-3.5,-3.4737,8,ES,ESP,hdd_octmar,-0.0799023703641541,Natural gas
EC-Earth3,-2.5,-2.5448,11,ES,ESP,hdd_octmar,-0.0698257530605775,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,ES,ESP,hdd_octmar,-0.0725297307195476,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,ES,ESP,hdd_octmar,-0.0688239645108829,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,ES,ESP,hdd_octmar,-0.0684259852244315,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,ES,ESP,hdd_octmar,-0.0573345600051584,Natural gas
EC-Earth3,-4.5,-4.5546,8,FR,FRA,hdd_octmar,-0.0970151490309993,Natural gas
EC-Earth3,-3.5,-3.4737,8,FR,FRA,hdd_octmar,-0.10286551480508,Natural gas
EC-Earth3,-2.5,-2.5448,11,FR,FRA,hdd_octmar,-0.083869970489079,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,FR,FRA,hdd_octmar,-0.0999178890109317,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,FR,FRA,hdd_octmar,-0.0864852511339538,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,FR,FRA,hdd_octmar,-0.0919509876381501,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,FR,FRA,hdd_octmar,-0.0755632843293085,Natural gas
EC-Earth3,-4.5,-4.5546,8,HR,HRV,hdd_octmar,-0.116125305099138,Natural gas
EC-Earth3,-3.5,-3.4737,8,HR,HRV,hdd_octmar,-0.121494491638317,Natural gas
EC-Earth3,-2.5,-2.5448,11,HR,HRV,hdd_octmar,-0.0936055630660474,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,HR,HRV,hdd_octmar,-0.12287020464585,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,HR,HRV,hdd_octmar,-0.0983833397381757,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,HR,HRV,hdd_octmar,-0.092879537087669,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,HR,HRV,hdd_octmar,-0.0873399415134873,Natural gas
EC-Earth3,-4.5,-4.5546,8,HU,HUN,hdd_octmar,-0.131210286512698,Natural gas
EC-Earth3,-3.5,-3.4737,8,HU,HUN,hdd_octmar,-0.141600360552015,Natural gas
EC-Earth3,-2.5,-2.5448,11,HU,HUN,hdd_octmar,-0.10637747845126,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,HU,HUN,hdd_octmar,-0.143366117232437,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,HU,HUN,hdd_octmar,-0.111521822606152,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,HU,HUN,hdd_octmar,-0.103702804698624,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,HU,HUN,hdd_octmar,-0.0991301553708364,Natural gas
EC-Earth3,-4.5,-4.5546,8,IE,IRL,hdd_octmar,-0.0867178224752002,Natural gas
EC-Earth3,-3.5,-3.4737,8,IE,IRL,hdd_octmar,-0.094041153854282,Natural gas
EC-Earth3,-2.5,-2.5448,11,IE,IRL,hdd_octmar,-0.0719711379210856,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,IE,IRL,hdd_octmar,-0.0751860120344982,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,IE,IRL,hdd_octmar,-0.0745130141405021,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,IE,IRL,hdd_octmar,-0.0801948721203298,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,IE,IRL,hdd_octmar,-0.0651898668122095,Natural gas
EC-Earth3,-4.5,-4.5546,8,IT,ITA,hdd_octmar,-0.102058396775604,Natural gas
EC-Earth3,-3.5,-3.4737,8,IT,ITA,hdd_octmar,-0.104366007069628,Natural gas
EC-Earth3,-2.5,-2.5448,11,IT,ITA,hdd_octmar,-0.0838657960256943,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,IT,ITA,hdd_octmar,-0.0946509561590181,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,IT,ITA,hdd_octmar,-0.0837850346251619,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,IT,ITA,hdd_octmar,-0.0796226813173769,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,IT,ITA,hdd_octmar,-0.0726330590211499,Natural gas
EC-Earth3,-4.5,-4.5546,8,LT,LTU,hdd_octmar,-0.152536793318885,Natural gas
EC-Earth3,-3.5,-3.4737,8,LT,LTU,hdd_octmar,-0.169047333312672,Natural gas
EC-Earth3,-2.5,-2.5448,11,LT,LTU,hdd_octmar,-0.119542206707843,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,LT,LTU,hdd_octmar,-0.166252509410933,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,LT,LTU,hdd_octmar,-0.139743178990336,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,LT,LTU,hdd_octmar,-0.126445157224686,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,LT,LTU,hdd_octmar,-0.137942373350012,Natural gas
EC-Earth3,-4.5,-4.5546,8,LU,LUX,hdd_octmar,-0.109114107853536,Natural gas
EC-Earth3,-3.5,-3.4737,8,LU,LUX,hdd_octmar,-0.117421331320475,Natural gas
EC-Earth3,-2.5,-2.5448,11,LU,LUX,hdd_octmar,-0.092683750621793,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,LU,LUX,hdd_octmar,-0.123027718308812,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,LU,LUX,hdd_octmar,-0.101446238585592,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,LU,LUX,hdd_octmar,-0.106240341129373,Natural gas
IPSL-CM6A-LR,-2.5,-2.381,6,LU,LUX,hdd_octmar,-0.0892039014117515,Natural gas
EC-Earth3,-4.5,-4.5546,8,LV,LVA,hdd_octmar,-0.147139997457518,Natural gas
EC-Earth3,-3.5,-3.4737,8,LV,LVA,hdd_octmar,-0.167794415658763,Natural gas
EC-Earth3,-2.5,-2.5448,11,LV,LVA,hdd_octmar,-0.118294042155808,Natural gas
IPSL-CM6A-LR,-5.5,-5.4831,4,LV,LVA,hdd_octmar,-0.163702284264747,Natural gas
IPSL-CM6A-LR,-4.5,-4.3892,12,LV,LVA,hdd_octmar,-0.141628093868166,Natural gas
IPSL-CM6A-LR,-3.5,-3.5859,7,LV,LVA,hdd_octmar,-0.126581343926198,Natural gas
