model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-2.5,-2.5185,1,2090,heat_mj,Soft wheat,-0.0361399106080238,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2091,heat_mj,Soft wheat,-0.0288385351236679,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2092,heat_mj,Soft wheat,-0.0189773869679877,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2093,heat_mj,Soft wheat,-0.0253142587801732,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2094,heat_mj,Soft wheat,-0.0135006759848046,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2095,heat_mj,Soft wheat,-0.0169359926200645,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2096,heat_mj,Soft wheat,-0.0525834179446557,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2097,heat_mj,Soft wheat,-0.0527192702920191,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2098,heat_mj,Soft wheat,-0.0179801412689608,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2099,heat_mj,Soft wheat,-0.0342752308502234,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2100,heat_mj,Soft wheat,-0.00977353503448097,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2071,frost_mj,Soft wheat,0.0158461110372767,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2072,frost_mj,Soft wheat,-0.0188517330560471,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2073,frost_mj,Soft wheat,0.0233491196853577,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2074,frost_mj,Soft wheat,0.0263365564954535,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2075,frost_mj,Soft wheat,0.0134633529815584,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2076,frost_mj,Soft wheat,-4.87205899138345e-05,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2077,frost_mj,Soft wheat,0.0350452973160426,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2078,frost_mj,Soft wheat,0.0161740032756138,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2079,frost_mj,Soft wheat,0.0203941183525047,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2080,frost_mj,Soft wheat,0.0205073766610913,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2081,frost_mj,Soft wheat,0.012143845938287,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2082,frost_mj,Soft wheat,0.0157920371230838,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2083,frost_mj,Soft wheat,0.0262663900991707,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2084,frost_mj,Soft wheat,0.0110242020685337,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2085,frost_mj,Soft wheat,0.0355002165667655,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2086,frost_mj,Soft wheat,0.0359176864901575,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2087,frost_mj,Soft wheat,0.0350531731658777,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2088,frost_mj,Soft wheat,0.0282364426018629,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2089,frost_mj,Soft wheat,0.0240784553674104,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2090,frost_mj,Soft wheat,0.0337169855140139,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2091,frost_mj,Soft wheat,0.0234351957560082,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2092,frost_mj,Soft wheat,0.0134686900762862,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2093,frost_mj,Soft wheat,0.0124713088114093,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2094,frost_mj,Soft wheat,0.00905972811483238,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2095,frost_mj,Soft wheat,0.0149749541641882,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2096,frost_mj,Soft wheat,0.0318238305160965,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2097,frost_mj,Soft wheat,0.0302967738399329,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2098,frost_mj,Soft wheat,0.0236597799449787,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2099,frost_mj,Soft wheat,0.02939118005244,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2100,frost_mj,Soft wheat,-0.0248053527504827,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2071,precip_mj,Soft wheat,0.0351114493924215,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2072,precip_mj,Soft wheat,-0.00628124356795033,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2073,precip_mj,Soft wheat,-0.00911568293963789,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2074,precip_mj,Soft wheat,-0.0383832767002161,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2075,precip_mj,Soft wheat,0.021427186790568,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2076,precip_mj,Soft wheat,-0.0411520560586255,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2077,precip_mj,Soft wheat,0.0142912121754774,crop
IPSL-CM6A-LR,-1.5,-1.7768,1,2078,precip_mj,Soft wheat,-0.00591022133996653,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2079,precip_mj,Soft wheat,-0.0646955654590996,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2080,precip_mj,Soft wheat,-0.00367053298418943,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2081,precip_mj,Soft wheat,-0.00720117858511996,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2082,precip_mj,Soft wheat,0.0510873888873719,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2083,precip_mj,Soft wheat,-0.0178874989785837,crop
IPSL-CM6A-LR,-3.5,-3.4513,1,2084,precip_mj,Soft wheat,-0.00290466148584091,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2085,precip_mj,Soft wheat,0.0353470180279202,crop
IPSL-CM6A-LR,-2.5,-2.5185,1,2086,precip_mj,Soft wheat,-0.0110835101297966,crop
