branch,model,bin_id,component,crop,n,mean,sd,lo,hi,central
crop,IPSL-CM6A-LR,-3.5,gdd_mj,Soft wheat,9,-0.0800456099707207,0.0176483945753805,-0.101409114169086,-0.0497400226150021,-0.0794791919781186
crop,IPSL-CM6A-LR,-3.5,heat_mj,Soft wheat,9,-0.0388312329911154,0.0109943915799618,-0.0541831681423145,-0.0266163039575686,-0.0328134583616931
crop,IPSL-CM6A-LR,-3.5,precip_mj,Soft wheat,9,0.00358264388989733,0.0187386354618321,-0.024474271186429,0.0357505572002846,0.00350602390559184
crop,IPSL-CM6A-LR,-3.5,precip_mj2,Soft wheat,9,-0.00971461375493025,0.0182157432751685,-0.0433503960751446,0.0174163491185395,-0.00402187241078069
crop,IPSL-CM6A-LR,-3.5,frost_mj,Spring barley,9,0.0165569296627757,0.00715540228274471,0.00228402831655072,0.0250259126506374,0.0183309414198607
crop,IPSL-CM6A-LR,-3.5,gdd_mj,Spring barley,9,-0.15060724901066,0.0396493286424389,-0.209202686661102,-0.0846944463041575,-0.149117797885135
crop,IPSL-CM6A-LR,-3.5,heat_mj,Spring barley,9,-0.0437802382387065,0.0163046678060926,-0.0711114059027465,-0.0261165890017518,-0.0378290388240859
crop,IPSL-CM6A-LR,-3.5,precip_mj,Spring barley,9,0.00070808274136639,0.035829087724716,-0.0593320693395084,0.0580230167511222,0.000489111605497708
crop,IPSL-CM6A-LR,-3.5,precip_mj2,Spring barley,9,-0.00961908382870101,0.0272996667411895,-0.0541559519996864,0.0262300319578256,-0.00153568825315706
crop,IPSL-CM6A-LR,-3.5,frost_mj,Winter barley,9,0.0254509993242068,0.00648141198518483,0.0146587235861777,0.0337448077933123,0.028158519069486
crop,IPSL-CM6A-LR,-3.5,gdd_mj,Winter barley,9,-0.169533813046981,0.0414619067304934,-0.225218082700289,-0.0931665180519788,-0.16910747018702
crop,IPSL-CM6A-LR,-3.5,heat_mj,Winter barley,9,0.0324587794452045,0.0110056209786055,0.0208176677396344,0.0499220362754976,0.0272065412117634
crop,IPSL-CM6A-LR,-3.5,precip_mj,Winter barley,9,0.00249263894877179,0.0219618287483286,-0.0318701803019395,0.0336604886330452,0.00236116477981466
crop,IPSL-CM6A-LR,-3.5,precip_mj2,Winter barley,9,-0.0101036335895002,0.0214335023811046,-0.0430402602627726,0.0243348882637308,-0.00364145927899525
crop,IPSL-CM6A-LR,-2.5,frost_mj,ALL,16,0.0164514990165392,0.0124153072767403,-0.0166871698147381,0.0324403879416217,0.0201896111426031
crop,IPSL-CM6A-LR,-2.5,gdd_mj,ALL,16,-0.085388449694415,0.0293134599594697,-0.137377268704854,-0.0415088192601309,-0.0835978019326148
crop,IPSL-CM6A-LR,-2.5,heat_mj,ALL,16,-0.0202792797498501,0.00659859499287112,-0.0322436542813946,-0.00972532583583662,-0.0176266784018153
crop,IPSL-CM6A-LR,-2.5,precip_mj,ALL,16,0.00574006692836221,0.0350372712519553,-0.0561238413494811,0.0583482611877833,0.00557942339091902
crop,IPSL-CM6A-LR,-2.5,precip_mj2,ALL,16,-0.0165299150676315,0.034403048445293,-0.0779250137605872,0.0378504907554045,-0.00749702719639913
crop,IPSL-CM6A-LR,-2.5,frost_mj,Durum wheat,16,0.00997361270512618,0.00692647913140399,-0.00468066440455269,0.0191489766523257,0.0125385627923285
crop,IPSL-CM6A-LR,-2.5,gdd_mj,Durum wheat,16,-0.0763242203507466,0.0242369288291345,-0.121027454050754,-0.0352262614083024,-0.076878795838839
crop,IPSL-CM6A-LR,-2.5,heat_mj,Durum wheat,16,0.021044310863936,0.0082775081675047,0.00678599112420829,0.0351646731270661,0.0197193841615928
crop,IPSL-CM6A-LR,-2.5,precip_mj,Durum wheat,16,-0.0158500391075861,0.0541309529624621,-0.127622720189045,0.0980180900243893,-0.0165809045623609
crop,IPSL-CM6A-LR,-2.5,precip_mj2,Durum wheat,16,-0.00131765012445818,0.0413385627682156,-0.107241927871106,0.0701113117686953,0.00985863223102783
crop,IPSL-CM6A-LR,-2.5,frost_mj,Soft wheat,16,0.018284889834349,0.0142644075453853,-0.0188517330560471,0.0359176864901575,0.0224449521844395
crop,IPSL-CM6A-LR,-2.5,gdd_mj,Soft wheat,16,-0.0637129248876038,0.0250197300073494,-0.106574108813944,-0.0269636228006671,-0.0621969178501086
crop,IPSL-CM6A-LR,-2.5,heat_mj,Soft wheat,16,-0.0318307968590803,0.0116206549143814,-0.0547729895992065,-0.0135006759848046,-0.0274974663118752
crop,IPSL-CM6A-LR,-2.5,precip_mj,Soft wheat,16,0.0110762165729253,0.0383788689525492,-0.0646955654590996,0.0591610479452642,0.0110071891805282
crop,IPSL-CM6A-LR,-2.5,precip_mj2,Soft wheat,16,-0.0200066861110029,0.0381314371123205,-0.0805355534426651,0.0482559450506794,-0.0114146460441286
crop,IPSL-CM6A-LR,-2.5,frost_mj,Spring barley,16,0.0139265881978223,0.00904604949479339,-0.00902133696070969,0.0268012779642102,0.0166192737592601
crop,IPSL-CM6A-LR,-2.5,gdd_mj,Spring barley,16,-0.123410647659028,0.0339308083582802,-0.182787443609933,-0.0711455853411493,-0.120200852969819
