model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
EC-Earth3,-3.5,-3.4737,1,2078,frost,Soft wheat,-0.00265161642316664,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2079,frost,Soft wheat,-0.00274070098960412,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2080,frost,Soft wheat,-0.00273148408025974,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2081,frost,Soft wheat,-0.00105756756772239,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2082,frost,Soft wheat,0.00077443121882763,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2083,frost,Soft wheat,-0.00466845562101649,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2084,frost,Soft wheat,-0.00118492164287939,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2085,frost,Soft wheat,-0.00331018350266798,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2086,frost,Soft wheat,-0.00310691102536356,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2087,frost,Soft wheat,-0.00308642213039195,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2088,frost,Soft wheat,-0.00392693929167496,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2089,frost,Soft wheat,-0.00139199171367563,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2091,frost,Soft wheat,-0.00238269366504334,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2092,frost,Soft wheat,-0.0021618421101528,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2093,frost,Soft wheat,-0.00253683890379465,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2094,frost,Soft wheat,-0.00400550444061566,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2095,frost,Soft wheat,-0.00236167376447371,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2096,frost,Soft wheat,-0.00373015902058681,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2097,frost,Soft wheat,-0.00256845178739593,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2099,frost,Soft wheat,-0.00308214603967165,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2100,frost,Soft wheat,-0.00201725794365756,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2071,precip,Soft wheat,-0.0242438182920464,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2072,precip,Soft wheat,0.0942872747408575,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2073,precip,Soft wheat,-0.0530151340621237,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2075,precip,Soft wheat,-0.0337703928451318,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2076,precip,Soft wheat,-0.0363847601555336,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2077,precip,Soft wheat,-0.00679959722109076,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2078,precip,Soft wheat,0.0270691397124425,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2079,precip,Soft wheat,0.0598467269197507,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2080,precip,Soft wheat,-0.0354398708907576,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2081,precip,Soft wheat,0.0228845613132105,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2082,precip,Soft wheat,0.0546947693082409,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2083,precip,Soft wheat,-0.00872748360388857,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2084,precip,Soft wheat,-0.00251279488121397,crop_gddwin
EC-Earth3,-2.5,-2.5448,1,2085,precip,Soft wheat,-0.0357377568965617,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2086,precip,Soft wheat,-0.0354314792069711,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2087,precip,Soft wheat,-0.084287487988012,crop_gddwin
EC-Earth3,-3.5,-3.4737,1,2088,precip,Soft wheat,0.00177740854658089,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2089,precip,Soft wheat,0.0669485993748197,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2091,precip,Soft wheat,-0.038345556779034,crop_gddwin
EC-Earth3,-4.5,-4.5546,1,2092,precip,Soft wheat,-0.0104049251443203,crop_gddwin
