country_id,eurostat_geo,country_name,fuel,year,energy_ktoe,ln_energy,population,ln_population,ln_energy_pc,price,ln_price,hdd_octmar,hdd_calendar,cdd_jja
AUT,AT,Austria,Electricity,1990,1021.324,6.92885510376942,7644818,15.8495385906525,-8.92068348688309,,,2558.73,3461.89,73.66
AUT,AT,Austria,Electricity,1991,1083.663,6.98810224805579,7710882,15.8581431358838,-8.87004088782806,,,2829.77,3834.29,61.38
AUT,AT,Austria,Electricity,1992,1098.194,7.00142229134414,7798899,15.8694931278505,-8.86807083650638,,,2821.47,3456.48,134.67
AUT,AT,Austria,Electricity,1993,1129.923,7.02990476779172,7882519,15.8801580808012,-8.85025331300952,,,2873.32,3654.86,74.05
AUT,AT,Austria,Electricity,1994,1115.993,7.01749987052015,7928746,15.886005447437,-8.86850557691682,,,2655.48,3252.32,131.22
AUT,AT,Austria,Electricity,1995,1168.616,7.06357542162339,7943489,15.8878631573612,-8.82428773573786,,,2667.7,3625.48,83.09
AUT,AT,Austria,Electricity,1996,1220.894,7.10733865625533,7953067,15.8890681983977,-8.78172954214236,0.1272,-2.06199462807612,3119.44,4010.55,48.36
AUT,AT,Austria,Electricity,1997,1193.809,7.08490431465738,7964966,15.8905632326417,-8.80565891798434,0.1258,-2.0730619347158,2779.3,3605.97,49.35
AUT,AT,Austria,Electricity,1998,1199.14,7.08935991218111,7971116,15.8913350660579,-8.8019751538768,0.12495,-2.07984162170118,2656.19,3499.23,97.85
AUT,AT,Austria,Electricity,1999,1257.61,7.13696837329727,7982461,15.8927573178717,-8.75578894457443,0.1262,-2.06988732887502,2861.59,3472.29,54.82
AUT,AT,Austria,Electricity,2000,1286.5,7.1596806317218,8002186,15.8952253123181,-8.73554468059633,0.12745,-2.06003114816001,2800.67,3239.04,98.56
AUT,AT,Austria,Electricity,2001,1393.723,7.23973386282348,8020946,15.8975669279988,-8.65783306517528,0.1324,-2.02192763547923,2500.15,3539.45,87.67
AUT,AT,Austria,Electricity,2002,1438.521,7.27137078142519,8063640,15.9028756254396,-8.63150484401443,0.1348,-2.00396308050393,2635.65,3280.56,95
AUT,AT,Austria,Electricity,2003,1485.383,7.30342793044101,8100273,15.9074083227784,-8.6039803923374,0.13475,-2.00433406919303,2839.78,3563.93,169.76
AUT,AT,Austria,Electricity,2004,1471.969,7.29435623928445,8142573,15.9126167813978,-8.61826054211338,0.1422,-1.950520761613,2895.34,3610.44,69
AUT,AT,Austria,Electricity,2005,1411.666,7.25252584616292,8201359,15.9198104302098,-8.6672845840469,0.1402,-1.96468530438165,2855.56,3720.69,64.87
AUT,AT,Austria,Electricity,2006,1413.728,7.25398546585921,8254298,15.9262445923502,-8.67225912649103,0.13895,-1.97364112279362,3071.64,3532.79,106.97
AUT,AT,Austria,Electricity,2007,1417.359,7.25655055975488,8282984,15.9297138479113,-8.67316328815639,0.174,-1.74869997976761,2274.92,3258.29,113.6
AUT,AT,Austria,Electricity,2008,1428.793,7.26458531089411,8307989,15.9327281399522,-8.66814282905812,0.17755,-1.72850301959304,2738.88,3318.02,80.93
AUT,AT,Austria,Electricity,2009,1481.794,7.30100879484492,8335003,15.935974434095,-8.63496563925006,0.1909,-1.65600554825044,2794.24,3435.05,81.78
AUT,AT,Austria,Electricity,2010,1518.271,7.32532746639617,8351643,15.9379688439381,-8.61264137754195,0.19485,-1.63552524719742,2869.82,3788.73,101.53
AUT,AT,Austria,Electricity,2011,1485.266,7.30334915977503,8375164,15.9407812175732,-8.6374320577982,0.19755,-1.62176356212474,2863.06,3341.99,88.26
AUT,AT,Austria,Electricity,2012,1508.282,7.31872653373761,8408121,15.9447085824915,-8.62598204875391,0.19995,-1.60968794368931,2761.12,3451.8,125.92
AUT,AT,Austria,Electricity,2013,1517.555,7.32485576609894,8451860,15.9498970934541,-8.62504132735513,0.205,-1.58474529984373,2856.18,3539.15,134.66
AUT,AT,Austria,Electricity,2014,1445.877,7.27647133686005,8507786,15.9564923021886,-8.68002096532851,0.2004,-1.60743990977143,2432.84,3019.47,72.96
AUT,AT,Austria,Electricity,2015,1480.249,7.2999655958501,8584926,15.9655184325911,-8.66555283674097,0.1996,-1.61143991510477,2460.88,3186.5,177.49
AUT,AT,Austria,Electricity,2016,1533.864,7.33554532089132,8700471,15.9788877200904,-8.64334239919912,0.2022,-1.59849797239577,2460.22,3317.31,90.43
AUT,AT,Austria,Electricity,2017,1547.568,7.34443994543502,8772865,15.9871739928695,-8.64273404743446,0.1964,-1.62760188306177,2736.91,3380.67,147.1
AUT,AT,Austria,Electricity,2018,1542.786,7.34134515188274,8822267,15.992789424435,-8.65144427255228,0.1989,-1.61495309312221,2738.72,3117.51,144.4
AUT,AT,Austria,Electricity,2019,1586.985,7.3695912686859,8858775,15.9969190511712,-8.6273277824853,0.2054,-1.58279598148768,2468.04,3120.6,160.09
AUT,AT,Austria,Electricity,2020,1757.162,7.4714552865548,8901064,16.0016813781186,-8.53022609156377,0.2139,-1.54224666289378,2409.27,3186.92,95.4
AUT,AT,Austria,Electricity,2021,1894.03,7.54646211311372,8932664,16.0052252286328,-8.45876311551908,0.22505,-1.4914326792432,2642.91,3492.03,116.86
AUT,AT,Austria,Electricity,2022,1818.532,7.50578486119276,8978929,16.0103911681323,-8.50460630693958,0.23095,-1.46555404210552,2586.15,3107.25,143.23
AUT,AT,Austria,Electricity,2023,1929.29,7.56490733856842,9104772,16.0243092296442,-8.45940189107573,0.27005,-1.30914815194324,2386.98,3036.44,132.65
AUT,AT,Austria,Electricity,2024,1878.914,7.53844922933995,9158750,16.0302202644563,-8.49177103511636,0.2584,-1.35324650707369,2233.99,2897.6,172.85
AUT,AT,Austria,Natural gas,1990,796.26,6.67992576567721,7644818,15.8495385906525,-9.16961282497529,,,2558.73,3461.89,73.66
AUT,AT,Austria,Natural gas,1991,951.01,6.85752457773721,7710882,15.8581431358838,-9.00061855814663,,,2829.77,3834.29,61.38
AUT,AT,Austria,Natural gas,1992,926.44,6.83134928377951,7798899,15.8694931278505,-9.03814384407101,,,2821.47,3456.48,134.67
AUT,AT,Austria,Natural gas,1993,1011.93,6.91961467749458,7882519,15.8801580808012,-8.96054340330666,,,2873.32,3654.86,74.05
AUT,AT,Austria,Natural gas,1994,959.566,6.86648109890807,7928746,15.886005447437,-9.01952434852891,,,2655.48,3252.32,131.22
AUT,AT,Austria,Natural gas,1995,1031.449,6.9387198887296,7943489,15.8878631573612,-8.94914326863164,,,2667.7,3625.48,83.09
AUT,AT,Austria,Natural gas,1996,1160.275,7.05641232496952,7953067,15.8890681983977,-8.83265587342817,,,3119.44,4010.55,48.36
AUT,AT,Austria,Natural gas,1997,1158.813,7.05515148433417,7964966,15.8905632326417,-8.83541174830755,,,2779.3,3605.97,49.35
AUT,AT,Austria,Natural gas,1998,1226.913,7.11225653755158,7971116,15.8913350660579,-8.77907852850632,,,2656.19,3499.23,97.85
AUT,AT,Austria,Natural gas,1999,1215.972,7.10329903594521,7982461,15.8927573178717,-8.78945828192649,,,2861.59,3472.29,54.82
AUT,AT,Austria,Natural gas,2000,1134.308,7.03377805234803,8002186,15.8952253123181,-8.8614472599701,,,2800.67,3239.04,98.56
AUT,AT,Austria,Natural gas,2001,1268.422,7.14552888719999,8020946,15.8975669279988,-8.75203804079877,,,2500.15,3539.45,87.67
AUT,AT,Austria,Natural gas,2002,1185.942,7.07829267448325,8063640,15.9028756254396,-8.82458295095637,,,2635.65,3280.56,95
AUT,AT,Austria,Natural gas,2003,1252.837,7.13316585864461,8100273,15.9074083227784,-8.7742424641338,,,2839.78,3563.93,169.76
AUT,AT,Austria,Natural gas,2004,1222.764,7.10886914895523,8142573,15.9126167813978,-8.8037476324426,17.14,2.84141491316963,2895.34,3610.44,69
AUT,AT,Austria,Natural gas,2005,1569.523,7.35852703052315,8201359,15.9198104302098,-8.56128339968666,17.32,2.85186190313429,2855.56,3720.69,64.87
AUT,AT,Austria,Natural gas,2006,1516.431,7.32411482658806,8254298,15.9262445923502,-8.60212976576217,19.49,2.96990151351947,3071.64,3532.79,106.97
AUT,AT,Austria,Natural gas,2007,1375.61,7.22665254808679,8282984,15.9297138479113,-8.70306129982447,16.95,2.83026783382646,2274.92,3258.29,113.6
AUT,AT,Austria,Natural gas,2008,1413,7.25347038268453,8307989,15.9327281399522,-8.6792577572677,16.69,2.81480973767374,2738.88,3318.02,80.93
AUT,AT,Austria,Natural gas,2009,1442.274,7.27397631366417,8335003,15.935974434095,-8.66199812043081,17.63,2.86960199640978,2794.24,3435.05,81.78
AUT,AT,Austria,Natural gas,2010,1563.7,7.35481008684947,8351643,15.9379688439381,-8.58315875708866,17,2.83321334405622,2869.82,3788.73,101.53
AUT,AT,Austria,Natural gas,2011,1389.56,7.23674242925065,8375164,15.9407812175732,-8.70403878832259,19.66,2.97858611471902,2863.06,3341.99,88.26
AUT,AT,Austria,Natural gas,2012,1414.45,7.25449604193729,8408121,15.9447085824915,-8.69021254055422,21.125,3.05045717324324,2761.12,3451.8,125.92
AUT,AT,Austria,Natural gas,2013,1429.039,7.26475746936991,8451860,15.9498970934541,-8.68513962408416,21.14,3.05116698044209,2856.18,3539.15,134.66
AUT,AT,Austria,Natural gas,2014,1251.537,7.13212767495738,8507786,15.9564923021886,-8.82436462723118,20.53,3.02188723103084,2432.84,3019.47,72.96
AUT,AT,Austria,Natural gas,2015,1357.578,7.21345750872095,8584926,15.9655184325911,-8.75206092387012,20.015,2.99648199244454,2460.88,3186.5,177.49
AUT,AT,Austria,Natural gas,2016,1500.408,7.31349235010501,8700471,15.9788877200904,-8.66539536998543,18.94,2.94127608775793,2460.22,3317.31,90.43
AUT,AT,Austria,Natural gas,2017,1468.812,7.29220918976749,8772865,15.9871739928695,-8.69496480310198,19.0555,2.94735577381363,2736.91,3380.67,147.1
AUT,AT,Austria,Natural gas,2018,1344.24,7.20358407656969,8822267,15.992789424435,-8.78920534786533,19.03085,2.94606134662689,2738.72,3117.51,144.4
AUT,AT,Austria,Natural gas,2019,1426.372,7.26288943651891,8858775,15.9969190511712,-8.73402961465229,18.53335,2.9195718118686,2468.04,3120.6,160.09
AUT,AT,Austria,Natural gas,2020,1439.275,7.27189479356313,8901064,16.0016813781186,-8.72978658455544,18.1081,2.89635935197949,2409.27,3186.92,95.4
AUT,AT,Austria,Natural gas,2021,1562.29,7.35390797257807,8932664,16.0052252286328,-8.65131725605473,18.4845,2.91693254306415,2642.91,3492.03,116.86
AUT,AT,Austria,Natural gas,2022,1298.999,7.16934924684736,8978929,16.0103911681323,-8.84104192128497,27.8021,3.32511155741197,2586.15,3107.25,143.23
AUT,AT,Austria,Natural gas,2023,1180.186,7.07342733215651,9104772,16.0243092296442,-8.95088189748764,42.18085,3.74196632657826,2386.98,3036.44,132.65
AUT,AT,Austria,Natural gas,2024,1088.842,6.99287002517079,9158750,16.0302202644563,-9.03735023928552,36.3404,3.5929300700621,2233.99,2897.6,172.85
AUT,AT,Austria,Total,1990,5881.122,8.67950283901608,7644818,15.8495385906525,-7.17003575163642,,,2558.73,3461.89,73.66
AUT,AT,Austria,Total,1991,6531.442,8.78438302484432,7710882,15.8581431358838,-7.07376011103953,,,2829.77,3834.29,61.38
AUT,AT,Austria,Total,1992,6164.417,8.72654884502784,7798899,15.8694931278505,-7.14294428282268,,,2821.47,3456.48,134.67
AUT,AT,Austria,Total,1993,6274.606,8.74426597318406,7882519,15.8801580808012,-7.13589210761718,,,2873.32,3654.86,74.05
AUT,AT,Austria,Total,1994,5917.381,8.68564923134225,7928746,15.886005447437,-7.20035621609473,,,2655.48,3252.32,131.22
AUT,AT,Austria,Total,1995,6322.048,8.75179848528075,7943489,15.8878631573612,-7.1360646720805,,,2667.7,3625.48,83.09
AUT,AT,Austria,Total,1996,6961.087,8.84809091929485,7953067,15.8890681983977,-7.04097727910284,,,3119.44,4010.55,48.36
AUT,AT,Austria,Total,1997,6272.585,8.74394382936439,7964966,15.8905632326417,-7.14661940327733,,,2779.3,3605.97,49.35
AUT,AT,Austria,Total,1998,6379.629,8.76086522417781,7971116,15.8913350660579,-7.13046984188009,,,2656.19,3499.23,97.85
AUT,AT,Austria,Total,1999,6547.373,8.78681917947744,7982461,15.8927573178717,-7.10593813839425,,,2861.59,3472.29,54.82
AUT,AT,Austria,Total,2000,6348.279,8.75593903153115,8002186,15.8952253123181,-7.13928628078698,,,2800.67,3239.04,98.56
AUT,AT,Austria,Total,2001,6692.112,8.80868479836834,8020946,15.8975669279988,-7.08888212963042,,,2500.15,3539.45,87.67
AUT,AT,Austria,Total,2002,6435.814,8.76963360775681,8063640,15.9028756254396,-7.13324201768281,,,2635.65,3280.56,95
AUT,AT,Austria,Total,2003,6562.525,8.78913071641643,8100273,15.9074083227784,-7.11827760636198,,,2839.78,3563.93,169.76
AUT,AT,Austria,Total,2004,6431.332,8.76893694974403,8142573,15.9126167813978,-7.1436798316538,,,2895.34,3610.44,69
AUT,AT,Austria,Total,2005,6579.722,8.79174777418672,8201359,15.9198104302098,-7.1280626560231,,,2855.56,3720.69,64.87
AUT,AT,Austria,Total,2006,6513.102,8.78157111940949,8254298,15.9262445923502,-7.14467347294075,,,3071.64,3532.79,106.97
AUT,AT,Austria,Total,2007,6266.402,8.7429576252155,8282984,15.9297138479113,-7.18675622269577,,,2274.92,3258.29,113.6
AUT,AT,Austria,Total,2008,6391.879,8.76278355735455,8307989,15.9327281399522,-7.16994458259768,,,2738.88,3318.02,80.93
AUT,AT,Austria,Total,2009,6482.555,8.77687000175785,8335003,15.935974434095,-7.15910443233713,,,2794.24,3435.05,81.78
AUT,AT,Austria,Total,2010,7058.518,8.86199039343788,8351643,15.9379688439381,-7.07597845050024,,,2869.82,3788.73,101.53
AUT,AT,Austria,Total,2011,6551.505,8.78745007322835,8375164,15.9407812175732,-7.15333114434488,,,2863.06,3341.99,88.26
AUT,AT,Austria,Total,2012,6677.819,8.80654671621295,8408121,15.9447085824915,-7.13816186627856,,,2761.12,3451.8,125.92
AUT,AT,Austria,Total,2013,6911.132,8.84088872389452,8451860,15.9498970934541,-7.10900836955954,,,2856.18,3539.15,134.66
AUT,AT,Austria,Total,2014,6239.87,8.73871462781312,8507786,15.9564923021886,-7.21777767437544,,,2432.84,3019.47,72.96
AUT,AT,Austria,Total,2015,6631.937,8.79965219737315,8584926,15.9655184325911,-7.16586623521792,,,2460.88,3186.5,177.49
AUT,AT,Austria,Total,2016,6919.098,8.84204069329502,8700471,15.9788877200904,-7.13684702679542,,,2460.22,3317.31,90.43
AUT,AT,Austria,Total,2017,6955.601,8.84730251327695,8772865,15.9871739928695,-7.13987147959252,,,2736.91,3380.67,147.1
AUT,AT,Austria,Total,2018,6531.091,8.78432928335328,8822267,15.992789424435,-7.20846014108173,,,2738.72,3117.51,144.4
AUT,AT,Austria,Total,2019,6687.86,8.80804922153109,8858775,15.9969190511712,-7.18886982964011,,,2468.04,3120.6,160.09
AUT,AT,Austria,Total,2020,7033.251,8.85840432456639,8901064,16.0016813781186,-7.14327705355217,,,2409.27,3186.92,95.4
AUT,AT,Austria,Total,2021,7811.649,8.96337136011157,8932664,16.0052252286328,-7.04185386852122,,,2642.91,3492.03,116.86
AUT,AT,Austria,Total,2022,7108.457,8.86904048096131,8978929,16.0103911681323,-7.14135068717103,,,2586.15,3107.25,143.23
AUT,AT,Austria,Total,2023,7270.904,8.89163590942715,9104772,16.0243092296442,-7.132673320217,,,2386.98,3036.44,132.65
AUT,AT,Austria,Total,2024,6932.267,8.84394216711624,9158750,16.0302202644563,-7.18627809734007,,,2233.99,2897.6,172.85
BEL,BE,Belgium,Electricity,1990,1583.319,7.36727855568802,9947782,16.1128601697128,-8.74558161402474,0.1264,-2.06830379726938,1966.82,2817.52,67.85
BEL,BE,Belgium,Electricity,1991,1710.834,7.44473624989855,9986975,16.1167923019679,-8.67205605206936,0.1266,-2.06672276927206,2271.31,3205.16,39.47
BEL,BE,Belgium,Electricity,1992,1740.757,7.46207535506978,10021997,16.1202929351603,-8.65821758009054,0.13,-2.04022082852655,2310.16,2956.76,39.73
BEL,BE,Belgium,Electricity,1993,1813.414,7.50296653548656,10068319,16.1249043192805,-8.62193778379394,0.1392,-1.97184353108182,2299.35,3060.16,21.86
BEL,BE,Belgium,Electricity,1994,1836.457,7.5155934508827,10100631,16.1281084551075,-8.61251500422482,0.14295,-1.94526036021382,2320.5,2794.6,88.01
BEL,BE,Belgium,Electricity,1995,1901.032,7.55015217559241,10130574,16.1310685379957,-8.58091636240325,0.15095,-1.89080662282929,2035.05,2904.33,106.72
BEL,BE,Belgium,Electricity,1996,1997.334,7.59956857030726,10143047,16.132299004085,-8.53273043377769,0.1504,-1.8944568674664,2483.19,3456.1,41.09
BEL,BE,Belgium,Electricity,1997,1971.883,7.58674420277365,10170226,16.1349749900001,-8.54823078722641,0.1455,-1.92757919237059,2348.43,2937.09,63.97
BEL,BE,Belgium,Electricity,1998,2011.006,7.60639037335846,10192264,16.1371395591274,-8.53074918576892,0.1457,-1.92620556578098,2114.99,2928.15,32.81
BEL,BE,Belgium,Electricity,1999,2019.089,7.61040169856962,10213752,16.1392456054955,-8.52884390692588,0.1443,-1.93586081320231,2256.27,2668.06,49.95
BEL,BE,Belgium,Electricity,2000,2041.101,7.62124464713178,10239085,16.1417228181145,-8.52047817098267,0.1431,-1.94421159241973,2147.97,2681.58,28.7
BEL,BE,Belgium,Electricity,2001,2097.678,7.64858629767277,10263414,16.1440960908964,-8.49550979322363,0.14505,-1.93067676841472,2105.73,2891.37,61.57
BEL,BE,Belgium,Electricity,2002,2228.805,7.70922084638268,10309725,16.1485981825045,-8.43937733612185,0.13775,-1.98231483094911,2009.96,2659.22,44.05
BEL,BE,Belgium,Electricity,2003,2237.833,7.71326326589104,10355844,16.1530615560089,-8.4397982901179,0.13775,-1.98231483094911,2199.78,2891.52,100.41
BEL,BE,Belgium,Electricity,2004,1659.991,7.41456745964914,10396421,16.1569721702683,-8.74240471061917,0.1431,-1.94421159241973,2252.33,2828.23,48.16
BEL,BE,Belgium,Electricity,2005,1635.125,7.39947453300839,10445852,16.1617155197754,-8.762240986767,0.1455,-1.92757919237059,2195.43,2744.97,61.54
BEL,BE,Belgium,Electricity,2006,1662.27,7.41593941709468,10511382,16.167969228024,-8.75202981092932,0.1455,-1.92757919237059,2271.81,2685.36,103.71
BEL,BE,Belgium,Electricity,2007,1651.255,7.40929088384104,10584534,16.1749044370189,-8.7656135531779,0.1683,-1.78200717778538,1730.15,2505.16,25.14
BEL,BE,Belgium,Electricity,2008,1677.868,7.42527921885542,10666866,16.1826528594213,-8.75737364056586,0.2062,-1.57890870739928,2113.43,2847.64,30.07
BEL,BE,Belgium,Electricity,2009,1678.917,7.42590422166862,10753080,16.1907027831292,-8.76479856146062,0.189,-1.66600826392249,2411.54,2855.4,55.55
BEL,BE,Belgium,Electricity,2010,1701.66,7.43935952419526,10839905,16.1987447900997,-8.75938526590447,0.19665,-1.62632978010432,2332.34,3308.72,66.36
BEL,BE,Belgium,Electricity,2011,1630.894,7.39688360970583,11000638,16.2134638290807,-8.81658021937488,0.21275,-1.54763751152865,2338.14,2572.21,27.47
BEL,BE,Belgium,Electricity,2012,1650.301,7.40871297449977,11075889,16.2202811415543,-8.81156816705453,0.2275,-1.48060504059113,2095.44,2949.65,44.62
BEL,BE,Belgium,Electricity,2013,1654.136,7.41103409711266,11137974,16.2258709087782,-8.81483681166549,0.2194,-1.51685873114101,2411.55,3157.15,66.02
BEL,BE,Belgium,Electricity,2014,1572.227,7.36024836459981,11180840,16.229712157037,-8.86946379243715,0.207,-1.57503648571677,1929.76,2480.8,41.64
BEL,BE,Belgium,Electricity,2015,1561.281,7.35326191712737,11237274,16.2347468463251,-8.8814849291977,0.2239,-1.49655575537743,2092.01,2725.75,85.29
BEL,BE,Belgium,Electricity,2016,1549.175,7.34547781014917,11311117,16.241296605373,-8.89581879522386,0.26445,-1.33010308147015,1941.82,2837.88,54.95
BEL,BE,Belgium,Electricity,2017,1516.311,7.32403569028167,11351727,16.2448804489071,-8.92084475862538,0.2867,-1.24931890609281,2181.86,2714.69,70.96
BEL,BE,Belgium,Electricity,2018,1498.34,7.31211310761592,11398589,16.2490001337745,-8.9368870261586,0.288,-1.24479479884619,2169.83,2681.85,125.92
BEL,BE,Belgium,Electricity,2019,1480.782,7.30032560559384,11455519,16.2539821805693,-8.95365657497542,0.28495,-1.25544155270113,2007.42,2688.08,105.51
BEL,BE,Belgium,Electricity,2020,1505.537,7.31690492417243,11522440,16.2598069963599,-8.94290207218752,0.2747,-1.29207568588091,1948.98,2495.31,97.82
BEL,BE,Belgium,Electricity,2021,1510.499,7.32019533879407,11554767,16.2626086370563,-8.94241329826226,0.2848,-1.25596809944432,2029.44,2876.44,49.76
BEL,BE,Belgium,Electricity,2022,1392.657,7.23896871230416,11617623,16.268033727361,-9.02906501505686,0.3963,-0.925583778785748,2005.83,2537.86,129.35
BEL,BE,Belgium,Electricity,2023,1364.832,7.2187866231214,11742796,16.2787505041449,-9.05996388102349,0.4064,-0.900417382717865,1919.31,2482.96,91.34
BEL,BE,Belgium,Electricity,2024,1402.855,7.24626472479712,11817096,16.2850578544775,-9.03879312968034,0.33335,-1.09856228991807,1823.73,2475.98,75.57
BEL,BE,Belgium,Natural gas,1990,2483.32,7.81735165356357,9947782,16.1128601697128,-8.2955085161492,,,1966.82,2817.52,67.85
BEL,BE,Belgium,Natural gas,1991,2919.838,7.97928341427123,9986975,16.1167923019679,-8.13750888769668,,,2271.31,3205.16,39.47
BEL,BE,Belgium,Natural gas,1992,2878.265,7.96494296104024,10021997,16.1202929351603,-8.15534997412008,,,2310.16,2956.76,39.73
BEL,BE,Belgium,Natural gas,1993,3035.164,8.01802073827752,10068319,16.1249043192805,-8.10688358100298,,,2299.35,3060.16,21.86
BEL,BE,Belgium,Natural gas,1994,2930.134,7.98280343475375,10100631,16.1281084551075,-8.14530502035376,,,2320.5,2794.6,88.01
BEL,BE,Belgium,Natural gas,1995,3126.723,8.04774077022742,10130574,16.1310685379957,-8.08332776776824,,,2035.05,2904.33,106.72
BEL,BE,Belgium,Natural gas,1996,3665.455,8.20670775395481,10143047,16.132299004085,-7.92559125013014,,,2483.19,3456.1,41.09
BEL,BE,Belgium,Natural gas,1997,3195.83,8.06960211398209,10170226,16.1349749900001,-8.06537287601797,,,2348.43,2937.09,63.97
BEL,BE,Belgium,Natural gas,1998,3376.741,8.12466632215265,10192264,16.1371395591274,-8.01247323697472,,,2114.99,2928.15,32.81
BEL,BE,Belgium,Natural gas,1999,3273.72,8.09368223197696,10213752,16.1392456054955,-8.04556337351854,,,2256.27,2668.06,49.95
BEL,BE,Belgium,Natural gas,2000,3292.586,8.09942855324594,10239085,16.1417228181145,-8.04229426486851,,,2147.97,2681.58,28.7
BEL,BE,Belgium,Natural gas,2001,3621.97,8.19477335569233,10263414,16.1440960908964,-7.94932273520407,,,2105.73,2891.37,61.57
BEL,BE,Belgium,Natural gas,2002,3456.44,8.14799443663492,10309725,16.1485981825045,-8.00060374586961,,,2009.96,2659.22,44.05
BEL,BE,Belgium,Natural gas,2003,3598.699,8.18832767023861,10355844,16.1530615560089,-7.96473388577033,,,2199.78,2891.52,100.41
BEL,BE,Belgium,Natural gas,2004,3552.896,8.17551832455406,10396421,16.1569721702683,-7.98145384571425,,,2252.33,2828.23,48.16
BEL,BE,Belgium,Natural gas,2005,3493.804,8.1587463929557,10445852,16.1617155197754,-8.00296912681969,17.62,2.86903462050803,2195.43,2744.97,61.54
BEL,BE,Belgium,Natural gas,2006,3487.293,8.15688106952934,10511382,16.167969228024,-8.01108815849465,19.135,2.95151911887767,2271.81,2685.36,103.71
BEL,BE,Belgium,Natural gas,2007,3264.498,8.09086127797525,10584534,16.1749044370189,-8.08404315904368,13.89,2.63116915676625,1730.15,2505.16,25.14
BEL,BE,Belgium,Natural gas,2008,3480.735,8.15499875736404,10666866,16.1826528594213,-8.02765410205725,18.25,2.9041650800285,2113.43,2847.64,30.07
BEL,BE,Belgium,Natural gas,2009,3493.405,8.15863218426367,10753080,16.1907027831292,-8.03207059886557,15.575,2.74566706467352,2411.54,2855.4,55.55
BEL,BE,Belgium,Natural gas,2010,3985.656,8.2904571949913,10839905,16.1987447900997,-7.90828759510843,15.74,2.75620524298926,2332.34,3308.72,66.36
BEL,BE,Belgium,Natural gas,2011,3113.432,8.04348093370143,11000638,16.2134638290807,-8.16998289537928,18.955,2.9420677489683,2338.14,2572.21,27.47
BEL,BE,Belgium,Natural gas,2012,3469.626,8.15180208615229,11075889,16.2202811415543,-8.06847905540201,19.76,2.98365969231972,2095.44,2949.65,44.62
BEL,BE,Belgium,Natural gas,2013,3738.559,8.22645552204608,11137974,16.2258709087782,-7.99941538673208,18.435,2.91425103168611,2411.55,3157.15,66.02
BEL,BE,Belgium,Natural gas,2014,2914.752,7.97754001797836,11180840,16.229712157037,-8.25217213905859,18.165,2.89949666567317,1929.76,2480.8,41.64
BEL,BE,Belgium,Natural gas,2015,3211.42,8.07446848590961,11237274,16.2347468463251,-8.16027836041547,16.735,2.81750233466329,2092.01,2725.75,85.29
BEL,BE,Belgium,Natural gas,2016,3394.755,8.12998687244033,11311117,16.241296605373,-8.1113097329327,15.01,2.70871664564537,1941.82,2837.88,54.95
BEL,BE,Belgium,Natural gas,2017,3325.523,8.10938223395375,11351727,16.2448804489071,-8.1354982149533,14.91775,2.70255177911396,2181.86,2714.69,70.96
BEL,BE,Belgium,Natural gas,2018,3324.986,8.10922074255477,11398589,16.2490001337745,-8.13977939121975,16.1215,2.78015378485858,2169.83,2681.85,125.92
BEL,BE,Belgium,Natural gas,2019,3308.226,8.10416737303605,11455519,16.2539821805693,-8.1498148075332,15.64665,2.7502568365646,2007.42,2688.08,105.51
BEL,BE,Belgium,Natural gas,2020,3124.269,8.04695561480695,11522440,16.2598069963599,-8.21285138155299,13.80355,2.6249258054578,1948.98,2495.31,97.82
BEL,BE,Belgium,Natural gas,2021,3659.629,8.2051170551373,11554767,16.2626086370563,-8.05749158191903,15.8915,2.7657843750864,2029.44,2876.44,49.76
BEL,BE,Belgium,Natural gas,2022,2908.734,7.97547321395677,11617623,16.268033727361,-8.29256051340425,32.0167,3.46625764167033,2005.83,2537.86,129.35
BEL,BE,Belgium,Natural gas,2023,2855.854,7.9571262017046,11742796,16.2787505041449,-8.32162430244029,29.7144,3.39163177679245,1919.31,2482.96,91.34
BEL,BE,Belgium,Natural gas,2024,2918.972,7.97898677848197,11817096,16.2850578544775,-8.3060710759955,23.6688,3.16415772515583,1823.73,2475.98,75.57
BEL,BE,Belgium,Total,1990,8289.251,9.02271489422849,9947782,16.1128601697128,-7.09014527548427,,,1966.82,2817.52,67.85
BEL,BE,Belgium,Total,1991,9151.751,9.12170050608163,9986975,16.1167923019679,-6.99509179588628,,,2271.31,3205.16,39.47
BEL,BE,Belgium,Total,1992,9147.798,9.12126847356962,10021997,16.1202929351603,-6.99902446159069,,,2310.16,2956.76,39.73
BEL,BE,Belgium,Total,1993,9091.449,9.11508958040834,10068319,16.1249043192805,-7.00981473887215,,,2299.35,3060.16,21.86
BEL,BE,Belgium,Total,1994,8937.893,9.09805515806349,10100631,16.1281084551075,-7.03005329704402,,,2320.5,2794.6,88.01
BEL,BE,Belgium,Total,1995,9320.715,9.13999462147525,10130574,16.1310685379957,-6.99107391652041,,,2035.05,2904.33,106.72
BEL,BE,Belgium,Total,1996,10619.932,9.27048789176225,10143047,16.132299004085,-6.8618111123227,,,2483.19,3456.1,41.09
BEL,BE,Belgium,Total,1997,9883.169,9.19858848830081,10170226,16.1349749900001,-6.93638650169925,,,2348.43,2937.09,63.97
BEL,BE,Belgium,Total,1998,9911.078,9.20140840041913,10192264,16.1371395591274,-6.93573115870825,,,2114.99,2928.15,32.81
