model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,precip,Spring barley,-0.0331468112435142,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,precip,Spring barley,-0.00751331414054562,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,precip,Spring barley,0.0531521995698086,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,precip,Spring barley,0.0188132285536779,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,precip,Spring barley,0.042347114664388,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,precip,Spring barley,0.0894318919521821,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,precip,Spring barley,0.0452442957744484,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,precip,Spring barley,-0.0241797524686951,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,precip,Spring barley,0.0359797503688507,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,precip,Spring barley,0.017983451395374,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,precip,Spring barley,0.0739352320862474,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,precip,Spring barley,0.0209729955513989,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,precip,Spring barley,-0.0378931424819007,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,precip,Spring barley,0.0941168289400452,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,precip,Spring barley,0.0430368936576593,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,precip,Spring barley,-0.00277754231886996,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,precip2,Spring barley,-0.0719548284130866,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,precip2,Spring barley,-0.0387427972830247,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,precip2,Spring barley,-0.027252750331077,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,precip2,Spring barley,0.0129584925799189,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,precip2,Spring barley,-0.0239558249511469,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,precip2,Spring barley,-0.0266083798448839,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,precip2,Spring barley,-0.0439570094896927,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,precip2,Spring barley,-0.0849139072880276,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,precip2,Spring barley,-0.0517379147964719,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,precip2,Spring barley,-0.0356351535020777,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,precip2,Spring barley,-0.0331662139151928,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,precip2,Spring barley,-0.114909266141703,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,precip2,Spring barley,-0.0359215016550817,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,precip2,Spring barley,0.0161442983550078,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,precip2,Spring barley,0.00482821526825267,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,precip2,Spring barley,-0.0370758764317086,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,precip2,Spring barley,-0.0176286882043008,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,precip2,Spring barley,-0.0401436873851582,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,precip2,Spring barley,-0.072485257916157,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,precip2,Spring barley,-0.0366327901082693,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,precip2,Spring barley,-0.00217325526783976,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,precip2,Spring barley,-0.0382523659532642,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,precip2,Spring barley,-0.0345781175640175,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,precip2,Spring barley,-0.0755110062727404,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,precip2,Spring barley,-0.0256809277170479,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,precip2,Spring barley,0.0102956291268268,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,precip2,Spring barley,-0.080599216744684,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,precip2,Spring barley,-0.0354225469645745,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,precip2,Spring barley,-0.0266824007583206,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,gdd,Winter barley,-7.30293982489361e-07,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,gdd,Winter barley,6.89105070267584e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,gdd,Winter barley,3.74276102211277e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,gdd,Winter barley,5.16172164621305e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,gdd,Winter barley,-2.56775155408575e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,gdd,Winter barley,1.1944376204201e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,gdd,Winter barley,1.95327831435867e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,gdd,Winter barley,-9.61212505203095e-06,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,gdd,Winter barley,-2.71156865786341e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,gdd,Winter barley,-2.50411264713466e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,gdd,Winter barley,2.32537015604808e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,gdd,Winter barley,-1.06920491714452e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,gdd,Winter barley,-1.14371171737036e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,gdd,Winter barley,-1.2048669358035e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,gdd,Winter barley,1.51427216618881e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,gdd,Winter barley,2.73103376422643e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,gdd,Winter barley,-1.27053772583756e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,gdd,Winter barley,-4.307498739089e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,gdd,Winter barley,-2.78284376166319e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,gdd,Winter barley,-2.30016875767294e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,gdd,Winter barley,2.24308046462949e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,gdd,Winter barley,1.20573142577589e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,gdd,Winter barley,-6.9428499810647e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,gdd,Winter barley,-4.54812326875608e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,gdd,Winter barley,1.85102118519052e-06,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,gdd,Winter barley,3.39433098741625e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,gdd,Winter barley,1.2699274848565e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,gdd,Winter barley,-2.090343954304e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,gdd,Winter barley,-1.04908248921349e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,heat,Winter barley,-0.000520331086009827,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,heat,Winter barley,-0.00118319555064521,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,heat,Winter barley,-0.000631070667360325,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,heat,Winter barley,-0.000776717979893554,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,heat,Winter barley,-0.000624697632705146,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,heat,Winter barley,-0.00058150482118728,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,heat,Winter barley,-0.000144270930710539,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,heat,Winter barley,-0.000763621336631584,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,heat,Winter barley,-0.000312816475464852,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,heat,Winter barley,-0.000115337681826964,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,heat,Winter barley,-0.000353417653453959,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,heat,Winter barley,-0.000107934833761057,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,heat,Winter barley,-0.000190008794338644,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,heat,Winter barley,-0.000416898521643189,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,heat,Winter barley,0.00010078405464891,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,heat,Winter barley,-0.00043034163552567,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,heat,Winter barley,-0.000761793019033972,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,heat,Winter barley,-0.000412686403224808,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,heat,Winter barley,-0.000173017101517192,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,heat,Winter barley,-0.00033321661803199,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,heat,Winter barley,-0.000470527667661866,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,heat,Winter barley,-0.000400752480022393,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,heat,Winter barley,6.76021424533115e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,heat,Winter barley,-0.000309910015045711,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,heat,Winter barley,-0.000172311858360337,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,heat,Winter barley,-0.000582183662796287,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,heat,Winter barley,-0.000173728104483586,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,heat,Winter barley,-0.000472979958475803,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,heat,Winter barley,-0.000335485060031182,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,frost,Winter barley,0.0013152260415976,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,frost,Winter barley,0.00699638060254884,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,frost,Winter barley,0.00137960945149591,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,frost,Winter barley,0.00127736869589583,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,frost,Winter barley,0.00297400970181676,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,frost,Winter barley,0.00349937534158518,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,frost,Winter barley,-0.00229028253651961,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,frost,Winter barley,0.00215104163417503,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,frost,Winter barley,0.000999122206430353,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,frost,Winter barley,0.00235860352746482,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,frost,Winter barley,0.00348501514801973,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,frost,Winter barley,0.00434064171749288,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,frost,Winter barley,0.00217808698925191,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,frost,Winter barley,-0.00347357652522599,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,frost,Winter barley,-0.00181520900274377,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,frost,Winter barley,0.00150685479857335,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,frost,Winter barley,-0.00106107417159592,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,frost,Winter barley,0.00268968533759306,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,frost,Winter barley,-0.000611149719447738,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,frost,Winter barley,-0.00223112811354457,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,frost,Winter barley,0.000570057457702937,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,frost,Winter barley,0.0019969920296834,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,frost,Winter barley,0.000264708894069618,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,frost,Winter barley,0.00164935379691604,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,frost,Winter barley,-0.000262871769152345,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,frost,Winter barley,-0.0005771544219117,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,frost,Winter barley,0.00350422165633123,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,frost,Winter barley,8.30270573756342e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,frost,Winter barley,0.00663879831399204,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,precip,Winter barley,0.0711684581482521,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,precip,Winter barley,0.0441231202588456,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,precip,Winter barley,0.00161237485679602,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,precip,Winter barley,-0.0387938107291237,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,precip,Winter barley,0.0224476850226103,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,precip,Winter barley,-0.00624625232428007,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,precip,Winter barley,0.0219201617573716,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,precip,Winter barley,0.0582714444656743,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,precip,Winter barley,-0.0294298598043113,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,precip,Winter barley,0.0236598374007042,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,precip,Winter barley,0.0281118688420608,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,precip,Winter barley,0.106779541363666,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,precip,Winter barley,0.0278718384105521,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,precip,Winter barley,-0.0143691189462956,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,precip,Winter barley,-0.0162097553499029,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,precip,Winter barley,0.0198710499849156,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,precip,Winter barley,0.00379592734404405,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,precip,Winter barley,0.055394067062255,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,precip,Winter barley,0.0751087513698177,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,precip,Winter barley,0.00860875752937305,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,precip,Winter barley,0.0212140085099851,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,precip,Winter barley,0.07213407415957,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,precip,Winter barley,0.0567799598700257,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,precip,Winter barley,0.0907836099219323,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,precip,Winter barley,-0.000168540577513782,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,precip,Winter barley,-0.0150717451589565,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,precip,Winter barley,0.0881249336405232,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,precip,Winter barley,0.0243097535843907,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,precip,Winter barley,0.0400640135697501,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,precip2,Winter barley,-0.0824559273886547,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,precip2,Winter barley,-0.0457788929803908,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,precip2,Winter barley,-0.00787710162450801,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,precip2,Winter barley,0.0255192731115019,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,precip2,Winter barley,-0.0236829634030272,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,precip2,Winter barley,0.00373260348782302,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,precip2,Winter barley,-0.0255381509546338,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,precip2,Winter barley,-0.0624903913232738,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,precip2,Winter barley,0.0203337844952882,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,precip2,Winter barley,-0.0201035451907365,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,precip2,Winter barley,-0.0305561381690491,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,precip2,Winter barley,-0.103973829285074,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,precip2,Winter barley,-0.0297886731463141,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,precip2,Winter barley,0.00590125484327468,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,precip2,Winter barley,0.0104947771496803,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,precip2,Winter barley,-0.0152283023012027,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,precip2,Winter barley,-0.00695652348414379,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,precip2,Winter barley,-0.0552118230161197,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,precip2,Winter barley,-0.0743763705242126,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,precip2,Winter barley,-0.0123648412807673,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,precip2,Winter barley,-0.0298880568587775,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,precip2,Winter barley,-0.0769229019765099,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,precip2,Winter barley,-0.0616462393641759,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,precip2,Winter barley,-0.0931096266888963,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,precip2,Winter barley,-0.00721123502257429,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,precip2,Winter barley,0.00652381703133851,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,precip2,Winter barley,-0.0808696770567615,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,precip2,Winter barley,-0.0264251924749936,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,precip2,Winter barley,-0.0509771135793508,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,gdd,Durum wheat,0.000138313869365425,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,gdd,Durum wheat,0.00109456107126728,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,gdd,Durum wheat,0.000848928769674344,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,gdd,Durum wheat,0.00109509976797382,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,gdd,Durum wheat,0.000117752039363963,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,gdd,Durum wheat,0.000768270427734139,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,gdd,Durum wheat,0.000651817151185661,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,gdd,Durum wheat,0.00109503744276247,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,gdd,Durum wheat,0.000340132130862326,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,gdd,Durum wheat,0.000180989453873639,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,gdd,Durum wheat,0.000867677379185139,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,gdd,Durum wheat,-2.97794382898753e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,gdd,Durum wheat,9.96519425408464e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,gdd,Durum wheat,0.000495520703080881,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,gdd,Durum wheat,0.000306418025204133,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,gdd,Durum wheat,0.000715289621081289,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,gdd,Durum wheat,0.000571411748285831,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,gdd,Durum wheat,0.000293425104490779,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,gdd,Durum wheat,5.35324216557968e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,gdd,Durum wheat,7.93469896790728e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,gdd,Durum wheat,0.00069942514450915,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,gdd,Durum wheat,0.000452169627836681,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,gdd,Durum wheat,-0.000396510041426269,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,gdd,Durum wheat,4.30852907705482e-06,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,gdd,Durum wheat,0.000598598192293654,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,gdd,Durum wheat,-6.08247402472734e-06,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,gdd,Durum wheat,0.000440230581875475,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,gdd,Durum wheat,0.000756875943926272,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2100,gdd,Durum wheat,4.16182342877085e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2071,heat,Durum wheat,-0.0001089087194016,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2072,heat,Durum wheat,-0.000246606833946157,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2073,heat,Durum wheat,-8.95932431066928e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2074,heat,Durum wheat,-0.00011725625965114,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2075,heat,Durum wheat,-8.72512112063315e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2076,heat,Durum wheat,-0.000149358701440852,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2077,heat,Durum wheat,-2.71116923562182e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2078,heat,Durum wheat,-0.000146169504481892,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2079,heat,Durum wheat,-0.000114708669868287,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2080,heat,Durum wheat,-4.35918058427032e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2081,heat,Durum wheat,-8.96462874220298e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2082,heat,Durum wheat,5.45178699400689e-06,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2084,heat,Durum wheat,-2.42197726058515e-05,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2085,heat,Durum wheat,-0.000129738101177919,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2086,heat,Durum wheat,4.41732096773319e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2087,heat,Durum wheat,-4.10476903828421e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2088,heat,Durum wheat,-0.000104911780623948,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2089,heat,Durum wheat,-0.000117072425834153,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2090,heat,Durum wheat,-3.75851559718557e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2091,heat,Durum wheat,-6.93180710448065e-06,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2092,heat,Durum wheat,-0.000100162739790029,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2093,heat,Durum wheat,-2.23191902649287e-06,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2094,heat,Durum wheat,4.57104200570824e-06,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2095,heat,Durum wheat,-0.000107559492675348,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.5023,1,2096,heat,Durum wheat,-7.31288789250125e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2097,heat,Durum wheat,-8.13184105118343e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.4498,1,2098,heat,Durum wheat,-1.76004014112727e-05,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.291,1,2099,heat,Durum wheat,-9.88066814121173e-05,crop_gddwin
