model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,frost_mj,Winter barley,0.0490059883804089,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,frost_mj,Winter barley,0.0437067230600527,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,frost_mj,Winter barley,0.0436339454776714,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,frost_mj,Winter barley,0.0435511439115976,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,frost_mj,Winter barley,0.0300650730196162,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,frost_mj,Winter barley,0.043684748902996,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,frost_mj,Winter barley,0.0424133661616017,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,frost_mj,Winter barley,0.0385993532316838,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,frost_mj,Winter barley,0.0218792389944198,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,precip_mj,Winter barley,-0.0426037083100935,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,precip_mj,Winter barley,-0.0279367481587266,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,precip_mj,Winter barley,-0.0467791963111752,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,precip_mj,Winter barley,0.0524746945352325,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,precip_mj,Winter barley,0.00631875724775098,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,precip_mj,Winter barley,-0.0142208131390374,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,precip_mj,Winter barley,-0.0919576607819519,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,precip_mj,Winter barley,-0.0167407700527768,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,precip_mj,Winter barley,-0.0214578679936353,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,precip_mj,Winter barley,-0.00827218764425538,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,precip_mj,Winter barley,-0.0253288375155432,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,precip_mj,Winter barley,0.00418112000554131,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,precip_mj,Winter barley,-0.014010964983234,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,precip_mj,Winter barley,-0.00130071491849572,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,precip_mj,Winter barley,0.00672917055922978,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,precip_mj,Winter barley,0.000621507208999263,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,precip_mj,Winter barley,-0.0178767156127026,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,precip_mj,Winter barley,-0.0318240564560435,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,precip_mj,Winter barley,0.0317133559548154,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,precip_mj,Winter barley,0.0129874813848827,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,precip_mj,Winter barley,-0.0995263108566127,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,precip_mj,Winter barley,-0.0131034766010796,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,precip_mj,Winter barley,-0.0218152535725292,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,precip_mj,Winter barley,-0.0519494437141767,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,precip_mj,Winter barley,-0.0671361696842674,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,precip_mj,Winter barley,-0.035294782603985,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,precip_mj,Winter barley,-0.00107598564336802,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,precip_mj,Winter barley,-0.0350208364708755,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,precip_mj,Winter barley,0.0249948042192941,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,precip_mj2,Winter barley,0.0227044693620232,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,precip_mj2,Winter barley,0.0160388871179727,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,precip_mj2,Winter barley,0.0328899207312808,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,precip_mj2,Winter barley,-0.0600284125554598,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,precip_mj2,Winter barley,-0.0152127284018636,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,precip_mj2,Winter barley,0.00539830743821179,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,precip_mj2,Winter barley,0.0669934668961039,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,precip_mj2,Winter barley,0.00577886756462208,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,precip_mj2,Winter barley,0.016415778652381,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,precip_mj2,Winter barley,-0.00382764174191126,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,precip_mj2,Winter barley,0.0153341611195912,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,precip_mj2,Winter barley,-0.0135232733621431,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,precip_mj2,Winter barley,0.00296564314878821,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,precip_mj2,Winter barley,-0.00838627188893762,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,precip_mj2,Winter barley,-0.0133211720290419,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,precip_mj2,Winter barley,-0.00778403361000944,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,precip_mj2,Winter barley,0.00799611264961161,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,precip_mj2,Winter barley,0.0214204280600379,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,precip_mj2,Winter barley,-0.0506882750417369,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,precip_mj2,Winter barley,-0.0191993020806281,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,precip_mj2,Winter barley,0.0618327824923828,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,precip_mj2,Winter barley,0.00223102406607406,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,precip_mj2,Winter barley,0.00819451958869038,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,precip_mj2,Winter barley,0.0317481179163153,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,precip_mj2,Winter barley,0.0513952213677994,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,precip_mj2,Winter barley,0.0243816920371182,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,precip_mj2,Winter barley,-0.00908948824228985,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,precip_mj2,Winter barley,0.0300069387164601,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,precip_mj2,Winter barley,-0.0433672048971634,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,gdd_mj,Durum wheat,-0.12889310979296,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,gdd_mj,Durum wheat,-0.136573356426448,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,gdd_mj,Durum wheat,-0.15958743021645,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,gdd_mj,Durum wheat,-0.118011508345995,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,gdd_mj,Durum wheat,-0.112976668931321,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,gdd_mj,Durum wheat,-0.134801698026236,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,gdd_mj,Durum wheat,-0.161690806144216,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,gdd_mj,Durum wheat,-0.223407734013175,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,gdd_mj,Durum wheat,-0.173775486044427,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,gdd_mj,Durum wheat,-0.181748406201173,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,gdd_mj,Durum wheat,-0.158387819484426,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,gdd_mj,Durum wheat,-0.19882744917368,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,gdd_mj,Durum wheat,-0.165330011001118,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,gdd_mj,Durum wheat,-0.172669447500216,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,gdd_mj,Durum wheat,-0.173305865633714,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,gdd_mj,Durum wheat,-0.181334164323178,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,gdd_mj,Durum wheat,-0.156424060845697,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,gdd_mj,Durum wheat,-0.168518183199388,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,gdd_mj,Durum wheat,-0.178990429010377,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,gdd_mj,Durum wheat,-0.160533673532278,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,gdd_mj,Durum wheat,-0.285966546678435,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,gdd_mj,Durum wheat,-0.214418920027961,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,gdd_mj,Durum wheat,-0.271446597681928,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,gdd_mj,Durum wheat,-0.242718832443808,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,gdd_mj,Durum wheat,-0.216942556110176,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,gdd_mj,Durum wheat,-0.246950853088731,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,gdd_mj,Durum wheat,-0.199561576713854,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,gdd_mj,Durum wheat,-0.217848604093415,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,gdd_mj,Durum wheat,-0.216159707058116,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,heat_mj,Durum wheat,0.0380467198016157,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,heat_mj,Durum wheat,0.0514633410648813,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,heat_mj,Durum wheat,0.058468788394557,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,heat_mj,Durum wheat,0.0271022721086402,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,heat_mj,Durum wheat,0.0396547525937208,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,heat_mj,Durum wheat,0.0274058057437858,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,heat_mj,Durum wheat,0.0541417484981267,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,heat_mj,Durum wheat,0.0540839568979315,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,heat_mj,Durum wheat,0.0511358116355678,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,heat_mj,Durum wheat,0.0569184535475215,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,heat_mj,Durum wheat,0.0415583872984793,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,heat_mj,Durum wheat,0.0809039429321045,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,heat_mj,Durum wheat,0.0476294409697946,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,heat_mj,Durum wheat,0.072923426339743,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,heat_mj,Durum wheat,0.0438244400785374,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,heat_mj,Durum wheat,0.0464114512425422,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,heat_mj,Durum wheat,0.0612669487398066,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,heat_mj,Durum wheat,0.0475869854535752,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,heat_mj,Durum wheat,0.0540317301545391,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,heat_mj,Durum wheat,0.0495499572798551,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,heat_mj,Durum wheat,0.093523575882766,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,heat_mj,Durum wheat,0.0670043021605363,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,heat_mj,Durum wheat,0.0932598730915591,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,heat_mj,Durum wheat,0.0849572737324152,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,heat_mj,Durum wheat,0.0854441774028544,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,heat_mj,Durum wheat,0.0721613357324339,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,heat_mj,Durum wheat,0.057745857318696,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,heat_mj,Durum wheat,0.0678145908083387,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,heat_mj,Durum wheat,0.0510976574109993,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,frost_mj,Durum wheat,0.00780486098213609,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,frost_mj,Durum wheat,0.00938409906333185,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,frost_mj,Durum wheat,0.0153541389368356,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,frost_mj,Durum wheat,0.0199999997014715,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,frost_mj,Durum wheat,0.0138764117386474,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,frost_mj,Durum wheat,0.0133639713318646,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,frost_mj,Durum wheat,0.0167725365889603,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,frost_mj,Durum wheat,0.0242116498312555,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,frost_mj,Durum wheat,0.0214792104013129,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,frost_mj,Durum wheat,0.0138345575982155,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,frost_mj,Durum wheat,0.0215479011877727,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,frost_mj,Durum wheat,0.0213775695148409,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,frost_mj,Durum wheat,0.021179666786703,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,frost_mj,Durum wheat,0.0209825737334815,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,frost_mj,Durum wheat,0.019744405273032,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,frost_mj,Durum wheat,0.0191675624294756,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,frost_mj,Durum wheat,0.000163435912295291,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,frost_mj,Durum wheat,0.0232510853502906,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,frost_mj,Durum wheat,0.0192615317028061,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,frost_mj,Durum wheat,0.0176907803162571,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,frost_mj,Durum wheat,0.0246457979377279,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,frost_mj,Durum wheat,0.0234012788560789,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,frost_mj,Durum wheat,0.023722035063132,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,frost_mj,Durum wheat,0.0239219509403105,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,frost_mj,Durum wheat,0.0189059651764334,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,frost_mj,Durum wheat,0.0247375265023333,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,frost_mj,Durum wheat,0.0175783783587537,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,frost_mj,Durum wheat,0.0217678874850603,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,frost_mj,Durum wheat,0.0187425202705206,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,precip_mj,Durum wheat,-0.0916886274695307,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,precip_mj,Durum wheat,0.0315267915656645,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,precip_mj,Durum wheat,-0.0385164844197476,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,precip_mj,Durum wheat,0.0624116782699256,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,precip_mj,Durum wheat,-0.0507268810071104,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,precip_mj,Durum wheat,0.0779822328710522,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,precip_mj,Durum wheat,-0.090588657577162,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,precip_mj,Durum wheat,-0.053553027870874,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,precip_mj,Durum wheat,0.00930053899163676,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,precip_mj,Durum wheat,-0.0298543532856869,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,precip_mj,Durum wheat,-0.0122240168548912,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,precip_mj,Durum wheat,-0.105607650059205,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,precip_mj,Durum wheat,-0.0370326501304928,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,precip_mj,Durum wheat,-0.0384267612570917,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,precip_mj,Durum wheat,0.0591455048225259,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,precip_mj,Durum wheat,-0.0356030303496025,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,precip_mj,Durum wheat,-0.0406121858813703,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,precip_mj,Durum wheat,0.00383493480318251,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,precip_mj,Durum wheat,-0.0061126758261324,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,precip_mj,Durum wheat,0.0540357507883741,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,precip_mj,Durum wheat,-0.198830240328265,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,precip_mj,Durum wheat,-0.0648076321589318,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,precip_mj,Durum wheat,-0.0822138149268795,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,precip_mj,Durum wheat,-0.144547572916727,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,precip_mj,Durum wheat,-0.0328721079104174,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,precip_mj,Durum wheat,-0.0634783184092553,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,precip_mj,Durum wheat,0.0145723557794149,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,precip_mj,Durum wheat,0.0149352408358154,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,precip_mj,Durum wheat,-0.0824640138492528,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,precip_mj2,Durum wheat,0.0519985994089961,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,precip_mj2,Durum wheat,-0.0343331921998908,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,precip_mj2,Durum wheat,0.00959759059378694,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,precip_mj2,Durum wheat,-0.0661396114635393,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,precip_mj2,Durum wheat,0.027186811665133,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,precip_mj2,Durum wheat,-0.0708543316560508,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,precip_mj2,Durum wheat,0.0526894830638563,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,precip_mj2,Durum wheat,0.0272573505965249,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,precip_mj2,Durum wheat,-0.0152088641334897,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,precip_mj2,Durum wheat,0.0110176366237195,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,precip_mj2,Durum wheat,0.00110093360479616,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,precip_mj2,Durum wheat,0.055179616728033,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,precip_mj2,Durum wheat,0.0192389635467663,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,precip_mj2,Durum wheat,0.0202131797955046,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,precip_mj2,Durum wheat,-0.0546709018235498,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,precip_mj2,Durum wheat,0.0118767479986891,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,precip_mj2,Durum wheat,0.0193038127042553,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,precip_mj2,Durum wheat,-0.0131476237440342,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,precip_mj2,Durum wheat,-0.0138635725368745,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,precip_mj2,Durum wheat,-0.0556488581787556,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2091,precip_mj2,Durum wheat,0.0945186892004351,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2092,precip_mj2,Durum wheat,0.03861417841698,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2093,precip_mj2,Durum wheat,0.0400119917554684,crop
IPSL-CM6A-LR,-2.5,-2.2964,1,2094,precip_mj2,Durum wheat,0.0777479344539329,crop
IPSL-CM6A-LR,-3.5,-3.5013,1,2095,precip_mj2,Durum wheat,0.0168491506340364,crop
IPSL-CM6A-LR,-5.5,-5.3985,1,2096,precip_mj2,Durum wheat,0.0350618979229552,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,precip_mj2,Durum wheat,-0.0237566883685162,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,precip_mj2,Durum wheat,-0.0152630499453884,crop
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,precip_mj2,Durum wheat,0.0384694082488781,crop
