model,bin_id,delta_sv,n_years,cntr,crop,component,dln
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Winter barley,gdd,-2.52032179972031e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Winter barley,gdd,4.50637210130416e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Winter barley,gdd,6.02722350799352e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Winter barley,gdd,9.13206600889986e-06
EC-Earth3,-4.5,-4.5546,8,HU,Winter barley,gdd,0.000138627219523956
EC-Earth3,-3.5,-3.4737,8,HU,Winter barley,gdd,0.000124796820084292
EC-Earth3,-2.5,-2.5448,11,HU,Winter barley,gdd,0.000143185904261221
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Winter barley,gdd,-2.56914461352935e-06
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Winter barley,gdd,0.000141136558159598
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Winter barley,gdd,0.000133563168728092
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Winter barley,gdd,0.00011425320209021
EC-Earth3,-4.5,-4.5546,8,IT,Winter barley,gdd,7.29184006976841e-05
EC-Earth3,-3.5,-3.4737,8,IT,Winter barley,gdd,0.000106035042434647
EC-Earth3,-2.5,-2.5448,11,IT,Winter barley,gdd,0.000109824159402638
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Winter barley,gdd,-4.86657682958554e-06
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Winter barley,gdd,7.43082773645823e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Winter barley,gdd,9.17810607244389e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Winter barley,gdd,5.87541717288259e-05
EC-Earth3,-4.5,-4.5546,8,LT,Winter barley,gdd,3.11715923994805e-05
EC-Earth3,-3.5,-3.4737,8,LT,Winter barley,gdd,1.10627573867657e-05
EC-Earth3,-2.5,-2.5448,11,LT,Winter barley,gdd,1.81752756069021e-05
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Winter barley,gdd,7.83809301348507e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Winter barley,gdd,3.30947914113614e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Winter barley,gdd,8.32511531525898e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Winter barley,gdd,1.87087851067457e-05
EC-Earth3,-4.5,-4.5546,8,LV,Winter barley,gdd,-4.69361721650708e-05
EC-Earth3,-3.5,-3.4737,8,LV,Winter barley,gdd,3.28116648125711e-05
EC-Earth3,-2.5,-2.5448,11,LV,Winter barley,gdd,8.45335277489208e-06
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Winter barley,gdd,6.10950292995577e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Winter barley,gdd,1.73119336608554e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Winter barley,gdd,3.78740448151168e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Winter barley,gdd,1.49846949017969e-05
EC-Earth3,-4.5,-4.5546,8,SE,Winter barley,gdd,1.81900979402834e-05
EC-Earth3,-3.5,-3.4737,8,SE,Winter barley,gdd,-6.58599315992745e-06
EC-Earth3,-2.5,-2.5448,11,SE,Winter barley,gdd,5.16949771677796e-05
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Winter barley,gdd,1.99336889888349e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Winter barley,gdd,6.50415683487704e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Winter barley,gdd,6.75286872785595e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Winter barley,gdd,4.57137922571847e-05
EC-Earth3,-4.5,-4.5546,8,SK,Winter barley,gdd,0.000124314183953119
EC-Earth3,-3.5,-3.4737,8,SK,Winter barley,gdd,0.000149106947802682
EC-Earth3,-2.5,-2.5448,11,SK,Winter barley,gdd,0.000166129154806314
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Winter barley,gdd,9.37202957750432e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Winter barley,gdd,0.000156279805543573
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Winter barley,gdd,0.00013910178805263
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Winter barley,gdd,0.000112974275666424
EC-Earth3,-4.5,-4.5546,8,CZ,Soft wheat,heat,-0.00626418041441168
EC-Earth3,-3.5,-3.4737,8,CZ,Soft wheat,heat,-0.0120060962541259
EC-Earth3,-2.5,-2.5448,11,CZ,Soft wheat,heat,-0.0103963605577871
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Soft wheat,heat,-0.01055655928596
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Soft wheat,heat,-0.0190385535855836
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Soft wheat,heat,-0.0335685321006828
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Soft wheat,heat,-0.0128005218637403
EC-Earth3,-4.5,-4.5546,8,DE,Soft wheat,heat,-0.00348582112232996
EC-Earth3,-3.5,-3.4737,8,DE,Soft wheat,heat,-0.0072018413942674
EC-Earth3,-2.5,-2.5448,11,DE,Soft wheat,heat,-0.00789252250429518
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Soft wheat,heat,-0.00588796434567157
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Soft wheat,heat,-0.011041929769887
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Soft wheat,heat,-0.0273679039379557
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Soft wheat,heat,-0.00774383524499677
EC-Earth3,-4.5,-4.5546,8,DK,Soft wheat,heat,-0.000479575340192891
EC-Earth3,-3.5,-3.4737,8,DK,Soft wheat,heat,-0.000994965944568167
EC-Earth3,-2.5,-2.5448,11,DK,Soft wheat,heat,-0.000813930644522168
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Soft wheat,heat,-0.00112995095117107
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Soft wheat,heat,-0.00123618032051067
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Soft wheat,heat,-0.00333501673665115
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Soft wheat,heat,-0.000750190125708031
EC-Earth3,-4.5,-4.5546,8,EE,Soft wheat,heat,-0.00381863143232614
EC-Earth3,-3.5,-3.4737,8,EE,Soft wheat,heat,-0.00424962195695915
EC-Earth3,-2.5,-2.5448,11,EE,Soft wheat,heat,-0.00322536140380739
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Soft wheat,heat,-0.0168783862281369
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Soft wheat,heat,-0.00977928196039937
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Soft wheat,heat,-0.0134649927461249
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Soft wheat,heat,-0.00597768532494895
EC-Earth3,-4.5,-4.5546,8,EL,Soft wheat,heat,-0.0387554475003914
EC-Earth3,-3.5,-3.4737,8,EL,Soft wheat,heat,-0.0492473871761234
EC-Earth3,-2.5,-2.5448,11,EL,Soft wheat,heat,-0.0497420207704171
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Soft wheat,heat,-0.02664603662356
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Soft wheat,heat,-0.0503494366382866
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Soft wheat,heat,-0.0555889388835583
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Soft wheat,heat,-0.0382838163785409
EC-Earth3,-4.5,-4.5546,8,ES,Soft wheat,heat,-0.0226317473301902
EC-Earth3,-3.5,-3.4737,8,ES,Soft wheat,heat,-0.0158767219838023
EC-Earth3,-2.5,-2.5448,11,ES,Soft wheat,heat,-0.0246122027733903
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Soft wheat,heat,-0.0120656396653178
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Soft wheat,heat,-0.014333385091727
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Soft wheat,heat,-0.0198653599086418
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Soft wheat,heat,-0.0176922725706904
EC-Earth3,-4.5,-4.5546,8,FI,Soft wheat,heat,-0.00234590515029701
EC-Earth3,-3.5,-3.4737,8,FI,Soft wheat,heat,-0.00373885087079838
EC-Earth3,-2.5,-2.5448,11,FI,Soft wheat,heat,-0.00239626080150882
IPSL-CM6A-LR,-5.5,-5.3985,4,FI,Soft wheat,heat,-0.0132267494609486
IPSL-CM6A-LR,-4.5,-4.3046,12,FI,Soft wheat,heat,-0.00816220402012027
IPSL-CM6A-LR,-3.5,-3.5013,7,FI,Soft wheat,heat,-0.0104676743096704
IPSL-CM6A-LR,-2.5,-2.2964,6,FI,Soft wheat,heat,-0.00522110470228463
EC-Earth3,-4.5,-4.5546,8,FR,Soft wheat,heat,-0.00513425133642283
EC-Earth3,-3.5,-3.4737,8,FR,Soft wheat,heat,-0.00426582616319773
EC-Earth3,-2.5,-2.5448,11,FR,Soft wheat,heat,-0.0102799490847474
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Soft wheat,heat,-0.00890790017019252
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Soft wheat,heat,-0.0103983541641552
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Soft wheat,heat,-0.0203172087192669
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Soft wheat,heat,-0.00933651502277276
EC-Earth3,-4.5,-4.5546,8,HU,Soft wheat,heat,-0.0337038957445788
EC-Earth3,-3.5,-3.4737,8,HU,Soft wheat,heat,-0.0606632533475171
EC-Earth3,-2.5,-2.5448,11,HU,Soft wheat,heat,-0.0469822765753185
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Soft wheat,heat,-0.0242645996569676
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Soft wheat,heat,-0.0468071006379524
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Soft wheat,heat,-0.0489900890830901
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Soft wheat,heat,-0.0364341943533349
EC-Earth3,-4.5,-4.5546,8,IT,Soft wheat,heat,-0.035983617570166
EC-Earth3,-3.5,-3.4737,8,IT,Soft wheat,heat,-0.0437269965479519
EC-Earth3,-2.5,-2.5448,11,IT,Soft wheat,heat,-0.0531811462697611
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Soft wheat,heat,-0.0134216246903629
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Soft wheat,heat,-0.0258454375548622
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Soft wheat,heat,-0.0380983666302929
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Soft wheat,heat,-0.0254451434246304
EC-Earth3,-4.5,-4.5546,8,LT,Soft wheat,heat,-0.00419452882066094
EC-Earth3,-3.5,-3.4737,8,LT,Soft wheat,heat,-0.00796835025212518
EC-Earth3,-2.5,-2.5448,11,LT,Soft wheat,heat,-0.00391066073074461
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Soft wheat,heat,-0.0218036308594361
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Soft wheat,heat,-0.0153364329473109
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Soft wheat,heat,-0.0220453188926711
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Soft wheat,heat,-0.00794356330264804
EC-Earth3,-4.5,-4.5546,8,LV,Soft wheat,heat,-0.00442573392661207
EC-Earth3,-3.5,-3.4737,8,LV,Soft wheat,heat,-0.00567472408552313
EC-Earth3,-2.5,-2.5448,11,LV,Soft wheat,heat,-0.00347448720057872
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Soft wheat,heat,-0.019097313753456
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Soft wheat,heat,-0.0123308416518252
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Soft wheat,heat,-0.0181898535647256
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Soft wheat,heat,-0.00689891867733133
EC-Earth3,-4.5,-4.5546,8,RO,Soft wheat,heat,-0.035107697789733
EC-Earth3,-3.5,-3.4737,8,RO,Soft wheat,heat,-0.0585476813445025
EC-Earth3,-2.5,-2.5448,11,RO,Soft wheat,heat,-0.043310239657491
IPSL-CM6A-LR,-5.5,-5.3985,4,RO,Soft wheat,heat,-0.0369862433488434
IPSL-CM6A-LR,-4.5,-4.3046,12,RO,Soft wheat,heat,-0.0633922266927308
IPSL-CM6A-LR,-3.5,-3.5013,7,RO,Soft wheat,heat,-0.0545110548058168
IPSL-CM6A-LR,-2.5,-2.2964,6,RO,Soft wheat,heat,-0.0515272080830772
EC-Earth3,-4.5,-4.5546,8,SE,Soft wheat,heat,-0.000767686148387725
EC-Earth3,-3.5,-3.4737,8,SE,Soft wheat,heat,-0.00248727821297199
EC-Earth3,-2.5,-2.5448,11,SE,Soft wheat,heat,-0.00173744875938253
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Soft wheat,heat,-0.00605265193776648
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Soft wheat,heat,-0.00478637738559591
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Soft wheat,heat,-0.0103625265243987
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Soft wheat,heat,-0.00314339832271927
EC-Earth3,-4.5,-4.5546,8,SK,Soft wheat,heat,-0.0164589788369397
EC-Earth3,-3.5,-3.4737,8,SK,Soft wheat,heat,-0.0345807253194163
EC-Earth3,-2.5,-2.5448,11,SK,Soft wheat,heat,-0.0237426349244118
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Soft wheat,heat,-0.0172449836243984
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Soft wheat,heat,-0.0300907623345253
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Soft wheat,heat,-0.0376478383660663
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Soft wheat,heat,-0.0230469112560307
EC-Earth3,-4.5,-4.5546,8,EL,Durum wheat,heat,-0.000154302977172622
EC-Earth3,-3.5,-3.4737,8,EL,Durum wheat,heat,-0.000195415638551944
EC-Earth3,-2.5,-2.5448,11,EL,Durum wheat,heat,-0.000195722666159583
IPSL-CM6A-LR,-5.5,-5.3985,4,EL,Durum wheat,heat,-0.000106050738319884
IPSL-CM6A-LR,-4.5,-4.3046,12,EL,Durum wheat,heat,-0.000197331506436543
IPSL-CM6A-LR,-3.5,-3.5013,7,EL,Durum wheat,heat,-0.000216238666704264
IPSL-CM6A-LR,-2.5,-2.2964,6,EL,Durum wheat,heat,-0.00015182390136838
EC-Earth3,-4.5,-4.5546,8,ES,Durum wheat,heat,-0.000166771501110569
EC-Earth3,-3.5,-3.4737,8,ES,Durum wheat,heat,-0.000117895824628531
EC-Earth3,-2.5,-2.5448,11,ES,Durum wheat,heat,-0.000147366322265499
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Durum wheat,heat,-9.91497162479516e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Durum wheat,heat,-0.000108725724262301
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Durum wheat,heat,-8.80078720955627e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Durum wheat,heat,-9.74540445519289e-05
EC-Earth3,-4.5,-4.5546,8,FR,Durum wheat,heat,-5.62895936314691e-05
EC-Earth3,-3.5,-3.4737,8,FR,Durum wheat,heat,-5.31082496513974e-05
EC-Earth3,-2.5,-2.5448,11,FR,Durum wheat,heat,-9.08443059837216e-05
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Durum wheat,heat,-3.40691001358207e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Durum wheat,heat,-5.27956132517199e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Durum wheat,heat,-9.39008036847637e-05
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Durum wheat,heat,-4.76605848740453e-05
EC-Earth3,-4.5,-4.5546,8,HU,Durum wheat,heat,-0.000131792535777226
EC-Earth3,-3.5,-3.4737,8,HU,Durum wheat,heat,-0.000233486256781402
EC-Earth3,-2.5,-2.5448,11,HU,Durum wheat,heat,-0.000183775618862676
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Durum wheat,heat,-8.58777067232787e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Durum wheat,heat,-0.000175143235783247
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Durum wheat,heat,-0.000183714266646294
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Durum wheat,heat,-0.00013675579979746
EC-Earth3,-4.5,-4.5546,8,IT,Durum wheat,heat,-0.000117132549683194
EC-Earth3,-3.5,-3.4737,8,IT,Durum wheat,heat,-0.000140340843412722
EC-Earth3,-2.5,-2.5448,11,IT,Durum wheat,heat,-0.000160218932694339
IPSL-CM6A-LR,-5.5,-5.3985,4,IT,Durum wheat,heat,-2.36920498991204e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,IT,Durum wheat,heat,-8.21438538825127e-05
IPSL-CM6A-LR,-3.5,-3.5013,7,IT,Durum wheat,heat,-0.000127408791679035
IPSL-CM6A-LR,-2.5,-2.2964,6,IT,Durum wheat,heat,-6.29840781264773e-05
EC-Earth3,-4.5,-4.5546,8,RO,Durum wheat,heat,-0.000121464610059978
EC-Earth3,-3.5,-3.4737,8,RO,Durum wheat,heat,-0.000209151985290054
EC-Earth3,-2.5,-2.5448,11,RO,Durum wheat,heat,-0.000146810199997146
IPSL-CM6A-LR,-5.5,-5.3985,4,RO,Durum wheat,heat,-0.000130448398441379
IPSL-CM6A-LR,-4.5,-4.3046,12,RO,Durum wheat,heat,-0.000219322841145111
IPSL-CM6A-LR,-3.5,-3.5013,7,RO,Durum wheat,heat,-0.000190828675601054
IPSL-CM6A-LR,-2.5,-2.2964,6,RO,Durum wheat,heat,-0.000173026491079749
EC-Earth3,-4.5,-4.5546,8,SK,Durum wheat,heat,-6.57873159423034e-05
EC-Earth3,-3.5,-3.4737,8,SK,Durum wheat,heat,-0.000140115237831492
EC-Earth3,-2.5,-2.5448,11,SK,Durum wheat,heat,-9.98610878585288e-05
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Durum wheat,heat,-5.78022116413422e-05
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Durum wheat,heat,-0.000114262878461791
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Durum wheat,heat,-0.000151286646545192
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Durum wheat,heat,-8.73000703912799e-05
EC-Earth3,-4.5,-4.5546,8,CZ,Spring barley,heat,-0.0102022912120043
EC-Earth3,-3.5,-3.4737,8,CZ,Spring barley,heat,-0.0197206326246778
EC-Earth3,-2.5,-2.5448,11,CZ,Spring barley,heat,-0.016778528418802
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Spring barley,heat,-0.0172093626185654
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Spring barley,heat,-0.03083738281047
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Spring barley,heat,-0.054108105094902
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Spring barley,heat,-0.0204935935784667
EC-Earth3,-4.5,-4.5546,8,DE,Spring barley,heat,-0.00692610309889946
EC-Earth3,-3.5,-3.4737,8,DE,Spring barley,heat,-0.012239495399436
EC-Earth3,-2.5,-2.5448,11,DE,Spring barley,heat,-0.0146846854106941
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Spring barley,heat,-0.0103836584537042
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Spring barley,heat,-0.0205358031954776
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Spring barley,heat,-0.046242562821789
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Spring barley,heat,-0.0150123241795035
EC-Earth3,-4.5,-4.5546,8,DK,Spring barley,heat,-0.000905445543821096
EC-Earth3,-3.5,-3.4737,8,DK,Spring barley,heat,-0.00162573698166608
EC-Earth3,-2.5,-2.5448,11,DK,Spring barley,heat,-0.00147889561709954
IPSL-CM6A-LR,-5.5,-5.3985,4,DK,Spring barley,heat,-0.00196527330352718
IPSL-CM6A-LR,-4.5,-4.3046,12,DK,Spring barley,heat,-0.002244767545858
IPSL-CM6A-LR,-3.5,-3.5013,7,DK,Spring barley,heat,-0.00575601365777558
IPSL-CM6A-LR,-2.5,-2.2964,6,DK,Spring barley,heat,-0.00131732264571432
EC-Earth3,-4.5,-4.5546,8,EE,Spring barley,heat,-0.00608116294927604
EC-Earth3,-3.5,-3.4737,8,EE,Spring barley,heat,-0.00681416713732801
EC-Earth3,-2.5,-2.5448,11,EE,Spring barley,heat,-0.00513592031527258
IPSL-CM6A-LR,-5.5,-5.3985,4,EE,Spring barley,heat,-0.0264916845032363
IPSL-CM6A-LR,-4.5,-4.3046,12,EE,Spring barley,heat,-0.0153483136230949
IPSL-CM6A-LR,-3.5,-3.5013,7,EE,Spring barley,heat,-0.0211349432515911
IPSL-CM6A-LR,-2.5,-2.2964,6,EE,Spring barley,heat,-0.00938445285780415
EC-Earth3,-4.5,-4.5546,8,ES,Spring barley,heat,-0.0361624604894346
EC-Earth3,-3.5,-3.4737,8,ES,Spring barley,heat,-0.0245610449096548
EC-Earth3,-2.5,-2.5448,11,ES,Spring barley,heat,-0.0410904345300999
IPSL-CM6A-LR,-5.5,-5.3985,4,ES,Spring barley,heat,-0.0168692418737321
IPSL-CM6A-LR,-4.5,-4.3046,12,ES,Spring barley,heat,-0.0219582115403012
IPSL-CM6A-LR,-3.5,-3.5013,7,ES,Spring barley,heat,-0.033806280189933
IPSL-CM6A-LR,-2.5,-2.2964,6,ES,Spring barley,heat,-0.0270272922771935
EC-Earth3,-4.5,-4.5546,8,FI,Spring barley,heat,-0.00462355334809123
EC-Earth3,-3.5,-3.4737,8,FI,Spring barley,heat,-0.00630668068599166
EC-Earth3,-2.5,-2.5448,11,FI,Spring barley,heat,-0.00425076740147588
IPSL-CM6A-LR,-5.5,-5.3985,4,FI,Spring barley,heat,-0.0213657861850008
IPSL-CM6A-LR,-4.5,-4.3046,12,FI,Spring barley,heat,-0.0136425347164134
IPSL-CM6A-LR,-3.5,-3.5013,7,FI,Spring barley,heat,-0.016487796720083
IPSL-CM6A-LR,-2.5,-2.2964,6,FI,Spring barley,heat,-0.00841103482341643
EC-Earth3,-4.5,-4.5546,8,FR,Spring barley,heat,-0.00735050748718483
EC-Earth3,-3.5,-3.4737,8,FR,Spring barley,heat,-0.00753686171928059
EC-Earth3,-2.5,-2.5448,11,FR,Spring barley,heat,-0.0175859233150304
IPSL-CM6A-LR,-5.5,-5.3985,4,FR,Spring barley,heat,-0.0133580783530677
IPSL-CM6A-LR,-4.5,-4.3046,12,FR,Spring barley,heat,-0.0182294528202996
IPSL-CM6A-LR,-3.5,-3.5013,7,FR,Spring barley,heat,-0.0374572463169859
IPSL-CM6A-LR,-2.5,-2.2964,6,FR,Spring barley,heat,-0.0163115729953961
EC-Earth3,-4.5,-4.5546,8,HU,Spring barley,heat,-0.0481258250151172
EC-Earth3,-3.5,-3.4737,8,HU,Spring barley,heat,-0.0901553065436495
EC-Earth3,-2.5,-2.5448,11,HU,Spring barley,heat,-0.0689197905932819
IPSL-CM6A-LR,-5.5,-5.3985,4,HU,Spring barley,heat,-0.0369402743113184
IPSL-CM6A-LR,-4.5,-4.3046,12,HU,Spring barley,heat,-0.070275056343158
IPSL-CM6A-LR,-3.5,-3.5013,7,HU,Spring barley,heat,-0.0766517573678223
IPSL-CM6A-LR,-2.5,-2.2964,6,HU,Spring barley,heat,-0.0546844581919295
EC-Earth3,-4.5,-4.5546,8,LT,Spring barley,heat,-0.00678175561762742
EC-Earth3,-3.5,-3.4737,8,LT,Spring barley,heat,-0.0126871630027927
EC-Earth3,-2.5,-2.5448,11,LT,Spring barley,heat,-0.00627545047846534
IPSL-CM6A-LR,-5.5,-5.3985,4,LT,Spring barley,heat,-0.0347880140025414
IPSL-CM6A-LR,-4.5,-4.3046,12,LT,Spring barley,heat,-0.024205945508338
IPSL-CM6A-LR,-3.5,-3.5013,7,LT,Spring barley,heat,-0.0351302107874814
IPSL-CM6A-LR,-2.5,-2.2964,6,LT,Spring barley,heat,-0.0125377600985552
EC-Earth3,-4.5,-4.5546,8,LV,Spring barley,heat,-0.00701237882127517
EC-Earth3,-3.5,-3.4737,8,LV,Spring barley,heat,-0.00883411431458888
EC-Earth3,-2.5,-2.5448,11,LV,Spring barley,heat,-0.00546934845864618
IPSL-CM6A-LR,-5.5,-5.3985,4,LV,Spring barley,heat,-0.0314392525420708
IPSL-CM6A-LR,-4.5,-4.3046,12,LV,Spring barley,heat,-0.0200747765508216
IPSL-CM6A-LR,-3.5,-3.5013,7,LV,Spring barley,heat,-0.0293250261770751
IPSL-CM6A-LR,-2.5,-2.2964,6,LV,Spring barley,heat,-0.0114852097604957
EC-Earth3,-4.5,-4.5546,8,SE,Spring barley,heat,-0.00185779125106643
EC-Earth3,-3.5,-3.4737,8,SE,Spring barley,heat,-0.00475832719415505
EC-Earth3,-2.5,-2.5448,11,SE,Spring barley,heat,-0.00317359851002305
IPSL-CM6A-LR,-5.5,-5.3985,4,SE,Spring barley,heat,-0.0103989361476679
IPSL-CM6A-LR,-4.5,-4.3046,12,SE,Spring barley,heat,-0.00796496041828356
IPSL-CM6A-LR,-3.5,-3.5013,7,SE,Spring barley,heat,-0.0163742735286063
IPSL-CM6A-LR,-2.5,-2.2964,6,SE,Spring barley,heat,-0.00515478829085808
EC-Earth3,-4.5,-4.5546,8,SK,Spring barley,heat,-0.0277712938554631
EC-Earth3,-3.5,-3.4737,8,SK,Spring barley,heat,-0.0584751116805187
EC-Earth3,-2.5,-2.5448,11,SK,Spring barley,heat,-0.0407455036074351
IPSL-CM6A-LR,-5.5,-5.3985,4,SK,Spring barley,heat,-0.0273405020537673
IPSL-CM6A-LR,-4.5,-4.3046,12,SK,Spring barley,heat,-0.0494688337747262
IPSL-CM6A-LR,-3.5,-3.5013,7,SK,Spring barley,heat,-0.0630174981893464
IPSL-CM6A-LR,-2.5,-2.2964,6,SK,Spring barley,heat,-0.0379353402580625
EC-Earth3,-4.5,-4.5546,8,CZ,Winter barley,heat,-0.000176822303559075
EC-Earth3,-3.5,-3.4737,8,CZ,Winter barley,heat,-0.000328660138559071
EC-Earth3,-2.5,-2.5448,11,CZ,Winter barley,heat,-0.000296189749419604
IPSL-CM6A-LR,-5.5,-5.3985,4,CZ,Winter barley,heat,-0.00030159488958666
IPSL-CM6A-LR,-4.5,-4.3046,12,CZ,Winter barley,heat,-0.00055396330014258
IPSL-CM6A-LR,-3.5,-3.5013,7,CZ,Winter barley,heat,-0.00098505042929145
IPSL-CM6A-LR,-2.5,-2.2964,6,CZ,Winter barley,heat,-0.000374042939527448
EC-Earth3,-4.5,-4.5546,8,DE,Winter barley,heat,-0.000110220103536927
EC-Earth3,-3.5,-3.4737,8,DE,Winter barley,heat,-0.000220999441729015
EC-Earth3,-2.5,-2.5448,11,DE,Winter barley,heat,-0.000243401943188614
IPSL-CM6A-LR,-5.5,-5.3985,4,DE,Winter barley,heat,-0.00018039882137672
IPSL-CM6A-LR,-4.5,-4.3046,12,DE,Winter barley,heat,-0.000340007811845742
IPSL-CM6A-LR,-3.5,-3.5013,7,DE,Winter barley,heat,-0.00082987927291223
IPSL-CM6A-LR,-2.5,-2.2964,6,DE,Winter barley,heat,-0.00023797021081062
