model,bin_id,delta_sv,n_years,ssp_year,component,crop,dln,branch
IPSL-CM6A-LR,-4.5,-4.3046,1,2098,heat,Soft wheat,-0.0136958142629436,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2099,heat,Soft wheat,-0.0369634647501169,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2100,heat,Soft wheat,-0.0329393377455759,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2071,frost,Soft wheat,-0.00263556860058375,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2072,frost,Soft wheat,0.000490878309578745,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2073,frost,Soft wheat,0.0011150619414802,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2074,frost,Soft wheat,-0.0013799597224992,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2075,frost,Soft wheat,0.000125849046008996,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2076,frost,Soft wheat,0.000383945366338701,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2077,frost,Soft wheat,-0.0015287821227993,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2078,frost,Soft wheat,-0.00197725558320983,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2079,frost,Soft wheat,-0.00181314403778987,crop_gddwin
IPSL-CM6A-LR,-2.5,-2.2964,1,2080,frost,Soft wheat,0.00157254348561244,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2081,frost,Soft wheat,-0.00322055996393978,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2082,frost,Soft wheat,0.00156162156892873,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2083,frost,Soft wheat,-0.00109538058423102,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2084,frost,Soft wheat,0.00133883765273461,crop_gddwin
IPSL-CM6A-LR,-5.5,-5.3985,1,2085,frost,Soft wheat,-0.00144304560297874,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2086,frost,Soft wheat,-0.00106151276589692,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2087,frost,Soft wheat,0.00310431379637365,crop_gddwin
IPSL-CM6A-LR,-4.5,-4.3046,1,2088,frost,Soft wheat,8.70778670132944e-05,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2089,frost,Soft wheat,0.000949550029873573,crop_gddwin
IPSL-CM6A-LR,-3.5,-3.5013,1,2090,frost,Soft wheat,-0.000195764051606234,crop_gddwin
